,onset,duration,run_number,trial_number,task,ext_mot_pos,ext_mot_ver_dir,staircase_num,fix_off_prct,trial_type,ext_mot_ori,direction_report,response_duration,trial_onset,trial_offset,button_press_onset,button_left,button_right,fix_break,motion_onset,motion_offset,fixation_onset,fixation_offset,response_onset,response_offset,trial_duration,fix_check_duration,fixation_duration,response_duration,motion_duration,reaction_time,miss_time_trial,blink_trial,no_saccade_trial,main_sac_trial,innacurate_sac_trial,early_sac_trial,late_sac_trial,sac_x_onset_trial,sac_x_offset_trial,sac_y_onset_trial,sac_y_offset_trial,sac_t_onset_trial,sac_t_offset_trial,sac_dur_trial,sac_vpeak_trial,sac_dist_trial,sac_amp_trial,sac_dist_ang_trial,sac_lat_trial,sac_amp_ang_trial,cor_sac_trial,cor_sac_x_onset_trial,cor_sac_x_offset_trial,cor_sac_y_onset_trial,cor_sac_y_offset_trial,cor_sac_t_onset_trial,cor_sac_t_offset_trial,cor_sac_dur_trial,cor_sac_vpeak_trial,cor_sac_dist_trial,cor_sac_amp_trial,cor_sac_dist_ang_trial,cor_sac_amp_ang_trial,gabor_sac_onset_x,gabor_sac_onset_y,sac_onset_gabor_path_prct
0,17687.24479,3.7244641,1,1,2,1,1,1,2,1,-40.67307692,n/a,n/a,15263629.0,15267353.0,0.0,0.0,0.0,15264885.0,15264352.0,15266353.0,15264353.0,15264953.0,15266360.0,15267353.0,3724.0,724.0,600.0,993.0,2001.0,-15266360.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.48115296736588153,-11.319210095585865,0.22153805691666445,1.2219208451809822,15264861.0,15264947.0,86.0,396.60567322865353,10.884128262640765,11.27405235121013,-3.04955067685731,-92.0,-3.0227978119660373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.638107315562626,0.7425737115257599,0.25416666666666665
1,17690.97759,3.6911436,1,2,2,2,1,2,1,2,-40.67307692,n/a,n/a,15267360.0,15271052.0,0.0,0.0,0.0,15268543.0,15268060.0,15270053.0,15268060.0,15268452.0,15270059.0,15271053.0,3692.0,700.0,392.0,994.0,1993.0,-15270059.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6265373172174447,7.667293688600211,0.3461532139322894,-0.1730766069661447,15268520.0,15268559.0,39.0,329.1874801097238,8.310068132089684,8.295718308505789,0.06252274389362394,68.0,-0.07392362553785051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.296445780277102,0.818735117836096,0.22916666666666666
2,17694.67717,3.5077221,1,3,2,1,2,1,1,2,-40.67307692,n/a,n/a,15271059.0,15274568.0,0.0,0.0,0.0,15272202.0,15271576.0,15273569.0,15271576.0,15271969.0,15273575.0,15274569.0,3509.0,517.0,393.0,994.0,1993.0,-15273575.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.21807652477734077,-9.200752426320252,0.20769192835937367,0.08999983562239604,15272187.0,15272238.0,51.0,359.89623989599477,8.983446876386177,9.312281931343055,3.1284912837795265,218.0,-3.1114790373336425,1.0,-0.21807652477734077,-9.200752426320252,0.20769192835937367,0.08999983562239604,15272187.0,15272238.0,51.0,359.89623989599477,8.983446876386177,9.312281931343055,3.1284912837795265,-3.1114790373336425,-9.492786492757912,-0.5902508989050917,0.30416666666666664
3,17698.19323,3.5078521,1,4,2,1,1,2,5,1,-40.67307692,n/a,n/a,15274575.0,15278085.0,0.0,0.0,0.0,15276569.0,15275092.0,15277085.0,15275092.0,15276285.0,15277091.0,15278085.0,3510.0,517.0,1193.0,994.0,1993.0,-15277091.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.21461499263802103,-8.501522934177029,0.05884604636849078,0.020769192835938154,15276550.0,15276602.0,52.0,333.7482684998301,8.286995419228687,8.54303677491395,3.1369978655409456,265.0,-3.1132257208540906,1.0,-0.21461499263802103,-8.501522934177029,0.05884604636849078,0.020769192835938154,15276550.0,15276602.0,52.0,333.7482684998301,8.286995419228687,8.54303677491395,3.1369978655409456,-3.1132257208540906,-9.394616136517506,-0.7044930083705939,0.7291666666666666
4,17701.70948,3.5161042,1,5,2,1,2,1,4,1,-40.67307692,n/a,n/a,15278092.0,15281610.0,0.0,0.0,0.0,15280576.0,15278617.0,15280609.0,15278617.0,15279610.0,15280616.0,15281613.0,3518.0,525.0,993.0,997.0,1992.0,-15280616.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2423072497526026,-11.423056059765551,-0.024230724975261835,2.3296111297643085,15280563.0,15280603.0,40.0,420.3240221989422,11.425835436839172,11.390371246928547,-2.9340964271545906,953.0,-2.935614636690721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,17705.24236,3.6910323,1,6,2,1,2,1,2,2,-40.67307692,n/a,n/a,15281626.0,15285317.0,0.0,0.0,0.0,15283216.0,15282326.0,15284317.0,15282326.0,15282916.0,15284324.0,15285318.0,3691.0,700.0,590.0,994.0,1991.0,-15284324.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,17708.94173,3.5078244,1,7,2,1,2,1,4,2,-40.67307692,n/a,n/a,15285323.0,15288833.0,0.0,0.0,0.0,15287073.0,15285840.0,15287833.0,15285840.0,15286833.0,15287840.0,15288833.0,3510.0,517.0,993.0,993.0,1993.0,-15287840.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5261528851770815,-10.40536561080462,0.031153789253905263,0.6265373172174447,15287055.0,15287100.0,45.0,361.30337621717445,9.897137243848416,9.885215217052504,-3.0813991649925194,222.0,-3.0729048125711533,1.0,-1.0488442382148355,-1.0246135132395775,-0.09692289990103947,-0.1384612855729158,15288108.0,15288128.0,20.0,31.414450447202455,0.04808914136322384,0.154688276507551,1.0427218783685959,0.8645972343669169,-10.289057160041189,0.3363795445373101,0.6083333333333333
7,17712.45804,3.5076927,1,8,2,1,2,2,3,1,-40.67307692,n/a,n/a,15288840.0,15292349.0,0.0,0.0,0.0,15290456.0,15289356.0,15291349.0,15289356.0,15290150.0,15291356.0,15292349.0,3509.0,516.0,794.0,993.0,1993.0,-15291356.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.46384530666926704,-9.183444765623637,0.5053836923411433,1.1596132666731696,15290438.0,15290487.0,49.0,356.36086235787036,8.744108362807955,8.882371060103177,-3.0667031987654325,288.0,-3.0577070611799075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.114532082280471,0.13328246104308714,0.5416666666666666
8,17715.9742,3.5076866,1,9,2,1,2,1,4,1,-40.67307692,n/a,n/a,15292356.0,15295865.0,0.0,0.0,0.0,15294432.0,15292873.0,15294865.0,15292873.0,15293865.0,15294872.0,15295865.0,3509.0,517.0,992.0,993.0,1992.0,-15294872.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3115378925390605,-11.056133652997325,0.2388457176132789,1.4780742234908755,15294413.0,15294470.0,57.0,376.29117037917814,10.815822915776558,11.160791286884217,-3.0267649610834177,548.0,-3.0240852861051044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.714462037082937,0.8314286855544847,0.7708333333333334
9,17719.49035,3.507706,1,10,2,2,1,1,4,2,-40.67307692,n/a,n/a,15295872.0,15299381.0,0.0,0.0,0.0,15297638.0,15296389.0,15298382.0,15296389.0,15297381.0,15298388.0,15299381.0,3509.0,517.0,992.0,993.0,1993.0,-15298388.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2596149104492171,8.546522851988229,-0.21115346049869735,-1.4988434163268116,15297618.0,15297706.0,88.0,324.33486841546204,8.899786947639106,9.947521334436326,0.1451973726546508,237.0,0.29808958834913524,1.0,-0.2596149104492171,8.546522851988229,-0.21115346049869735,-1.4988434163268116,15297618.0,15297706.0,88.0,324.33486841546204,8.899786947639106,9.947521334436326,0.1451973726546508,0.29808958834913524,10.29996497740123,-0.3490731122556988,0.6125
