onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
18424.74113	3.5328533	2	1	2	1	2	1	3	2	-40.67307692	n/a	n/a
18428.29063	3.7411733	2	2	2	1	1	1	3	1	-40.67307692	n/a	n/a
18432.04013	3.5078323	2	3	2	1	2	1	3	1	-40.67307692	n/a	n/a
18435.55641	3.5077275	2	4	2	1	2	1	3	1	-40.67307692	n/a	n/a
18439.08095	3.5160263	2	5	2	1	2	1	5	2	-40.67307692	n/a	n/a
18442.61364	3.507825	2	6	2	2	2	1	1	1	-40.67307692	n/a	n/a
18446.12986	3.5077634	2	7	2	1	2	1	3	2	-40.67307692	n/a	n/a
18449.64598	3.5078041	2	8	2	2	1	2	1	2	-40.67307692	n/a	n/a
18453.16222	3.7994894	2	9	2	1	2	1	5	2	-40.67307692	n/a	n/a
18456.96992	3.7661572	2	10	2	1	1	2	1	2	-40.67307692	n/a	n/a
18460.74441	3.5078306	2	11	2	2	2	1	4	1	-40.67307692	n/a	n/a
18464.26057	3.6661886	2	12	2	2	1	2	2	1	-40.67307692	n/a	n/a
18467.93513	3.5744222	2	13	2	2	1	1	5	1	-40.67307692	n/a	n/a
18471.51789	3.7244827	2	14	2	2	2	2	1	1	-40.67307692	n/a	n/a
18475.25069	3.5078574	2	15	2	1	2	1	4	1	-40.67307692	n/a	n/a
18478.76698	3.5077269	2	16	2	2	1	1	2	2	-40.67307692	n/a	n/a
18482.28317	3.5077219	2	17	2	2	2	1	2	1	-40.67307692	n/a	n/a
18485.79921	3.5078531	2	18	2	2	2	2	2	2	-40.67307692	n/a	n/a
18489.31539	3.5078279	2	19	2	2	1	2	1	2	-40.67307692	n/a	n/a
18492.83155	3.9994082	2	20	2	1	2	1	4	1	-40.67307692	n/a	n/a
18496.83945	3.5077013	2	21	2	1	2	1	3	2	-40.67307692	n/a	n/a
18500.35561	3.9992991	2	22	2	1	2	2	1	2	-40.67307692	n/a	n/a
18504.36326	3.6994791	2	23	2	1	2	2	2	2	-40.67307692	n/a	n/a
18508.07109	3.5078431	2	24	2	2	2	1	4	2	-40.67307692	n/a	n/a
18511.58722	3.5078698	2	25	2	1	2	2	3	1	-40.67307692	n/a	n/a
18515.10342	3.5078468	2	26	2	1	1	1	2	1	-40.67307692	n/a	n/a
18518.61959	3.5079707	2	27	2	2	2	2	4	1	-40.67307692	n/a	n/a
18522.13581	3.6495155	2	28	2	1	2	2	3	1	-40.67307692	n/a	n/a
18525.79358	3.5078141	2	29	2	1	1	1	5	1	-40.67307692	n/a	n/a
18529.30975	3.6995991	2	30	2	1	2	2	3	2	-40.67307692	n/a	n/a
18533.01775	3.5076545	2	31	2	2	2	2	4	2	-40.67307692	n/a	n/a
18536.53389	3.9243194	2	32	2	1	2	1	5	2	-40.67307692	n/a	n/a
18540.46652	3.9994613	2	33	2	1	1	2	3	2	-40.67307692	n/a	n/a
18544.47431	3.5078429	2	34	2	1	1	1	4	1	-40.67307692	n/a	n/a
18547.99047	3.7244585	2	35	2	1	2	2	2	1	-40.67307692	n/a	n/a
18559.89712	3.5078015	2	36	2	2	1	2	3	2	-40.67307692	n/a	n/a
18563.41326	3.4995391	2	37	2	2	1	2	2	2	-40.67307692	n/a	n/a
18566.92113	3.5078645	2	38	2	2	2	2	5	2	-40.67307692	n/a	n/a
18579.82766	3.6994938	2	39	2	1	1	2	4	1	-40.67307692	n/a	n/a
18583.53549	3.6744607	2	40	2	1	1	1	2	1	-40.67307692	n/a	n/a
18587.21829	3.7328116	2	41	2	1	2	1	4	1	-40.67307692	n/a	n/a
18590.9595	3.5077715	2	42	2	2	1	2	4	1	-40.67307692	n/a	n/a
18594.4756	3.5078444	2	43	2	2	1	2	3	1	-40.67307692	n/a	n/a
18597.99177	3.5078107	2	44	2	2	1	1	2	2	-40.67307692	n/a	n/a
18601.50792	3.5078516	2	45	2	1	2	2	5	2	-40.67307692	n/a	n/a
18605.02415	3.5078087	2	46	2	1	1	2	3	1	-40.67307692	n/a	n/a
18608.54027	3.5078556	2	47	2	1	1	1	5	2	-40.67307692	n/a	n/a
18619.61377	3.5828347	2	48	2	2	2	1	2	1	-40.67307692	n/a	n/a
18623.21349	3.990881322	2	49	2	1	1	2	4	1	-40.67307692	n/a	n/a
18627.2127	3.507825	2	50	2	2	1	2	1	1	-40.67307692	n/a	n/a
18630.72888	3.5078423	2	51	2	2	1	1	2	1	-40.67307692	n/a	n/a
18634.24506	3.5079032	2	52	2	2	2	2	1	1	-40.67307692	n/a	n/a
18637.76122	3.5078733	2	53	2	2	1	2	5	2	-40.67307692	n/a	n/a
18641.27742	3.5078142	2	54	2	2	1	1	4	1	-40.67307692	n/a	n/a
18644.79374	3.5076864	2	55	2	2	1	1	2	1	-40.67307692	n/a	n/a
18648.30976	3.5077975	2	56	2	1	2	2	2	2	-40.67307692	n/a	n/a
