onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
17687.24479	3.7244641	1	1	2	1	1	1	2	1	-40.67307692	n/a	n/a
17690.97759	3.6911436	1	2	2	2	1	2	1	2	-40.67307692	n/a	n/a
17694.67717	3.5077221	1	3	2	1	2	1	1	2	-40.67307692	n/a	n/a
17698.19323	3.5078521	1	4	2	1	1	2	5	1	-40.67307692	n/a	n/a
17701.70948	3.5161042	1	5	2	1	2	1	4	1	-40.67307692	n/a	n/a
17705.24236	3.6910323	1	6	2	1	2	1	2	2	-40.67307692	n/a	n/a
17708.94173	3.5078244	1	7	2	1	2	1	4	2	-40.67307692	n/a	n/a
17712.45804	3.5076927	1	8	2	1	2	2	3	1	-40.67307692	n/a	n/a
17715.9742	3.5076866	1	9	2	1	2	1	4	1	-40.67307692	n/a	n/a
17719.49035	3.507706	1	10	2	2	1	1	4	2	-40.67307692	n/a	n/a
17723.00639	3.5078291	1	11	2	1	2	1	5	2	-40.67307692	n/a	n/a
17726.52257	3.5578344	1	12	2	2	1	2	5	2	-40.67307692	n/a	n/a
17730.08874	3.5078266	1	13	2	1	2	1	1	2	-40.67307692	n/a	n/a
17733.60489	3.7744611	1	14	2	1	2	1	1	2	-40.67307692	n/a	n/a
17737.38769	3.5078386	1	15	2	1	1	1	5	2	-40.67307692	n/a	n/a
17740.90386	3.5911622	1	16	2	1	2	2	5	2	-40.67307692	n/a	n/a
17744.50335	3.507947	1	17	2	1	2	1	2	2	-40.67307692	n/a	n/a
17748.01963	3.5078568	1	18	2	1	1	1	2	1	-40.67307692	n/a	n/a
17751.53568	3.5080019	1	19	2	1	1	1	3	1	-40.67307692	n/a	n/a
17755.05198	3.5077156	1	20	2	1	2	2	3	2	-40.67307692	n/a	n/a
17758.56803	3.9994354	1	21	2	1	2	2	4	1	-40.67307692	n/a	n/a
17762.57591	3.6660354	1	22	2	2	2	2	4	1	-40.67307692	n/a	n/a
17766.25027	3.5078512	1	23	2	2	2	2	2	1	-40.67307692	n/a	n/a
17769.76658	3.5077146	1	24	2	2	2	2	5	1	-40.67307692	n/a	n/a
17773.28276	3.5077089	1	25	2	1	1	2	2	2	-40.67307692	n/a	n/a
17776.7989	3.5077234	1	26	2	2	2	1	2	2	-40.67307692	n/a	n/a
17780.31496	3.5079937	1	27	2	1	2	2	1	1	-40.67307692	n/a	n/a
17783.83112	3.5078415	1	28	2	2	2	1	4	1	-40.67307692	n/a	n/a
17787.34741	3.6576812	1	29	2	1	1	2	5	2	-40.67307692	n/a	n/a
17791.01356	3.507707	1	30	2	2	2	1	4	1	-40.67307692	n/a	n/a
17794.5296	3.5078566	1	31	2	2	2	2	1	2	-40.67307692	n/a	n/a
17798.04579	3.5078315	1	32	2	2	1	2	4	2	-40.67307692	n/a	n/a
17801.56194	3.5078762	1	33	2	1	2	2	1	1	-40.67307692	n/a	n/a
17805.0781	3.5078455	1	34	2	1	1	2	2	2	-40.67307692	n/a	n/a
17808.5943	3.5079769	1	35	2	2	1	2	2	2	-40.67307692	n/a	n/a
17812.11047	3.5078561	1	36	2	1	2	2	2	2	-40.67307692	n/a	n/a
17815.62663	3.5078629	1	37	2	2	1	1	4	1	-40.67307692	n/a	n/a
17819.14293	3.507725	1	38	2	1	2	1	5	2	-40.67307692	n/a	n/a
17822.6591	3.9993163	1	39	2	1	2	1	5	1	-40.67307692	n/a	n/a
17826.66687	3.5077403	1	40	2	1	1	2	2	2	-40.67307692	n/a	n/a
17830.18296	3.5078177	1	41	2	2	2	2	4	1	-40.67307692	n/a	n/a
17833.69908	3.5078528	1	42	2	1	1	1	2	2	-40.67307692	n/a	n/a
17837.21538	3.5076938	1	43	2	2	2	1	4	1	-40.67307692	n/a	n/a
17840.73144	3.9160967	1	44	2	2	2	2	1	1	-40.67307692	n/a	n/a
17844.65587	3.5078829	1	45	2	1	1	1	3	2	-40.67307692	n/a	n/a
17848.17205	3.5078367	1	46	2	2	2	2	3	2	-40.67307692	n/a	n/a
17851.68839	3.507681054	1	47	2	2	2	2	3	2	-40.67307692	n/a	n/a
17855.20454	3.7160091	1	48	2	2	2	2	4	2	-40.67307692	n/a	n/a
17858.92888	3.507855	1	49	2	2	2	1	2	2	-40.67307692	n/a	n/a
17862.44507	3.5578238	1	50	2	2	2	1	3	2	-40.67307692	n/a	n/a
17866.0113	3.5077684	1	51	2	2	1	1	5	1	-40.67307692	n/a	n/a
17869.5274	3.9994483	1	52	2	2	2	2	3	1	-40.67307692	n/a	n/a
17873.53517	3.5078474	1	53	2	2	2	2	5	2	-40.67307692	n/a	n/a
17877.05134	3.5744975	1	54	2	2	2	1	5	2	-40.67307692	n/a	n/a
17880.63429	3.5077111	1	55	2	2	1	1	1	2	-40.67307692	n/a	n/a
