onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
4505.266887	3.8661036	2	1	1	1	1	2	1	2	-65	2	0.3753375
4509.141321	3.9410868	2	2	1	1	2	2	3	1	-70	1	-0.6744366
4513.090792	3.5077733	2	3	1	1	1	2	1	2	-65	1	-0.724511
4516.606889	3.5911597	2	4	1	1	1	2	3	1	-60	1	-0.7577916
4520.206369	3.507833	2	5	1	2	2	1	3	2	-15	2	-1.0805704
4523.72254	3.507847	2	6	1	1	2	1	1	1	-20	2	-0.9744774
4527.238706	3.5078397	2	7	1	1	2	2	4	1	-55	1	-1.0576786
4530.754879	3.5078163	2	8	1	1	1	2	4	1	-50	2	-0.9578762
4534.27104	3.5078303	2	9	1	1	1	1	3	1	-25	2	-1.0822501
4537.787208	3.5078243	2	10	1	1	2	1	2	1	-30	2	-0.799565
4541.303352	3.5078287	2	11	1	1	1	1	4	1	-35	1	-0.707258
4544.819656	3.5076898	2	12	1	2	2	2	1	2	-55	1	-0.891293
4548.335673	3.5078276	2	13	1	1	1	2	4	1	-50	1	-0.4747143
4551.851837	3.507828	2	14	1	2	2	1	4	2	-30	1	-0.8330373
4555.367999	3.5078287	2	15	1	2	1	1	1	2	-25	2	-1.041287
4558.884163	3.5078416	2	16	1	2	2	2	4	2	-45	1	-0.8079207
4562.400337	3.5078004	2	17	1	2	2	1	4	2	-30	2	-0.9163121
4565.916479	3.4994851	2	18	1	1	2	2	1	2	-40	2	-0.1330937
4569.424341	3.5077951	2	19	1	1	2	2	1	1	-45	1	-0.9829636
4572.940459	3.507858	2	20	1	2	1	2	1	1	-40	2	-0.691285
4576.456651	3.5078547	2	21	1	2	1	2	2	2	-45	2	-0.7412712
4579.972862	3.5077794	2	22	1	1	1	1	1	1	-35	2	-0.6996943
4583.488973	3.7077997	2	23	1	1	2	1	2	1	-40	1	-0.741395
4587.205104	3.507833	2	24	1	2	1	2	2	1	-50	2	-0.324679
4590.721296	3.5078028	2	25	1	2	2	2	4	2	-55	1	-0.9409828
4594.237417	3.5078419	2	26	1	1	2	2	2	2	-50	1	-1.0413536
4597.753648	3.5077654	2	27	1	1	2	1	3	1	-35	1	-0.5330555
4601.269754	3.5078177	2	28	1	1	2	1	4	2	-30	2	-0.8997325
4604.785906	3.5078275	2	29	1	1	2	2	5	1	-45	1	-0.9996786
4608.302079	3.5078302	2	30	1	2	1	1	1	2	-35	2	-0.932976
4611.81823	3.5078254	2	31	1	2	2	2	5	2	-40	1	-1.0995396
4615.334386	3.5078293	2	32	1	1	2	2	4	2	-35	2	-0.6163668
4618.850551	3.5078612	2	33	1	2	1	1	4	1	-40	2	-0.3997192
4622.366755	3.5078513	2	34	1	2	2	1	1	1	-45	1	-0.9997342
4625.883112	3.5077199	2	35	1	2	1	2	2	2	-40	2	-1.216376
4629.399088	3.5078035	2	36	1	1	1	2	1	2	-45	1	-0.8496863
4632.91524	3.5079732	2	37	1	2	2	1	3	1	-40	1	-0.7742292
4636.431414	3.9994631	2	38	1	1	2	2	5	1	-40	1	-1.0495936
4640.439192	3.507816	2	39	1	1	2	2	3	1	-35	1	-0.9328788
4643.955328	3.9994253	2	40	1	2	1	2	4	1	-30	2	-1.2496151
4737.100309	3.7661091	2	41	1	1	1	2	5	2	-35	2	-0.3497199
4740.874762	3.5078158	2	42	1	2	1	2	1	1	-40	2	-0.8996581
4744.390923	3.5078175	2	43	1	2	2	2	4	1	-45	2	-0.8163206
4747.907074	3.5078297	2	44	1	2	2	2	2	1	-50	1	-1.1412991
4751.423247	3.5078608	2	45	1	1	2	1	3	2	-35	2	-0.9246689
4754.939436	3.5077931	2	46	1	2	1	2	3	2	-45	1	-0.5997007
4758.45556	3.5078443	2	47	1	1	1	1	2	2	-40	2	-0.0914262
4761.971796	3.5077626	2	48	1	2	1	2	5	2	-40	2	-0.591364
4765.487902	3.5078284	2	49	1	2	2	2	1	1	-45	1	-1.0912972
4769.004052	3.5078405	2	50	1	2	1	1	3	1	-45	2	-0.7913409
4772.520234	3.5077981	2	51	1	1	2	2	4	1	-40	1	-0.7494381
4776.036377	3.5078279	2	52	1	1	1	2	3	2	-35	2	-0.608128
4779.552535	3.5078325	2	53	1	2	2	2	3	1	-40	1	-0.8163071
4783.068701	3.5078324	2	54	1	2	1	1	3	1	-50	1	-0.6997095
4786.584864	3.507834	2	55	1	2	1	2	4	1	-35	2	-0.7747146
4790.101083	3.5078373	2	56	1	2	1	2	3	1	-40	2	-0.6330258
4793.617197	3.5078299	2	57	1	2	1	1	5	1	-45	1	-1.1329393
4797.150069	3.5077891	2	58	1	1	1	2	5	2	-45	2	-0.5914089
4800.666191	3.5078416	2	59	1	2	1	2	5	1	-50	1	-0.7413831
4804.190705	3.5078286	2	60	1	1	2	2	2	2	-45	1	-0.4663729
4807.70685	3.4995146	2	61	1	1	2	2	4	2	-40	1	-0.8163167
4811.214684	3.5078327	2	62	1	2	2	1	1	2	-40	1	-0.7163061
4814.730852	3.5078431	2	63	1	1	1	1	1	1	-35	1	-0.5330432
4818.247025	3.5078527	2	64	1	1	1	1	3	2	-30	2	-0.6663504
4821.76318	3.4995005	2	65	1	2	2	1	5	2	-35	1	-0.7658699
4825.271009	3.5078226	2	66	1	1	1	2	4	2	-35	2	-0.5163678
4828.787161	3.5078442	2	67	1	1	2	2	3	1	-40	1	-0.8829926
