onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
5978.980252	3.6411501	1	1	2	1	2	2	3	1	-42.5	n/a	n/a
5982.629722	3.5079996	1	2	2	2	1	1	1	2	-42.5	n/a	n/a
5986.154261	3.5078281	1	3	2	1	2	1	5	2	-42.5	n/a	n/a
5989.67042	3.6494873	1	4	2	1	2	2	5	2	-42.5	n/a	n/a
5993.328225	3.5161575	1	5	2	2	2	1	2	2	-42.5	n/a	n/a
5996.85271	3.5078362	1	6	2	1	2	1	2	2	-42.5	n/a	n/a
6000.369015	3.5076841	1	7	2	2	2	1	5	1	-42.5	n/a	n/a
6003.885017	3.6411571	1	8	2	2	2	2	4	2	-42.5	n/a	n/a
6007.534503	3.5078137	1	9	2	1	2	2	4	1	-42.5	n/a	n/a
6011.050776	3.6493489	1	10	2	2	1	1	2	2	-42.5	n/a	n/a
6014.708448	3.5078361	1	11	2	1	2	2	2	2	-42.5	n/a	n/a
6018.224616	3.507831	1	12	2	2	1	2	3	2	-42.5	n/a	n/a
6021.740842	3.6577487	1	13	2	1	2	1	3	2	-42.5	n/a	n/a
6025.406924	3.5078284	1	14	2	2	2	1	1	1	-42.5	n/a	n/a
6028.923087	3.5078254	1	15	2	1	1	2	3	2	-42.5	n/a	n/a
6032.439247	3.5078422	1	16	2	2	2	1	1	2	-42.5	n/a	n/a
6035.955402	3.5078268	1	17	2	1	1	1	1	1	-42.5	n/a	n/a
6039.471536	3.5078554	1	18	2	1	1	2	2	1	-42.5	n/a	n/a
6042.987735	3.5079466	1	19	2	1	1	1	5	1	-42.5	n/a	n/a
6046.50401	3.5076994	1	20	2	2	1	1	5	2	-42.5	n/a	n/a
6050.020042	3.5079102	1	21	2	2	2	1	3	2	-42.5	n/a	n/a
6053.536181	3.5078423	1	22	2	2	2	2	2	1	-42.5	n/a	n/a
6057.05236	3.5078141	1	23	2	2	1	2	3	1	-42.5	n/a	n/a
6060.568506	3.5078279	1	24	2	2	1	2	5	2	-42.5	n/a	n/a
