onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
37897.12742	3.515924534	1	1	1	2	2	1	4	2	-15	2	-0.5993537
37900.65168	3.5079056	1	2	1	1	1	1	3	1	-20	1	0.6169441
37904.16783	3.9994006	1	3	1	2	1	1	5	1	-15	1	-0.8911194
37938.10453	3.9910608	1	4	1	1	2	1	4	2	-10	1	0.8168894
37942.10394	4.0077464	1	5	1	2	2	1	1	1	-5	2	-0.7074155
37946.12834	3.991065	1	6	1	1	2	2	4	1	-65	1	-1.2659459
37950.12783	3.5077228	1	7	1	1	2	1	1	1	-10	2	-0.8911924
37953.64389	3.5078164	1	8	1	2	2	2	3	2	-60	1	-1.1239418
37957.16002	3.5078509	1	9	1	1	2	2	1	1	-55	1	-0.4912989
37960.67621	3.5078307	1	10	1	1	2	2	2	1	-50	1	-1.1079236
37964.19231	3.5078181	1	11	1	2	2	1	2	2	-15	2	-1.2493072
37967.70846	3.5078773	1	12	1	2	2	2	2	1	-45	1	-1.0245226
37971.22463	3.5495178	1	13	1	1	1	2	3	1	-40	2	-0.9989354
38010.36893	3.7993884	1	14	1	2	2	1	4	2	-20	2	-1.2413553
38025.10847	3.507765	1	15	1	2	1	1	2	1	-25	n/a	n/a
38035.19862	3.6411239	1	16	1	1	2	2	1	2	-45	1	-1.0996839
38038.84806	3.5078337	1	17	1	1	2	1	4	1	-25	1	-0.9245797
38042.36436	3.507672	1	18	1	1	1	2	5	1	-40	1	-0.8080124
38045.88036	3.507836	1	19	1	1	2	1	5	2	-20	1	-1.0830248
38049.39652	3.5078334	1	20	1	2	2	1	3	2	-15	2	-0.9247998
38052.9127	3.9327988	1	21	1	1	1	1	2	1	-20	1	-0.6496803
38056.85375	3.5078755	1	22	1	1	1	1	2	2	-15	1	-1.2411926
38060.37825	3.5079352	1	23	1	1	1	1	1	1	-10	1	0.2424934
38063.89438	3.5078378	1	24	1	1	1	2	2	2	-35	2	-0.8496463
38067.41054	3.5078217	1	25	1	1	1	1	1	1	-5	2	-0.7163475
38070.92669	3.5078366	1	26	1	1	2	1	2	1	-10	2	-0.8496698
38074.44286	3.5078208	1	27	1	1	1	2	2	1	-40	1	-1.1828223
38077.959	3.5079182	1	28	1	1	1	2	2	2	-35	2	-0.4163591
38081.47515	3.5078141	1	29	1	1	1	1	4	2	-15	2	-0.2914023
38084.9913	3.5078162	1	30	1	2	2	1	5	1	-20	2	-0.3497355
38088.50745	3.5078254	1	31	1	1	2	2	3	2	-40	1	-1.0829683
38092.02361	3.5078329	1	32	1	1	2	2	1	1	-35	2	-0.649669
38095.53978	3.5078185	1	33	1	2	2	2	4	1	-40	2	-0.3913229
38099.05593	3.5078173	1	34	1	2	1	1	2	2	-25	2	-0.3080445
38102.5721	3.5078046	1	35	1	1	2	1	3	1	-30	1	-0.7496618
38106.08833	3.5077004	1	36	1	1	1	2	2	1	-45	1	-0.9163187
38109.60436	3.5078378	1	37	1	1	2	1	3	2	-25	1	-0.5830359
38113.12056	3.9993803	1	38	1	2	1	1	1	2	-20	1	-0.2996618
38117.12826	3.9994159	1	39	1	2	2	1	2	2	-15	2	-1.3162458
38121.13601	3.5078471	1	40	1	2	2	1	5	1	-20	2	-1.0831217
38124.6522	3.5077971	1	41	1	1	1	2	5	1	-40	1	0.3834502
38128.16832	3.5078447	1	42	1	1	2	1	3	1	-25	1	0.392054
38131.68454	3.507767	1	43	1	2	2	1	3	1	-20	2	-0.758027
38135.20066	3.5078047	1	44	1	1	1	2	4	1	-35	1	0.3335569
38138.7168	3.5077949	1	45	1	1	2	1	5	2	-25	1	0.2000936
38142.23293	3.5078214	1	46	1	1	1	1	4	1	-20	1	0.0835329
38145.7491	3.5078364	1	47	1	2	2	2	2	1	-30	2	-0.2414584
38149.26527	3.5078295	1	48	1	1	2	2	2	1	-35	1	-0.0163708
38152.78149	3.5078911	1	49	1	1	1	1	4	2	-15	1	0.0668124
38156.29757	3.5078222	1	50	1	1	2	1	2	1	-10	1	0.2417389
38159.81372	3.5078041	1	51	1	2	1	1	5	2	-5	2	-0.2497565
38163.32986	3.507793	1	52	1	1	1	1	1	2	-10	1	-0.9412617
38166.84602	3.5078124	1	53	1	2	1	1	5	1	-5	2	-1.1996759
38170.36215	3.7911529	1	54	1	1	1	2	5	1	-30	1	-1.0741037
38174.16163	3.5078288	1	55	1	1	1	2	5	1	-25	1	-1.1412974
38177.67779	3.5078052	1	56	1	2	1	2	4	1	-20	2	-1.0495465
38181.19393	3.507838	1	57	1	2	2	1	2	2	-10	2	-0.9578977
38184.7101	3.507818	1	58	1	2	1	2	3	1	-25	2	-0.4079628
38188.22625	3.5078236	1	59	1	2	2	2	2	2	-30	2	-0.3080328
38191.74239	3.5078359	1	60	1	1	1	1	2	2	-15	1	-0.9826664
38195.25854	3.5078279	1	61	1	2	2	2	2	1	-35	2	-0.7746307
38198.77471	3.5078214	1	62	1	1	1	1	5	2	-10	1	-0.9328865
38202.29085	3.5078223	1	63	1	1	1	1	4	1	-5	1	-1.1078068
38205.80701	3.5078329	1	64	1	2	2	1	4	1	0	2	-1.1329449
38209.32318	3.5744917	1	65	1	2	1	2	5	1	-40	1	0.0418725
38212.90599	3.5077978	1	66	1	1	1	1	2	2	-5	2	0.6417903
38216.42212	3.5078285	1	67	1	2	2	2	3	1	-35	2	-0.0830905
38219.93828	3.8911149	1	68	1	1	1	2	5	1	-40	1	-0.2163372
38223.83771	3.5078341	1	69	1	1	2	1	2	2	-10	2	-0.6996684
38227.35388	3.5078253	1	70	1	1	1	1	3	2	-15	1	-0.9665113
38230.87004	3.5078283	1	71	1	1	1	1	4	2	-10	1	-0.7413499
38234.38619	3.5078694	1	72	1	2	2	1	3	2	-5	2	-1.0329437
38237.90255	3.507623	1	73	1	1	1	1	1	2	-10	2	-0.8079891
38241.41859	3.5077394	1	74	1	1	2	2	2	1	-35	1	-0.9245734
38244.93464	3.507823	1	75	1	1	2	2	2	2	-30	1	-1.1579995
38248.4508	3.507873	1	76	1	1	1	2	2	1	-25	1	-1.2329503
38251.96695	3.5078413	1	77	1	2	2	1	2	1	-15	2	-1.2911708
38255.48312	3.507807	1	78	1	2	1	1	2	2	-20	1	-0.09152089999
38258.99934	3.507773	1	79	1	2	1	2	5	2	-20	2	-0.6746756
38262.51542	3.6994548	1	80	1	2	2	2	5	1	-25	2	0.1001456
38266.22333	3.5077132	1	81	1	1	2	2	5	1	-30	1	0.2251321
38269.73939	3.507804	1	82	1	2	1	1	5	2	-15	2	-0.0747609
