onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
20007.7614	3.749465	2	1	1	2	1	2	1	2	-65	1	-0.4994798
20011.51921	3.5078508	2	2	1	2	2	1	4	1	-15	2	-0.1912143
20015.03539	3.5078247	2	3	1	1	1	1	2	1	-20	2	-0.8245846
20041.29826	3.7161599	2	4	1	2	2	2	5	1	-60	n/a	n/a
20045.02275	3.5163209	2	5	1	1	2	2	3	2	-60	1	-0.6822263
20048.55558	3.5078118	2	6	1	2	2	2	3	1	-55	1	-1.240546
20052.07189	3.5076681	2	7	1	2	2	2	4	2	-50	1	-0.1329747
20055.58796	3.5994093	2	8	1	1	2	2	2	1	-45	1	-0.7988373
20059.19569	3.5078575	2	9	1	1	1	1	4	1	-25	2	-0.4660946
20062.712	3.5077158	2	10	1	2	2	1	4	2	-30	2	-0.4162677
20066.22819	3.5076754	2	11	1	1	2	1	5	1	-35	1	-0.1497089
20069.74418	3.507855	2	12	1	2	2	1	5	1	-30	2	-0.7319716
20073.26035	3.5078238	2	13	1	1	1	2	1	1	-40	1	-0.5163187
20076.77652	3.9411665	2	14	1	1	2	2	3	2	-35	2	-0.5997666
20080.72602	3.6244191	2	15	1	2	1	1	2	2	-35	2	0.3758523
20084.35878	3.5078289	2	16	1	1	2	2	5	2	-40	1	0.4590569
20087.87494	3.5078665	2	17	1	2	1	2	1	1	-35	2	0.3750642
20091.39115	3.5077817	2	18	1	1	2	1	4	1	-40	1	-0.2912759
20094.90749	3.507623922	2	19	1	2	2	2	4	2	-40	2	-0.2248693
20098.42348	3.5078157	2	20	1	2	1	2	5	2	-45	1	-0.0414409
20101.93957	3.5078334	2	21	1	2	1	2	2	1	-40	1	0.1251721
20105.45574	3.5078299	2	22	1	2	1	2	2	1	-35	1	-0.006521200001
20108.97203	3.5077112	2	23	1	1	1	2	5	1	-30	2	0.3251194
20112.48806	3.5078474	2	24	1	2	2	1	3	1	-35	2	-0.141421
20116.00424	3.5078284	2	25	1	2	2	1	2	2	-40	2	-0.5746997
20119.5204	3.5078302	2	26	1	2	2	1	3	1	-45	2	0.0252334
20123.0367	3.5078601	2	27	1	1	2	2	3	1	-35	1	0.3833392
20126.5529	3.6992946	2	28	1	2	2	1	1	2	-50	2	0.0501701
20130.26067	3.5993468	2	29	1	2	2	1	5	1	-55	2	-0.0323616
20133.86834	3.7494635	2	30	1	2	1	1	2	2	-60	1	-0.9243879
20137.62614	3.5078251	2	31	1	2	2	2	4	1	-30	2	-0.2248304
20141.14243	3.8826515	2	32	1	1	1	2	3	1	-35	2	0.4001164
20145.03354	3.9576408	2	33	1	1	2	2	2	2	-40	1	0.4000204
20148.99953	3.9993923	2	34	1	2	2	1	1	2	-55	2	0.3251385
20153.00726	3.5078326	2	35	1	1	2	2	4	2	-35	1	0.3500859
20156.52342	3.6578059	2	36	1	2	1	1	3	1	-60	1	0.4001227
20160.18956	3.9994392	2	37	1	2	2	2	1	2	-30	2	0.3251282
20164.19733	3.7494598	2	38	1	1	1	2	3	2	-35	1	0.2833433
20167.95513	3.5245322	2	39	1	2	2	1	1	2	-55	2	0.0668098
20171.48803	3.5077384	2	40	1	1	1	2	1	2	-30	1	0.3417312
20175.00412	3.7244664	2	41	1	1	2	2	4	1	-25	2	-0.2997313
20178.73692	3.9994235	2	42	1	2	1	2	4	1	-30	1	0.2001594
20182.74468	3.507825	2	43	1	1	1	2	2	2	-25	1	0.1500174
20186.26098	3.5076884	2	44	1	2	2	2	1	1	-20	1	0.2835178
20189.777	3.5080364	2	45	1	2	2	2	3	2	-15	2	-0.1997631
20193.29317	3.5078245	2	46	1	2	1	1	3	2	-60	1	-0.3080652
20196.80933	3.5078304	2	47	1	2	1	2	3	1	-20	2	0.150598
20200.32549	3.5078212	2	48	1	1	2	1	1	2	-55	1	0.0252324
20203.84164	3.9994265	2	49	1	2	1	1	4	2	-50	1	0.2833486
20207.84941	3.5078222	2	50	1	1	2	2	2	1	-25	2	0.3917771
20211.36556	3.5079254	2	51	1	1	1	1	1	2	-45	2	0.325122
20214.88173	3.5078442	2	52	1	2	2	2	3	2	-30	1	0.4420006
20218.39792	3.9994135	2	53	1	2	1	2	1	1	-25	1	0.0583921
20222.40566	3.5078304	2	54	1	1	1	1	1	2	-50	1	0.5084407
20225.92183	3.5078264	2	55	1	1	2	1	5	1	-45	1	-0.3159105
20229.43799	3.9994257	2	56	1	2	1	1	2	1	-40	2	0.1834515
20233.44586	3.5077037	2	57	1	2	1	2	1	2	-20	1	0.3334401
20236.96199	3.5077584	2	58	1	2	1	1	1	2	-45	1	0.424926
20240.47821	3.6326859	2	59	1	2	1	2	4	2	-15	2	0.375119
20244.11933	3.5077186	2	60	1	1	2	2	2	2	-20	1	0.2668165
20247.63539	3.8744324	2	61	1	1	2	2	5	2	-15	2	-0.2247772
20251.51815	3.5080223	2	62	1	1	1	2	2	1	-20	2	0.2333174
20255.0343	3.582844	2	63	1	1	2	1	5	1	-40	2	-0.005497099999
20258.62547	3.5078084	2	64	1	1	2	2	3	1	-25	1	0.2251595
20262.14163	3.9077871	2	65	1	2	1	2	5	2	-20	2	0.3584558
20266.05776	3.5078189	2	66	1	1	1	2	3	2	-25	2	0.325068
20269.57391	3.5078316	2	67	1	1	2	2	5	1	-30	1	0.0589752
20273.09021	3.5076999	2	68	1	2	2	2	1	2	-25	2	-0.4499213458
20276.60624	3.5078297	2	69	1	2	1	1	1	2	-45	1	-0.0747711
20280.12254	3.5078349	2	70	1	2	1	1	3	1	-40	1	-0.0580983
20283.63869	3.507708	2	71	1	2	1	2	3	1	-30	2	0.2918219
20287.15473	3.507839	2	72	1	2	2	1	3	1	-35	1	0.3085263
20290.67109	3.5077397	2	73	1	2	2	1	5	1	-30	2	-0.0908986
20294.18705	3.507835	2	74	1	1	2	2	3	2	-35	1	0.2000678
20297.70322	3.5078165	2	75	1	2	1	2	2	1	-30	2	0.3665956
20301.21937	3.5078327	2	76	1	1	1	2	5	1	-35	1	0.3417155
20304.73551	3.9245462	2	77	1	1	2	2	4	2	-30	2	-0.0246518
20332.70655	3.8327874	2	78	1	2	2	2	4	1	-35	n/a	n/a
20336.54773	3.5078001	2	79	1	2	1	2	5	2	-35	2	0.3167986
20340.06383	3.5078233	2	80	1	2	2	2	5	1	-40	2	0.258982
20343.58013	3.5076797	2	81	1	1	2	1	4	2	-35	n/a	n/a
20347.09628	3.5076987	2	82	1	1	1	2	4	1	-45	2	0.2589904
20350.61232	3.8078911	2	83	1	2	1	1	2	2	-35	n/a	n/a
20354.42855	3.5077118	2	84	1	1	2	1	5	2	-35	n/a	n/a
20357.94473	3.5076742	2	85	1	2	2	1	5	2	-35	2	0.3168344
20361.46076	3.5078397	2	86	1	2	2	1	5	1	-40	n/a	n/a
20364.97707	3.5076744	2	87	1	1	1	1	5	1	-40	2	0.4167633
20368.4931	3.8161047	2	88	1	2	1	1	4	2	-45	2	0.3001108
20372.31769	3.507689	2	89	1	1	2	1	2	1	-50	n/a	n/a
20375.83369	3.5078463	2	90	1	1	1	1	1	1	-50	n/a	n/a
20379.34986	3.9994234	2	91	1	2	2	2	4	2	-50	n/a	n/a
20383.35762	3.5078331	2	92	1	1	1	2	4	2	-50	n/a	n/a
20386.87379	3.5079774	2	93	1	2	2	2	5	1	-50	n/a	n/a
20390.38995	3.5078339	2	94	1	1	2	2	1	2	-50	n/a	n/a
20393.9061	3.5078398	2	95	1	1	1	2	5	2	-50	n/a	n/a
20397.42227	3.5078134	2	96	1	1	1	2	2	1	-50	n/a	n/a
20400.93853	3.507713	2	97	1	1	2	1	1	1	-50	n/a	n/a
20404.45458	3.6078149	2	98	1	2	1	2	5	2	-50	n/a	n/a
20408.07073	3.5078305	2	99	1	1	2	2	2	2	-50	n/a	n/a
20411.58695	3.5077808	2	100	1	1	2	2	5	2	-50	n/a	n/a
