onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
41502.45079	3.7577661	2	1	1	1	1	2	5	2	-65	1	-0.6990477
41506.22525	3.5078647	2	2	1	2	1	2	4	1	-60	1	-1.1077786
41509.74142	3.5078444	2	3	1	1	1	1	2	2	-15	2	-1.1660092
41513.25758	3.5078169	2	4	1	2	1	1	1	1	-20	2	-1.2577722
41516.77371	3.5161497	2	5	1	1	2	2	5	1	-55	1	-0.0908147
41520.30655	3.5078055	2	6	1	1	2	2	2	1	-50	1	-1.3162778
41523.82269	3.5078275	2	7	1	1	1	1	4	1	-25	1	-0.5572227
41527.33886	3.5077992	2	8	1	2	1	2	1	1	-45	1	-0.9412724
41530.85499	3.5078362	2	9	1	1	1	1	5	1	-20	2	-1.0657093
41534.37116	3.5078206	2	10	1	2	1	2	5	2	-40	1	-1.316224
41537.88743	3.5076846	2	11	1	1	2	1	3	1	-25	2	-0.6745926
41541.40355	3.5077422	2	12	1	1	2	1	3	2	-30	1	0.2170324
41544.91966	3.5077785	2	13	1	2	1	1	1	1	-25	2	-0.457269
41548.43576	3.5078178	2	14	1	1	1	1	3	2	-30	1	-0.8829772
41551.9519	3.5078359	2	15	1	1	2	1	2	1	-25	2	-0.7245635
41555.46821	3.5076935	2	16	1	2	1	1	5	1	-30	2	-0.3743449
41558.98423	3.5078319	2	17	1	2	2	2	5	1	-35	1	-0.9662785
41562.50049	3.5077277	2	18	1	2	1	1	1	1	-35	1	0.0918064
41566.01652	3.4995103	2	19	1	2	2	2	5	1	-30	2	-0.6079041
41569.52432	3.5078766	2	20	1	2	2	2	1	2	-35	1	-0.1914177
41573.04049	3.5078624	2	21	1	1	1	2	1	1	-30	1	-0.6246736
41576.55667	3.5078153	2	22	1	1	2	2	2	1	-25	2	0.0252833
41580.0728	3.5078505	2	23	1	2	1	2	5	1	-30	1	-0.4746374
41583.58897	3.5078246	2	24	1	1	2	2	5	2	-25	1	-0.1829581
41587.10513	3.5078089	2	25	1	2	1	2	1	2	-20	2	-1.2329468
41590.62127	3.5078221	2	26	1	2	1	1	1	2	-30	1	-0.9496385
41594.13743	3.5078218	2	27	1	1	2	2	4	1	-25	2	-0.7412477
41597.65359	3.507833	2	28	1	1	1	2	1	2	-30	1	-1.09953
41601.16973	3.5078285	2	29	1	1	1	2	5	1	-25	1	-0.7665747
41604.68603	3.5076976	2	30	1	1	2	1	2	1	-25	2	-0.8828595
41608.20204	3.5078213	2	31	1	1	1	1	1	2	-30	2	-1.1412757
41611.71821	3.5078214	2	32	1	1	1	1	3	2	-35	1	-1.1411547
41615.23437	3.5078197	2	33	1	1	1	2	3	2	-20	2	-1.241156
41618.75052	3.507828	2	34	1	2	1	2	4	1	-25	1	-1.1579432
41622.26668	3.5078286	2	35	1	1	2	2	3	2	-20	2	-1.0329839
41625.78282	3.5078615	2	36	1	1	1	1	2	1	-30	2	-0.8913084
41629.299	3.5078024	2	37	1	2	2	2	2	2	-25	2	-0.9495119
41632.81513	3.5078279	2	38	1	2	1	1	3	1	-35	1	-1.016392
41636.33137	3.5078042	2	39	1	2	2	1	1	2	-30	1	-0.4747181
41639.84746	3.5079934	2	40	1	1	1	2	4	1	-30	1	-0.6413107
41643.36359	3.4994956	2	41	1	1	1	2	4	1	-25	1	-1.1995792
41646.8714	3.4995115	2	42	1	2	2	2	2	1	-20	2	-0.6913662
41650.37924	3.5078375	2	43	1	2	1	1	1	2	-25	1	-1.2328627
41653.8955	3.5077271	2	44	1	1	2	2	2	1	-25	1	-0.5579692
41657.41158	3.5078146	2	45	1	1	2	1	3	1	-20	2	-0.8242486
41660.92782	3.5077962	2	46	1	1	1	2	5	2	-20	1	-0.8329144
41664.44389	3.5078073	2	47	1	2	1	2	4	1	-15	2	-0.8580053
41667.96004	3.5078427	2	48	1	1	2	2	2	2	-20	2	-0.599615
41671.47619	3.5078346	2	49	1	1	2	2	5	1	-25	1	-0.2662659
41674.99247	3.507697	2	50	1	1	2	1	1	2	-25	2	-0.4914385
41678.5085	3.5078045	2	51	1	1	1	1	5	2	-30	2	-0.8831403
41682.02464	3.50784	2	52	1	2	2	1	2	1	-35	1	-0.4829939
41685.5408	3.5078356	2	53	1	1	1	1	5	2	-30	2	-0.7829218
41689.05697	3.5077985	2	54	1	1	1	1	3	1	-35	2	-0.8830055
41692.5731	3.5079333	2	55	1	2	1	1	1	1	-40	1	-1.0246283
41696.08927	3.5078052	2	56	1	2	2	2	3	2	-20	2	-0.9829484
41699.60541	3.5078158	2	57	1	1	1	1	4	1	-35	1	-1.2246829
41703.12156	3.5078586	2	58	1	2	1	1	1	2	-30	2	-0.2497574
41706.6461	3.5078052	2	59	1	1	1	1	3	1	-35	1	-0.7326935
41710.16223	3.5411234	2	60	1	1	1	1	1	1	-30	1	-1.1324986
41713.71185	3.507675	2	61	1	1	2	2	3	1	-25	1	-0.8412238
41717.22786	3.5078345	2	62	1	2	1	2	1	2	-20	2	-1.0161873
41720.74401	3.5078345	2	63	1	2	2	1	4	2	-25	2	-0.6244345
41724.26017	3.5078197	2	64	1	2	2	2	4	2	-25	2	-0.4580796
41727.77635	3.5078325	2	65	1	2	1	1	4	1	-30	2	-1.116271
41731.29269	3.5076154	2	66	1	2	2	1	3	2	-35	2	-0.7746461
41734.80863	3.5078383	2	67	1	2	1	1	1	2	-40	1	-1.1578641
41738.32483	3.5078035	2	68	1	2	2	2	5	2	-30	2	-0.5079642
41741.84097	3.5078101	2	69	1	1	1	1	1	1	-35	2	-0.7245806
41745.35711	3.5078262	2	70	1	1	1	2	2	2	-35	2	-0.8329956
41748.87322	3.5078708	2	71	1	1	1	1	1	1	-40	1	-1.2080039
41752.38941	3.4995193	2	72	1	1	2	1	4	2	-35	1	-0.6413531
41755.89738	3.5077105	2	73	1	1	2	1	5	1	-30	2	-0.5745454
41759.41342	3.5078553	2	74	1	1	2	1	3	2	-35	1	-0.432923
41762.92958	3.5078211	2	75	1	1	2	1	4	2	-30	2	-0.0498197
41766.44573	3.5911338	2	76	1	2	2	1	3	2	-35	1	-0.2997474
41770.0452	3.5078444	2	77	1	1	1	2	4	2	-40	1	-0.6663287
41773.56134	3.5078601	2	78	1	2	1	1	2	1	-30	1	-0.858106
41777.07762	3.5077672	2	79	1	2	1	1	3	2	-25	2	-1.1828555
41780.59366	3.5078469	2	80	1	2	1	2	5	1	-35	2	-1.1911806
41784.10982	3.574478	2	81	1	2	2	2	2	1	-40	1	-0.8080135
41787.69265	3.5078347	2	82	1	2	2	1	3	1	-30	2	-1.0078907
41791.20882	3.5077981	2	83	1	2	1	2	4	2	-35	1	-0.9579746
41794.72494	3.5078361	2	84	1	1	1	1	3	1	-35	2	-0.9159247
41798.24111	3.5079195	2	85	1	1	2	2	5	1	-30	2	-0.1414531
41801.75728	3.5078175	2	86	1	1	1	1	2	2	-40	1	-0.982911
41805.27344	3.5078238	2	87	1	2	2	2	1	1	-35	2	-0.5829859
41808.78964	3.5077807	2	88	1	2	1	1	1	1	-35	1	-1.0498218
41812.30576	3.5079551	2	89	1	2	1	1	1	2	-30	1	-1.3164005
41815.822	3.5077308	2	90	1	2	1	1	4	1	-25	1	-1.2244402
41819.33815	3.5077538	2	91	1	2	2	1	2	2	-20	2	-0.8245905
41822.85423	3.5079127	2	92	1	2	1	1	5	2	-25	1	-0.5240086
41826.37058	3.5076168	2	93	1	1	1	2	5	1	-40	1	0.0251194
41829.88652	3.5078911	2	94	1	2	1	2	3	2	-35	1	-0.7580265
41833.4027	3.5078574	2	95	1	2	1	1	4	2	-20	2	-1.0664612
41836.91885	3.5078129	2	96	1	2	1	1	4	2	-25	2	-1.3411587
41840.43499	3.5078281	2	97	1	2	2	2	3	1	-30	2	-0.7414027
41843.95114	3.5078524	2	98	1	2	2	1	1	2	-30	2	-0.3413917
41847.46732	3.5078213	2	99	1	1	1	2	5	1	-35	1	-1.0662045
41850.98347	3.5078366	2	100	1	1	1	2	4	2	-30	1	-0.3158217
