onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
16927.76102	3.5077183	1	82	1	1	2	2	2	2	-15	2	-1.4413701
16931.27707	3.5078327	1	83	1	1	2	2	4	2	-20	1	0.1916788
16934.79323	3.5078094	1	84	1	2	1	1	2	2	-15	n/a	n/a
16938.30944	3.5077808	1	85	1	1	2	1	3	2	-15	1	0.5506165
16941.82557	3.5078166	1	86	1	1	2	2	5	2	-15	1	0.666676
16945.34172	3.5078239	1	87	1	2	1	2	1	2	-10	2	0.8415572
16948.85788	3.5078096	1	88	1	2	1	1	5	2	-10	2	0.2583363
16952.37404	3.507826	1	89	1	2	1	1	4	1	-15	n/a	n/a
16955.89023	3.5078077	1	90	1	1	2	2	2	2	-15	n/a	n/a
16959.40636	3.5078091	1	91	1	1	1	1	4	2	-15	1	-0.8412085
16962.92251	3.5078287	1	92	1	2	2	2	1	1	-15	1	-0.2076499
16966.43867	3.566321	1	93	1	2	1	1	3	2	-10	2	-0.6663643
16970.01316	3.5078103	1	94	1	1	2	2	5	2	-10	2	-0.4998641
16973.52933	3.5828213	1	95	1	1	1	1	3	2	-15	1	-0.1997475
16977.12047	3.5079558	1	96	1	2	1	1	2	1	-10	2	-0.3164042
16980.63678	3.5077024	1	97	1	2	2	1	5	1	-15	2	0.9254312
16984.15281	3.8994074	1	98	1	1	2	2	2	1	-15	1	-0.1911749
16988.06057	3.6661437	1	99	1	1	1	1	1	2	-20	1	-0.2329836
16991.73505	3.5079797	1	100	1	1	2	1	1	1	-15	1	-0.5495191
