onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
16767.40839	3.7659836	2	1	2	2	1	1	3	1	-38.07692308	n/a	n/a
16771.18272	3.5079481	2	2	2	2	2	1	5	2	-38.07692308	n/a	n/a
16774.69893	3.5077818	2	3	2	1	1	2	5	1	-38.07692308	n/a	n/a
16778.21505	3.5079645	2	4	2	2	2	2	5	1	-38.07692308	n/a	n/a
16781.73966	3.9993483	2	5	2	2	1	1	4	2	-38.07692308	n/a	n/a
16785.74737	3.5077788	2	6	2	2	2	1	2	1	-38.07692308	n/a	n/a
16789.2635	3.5080389	2	7	2	1	1	1	1	2	-38.07692308	n/a	n/a
16792.77968	3.4994877	2	8	2	2	1	1	3	2	-38.07692308	n/a	n/a
16796.2875	3.5078365	2	9	2	2	1	2	5	2	-38.07692308	n/a	n/a
16799.8038	3.5493695	2	10	2	2	2	1	5	2	-38.07692308	n/a	n/a
16803.36164	3.9993062	2	11	2	1	2	1	3	1	-38.07692308	n/a	n/a
16807.36927	3.5078373	2	12	2	2	1	1	2	2	-38.07692308	n/a	n/a
16810.88544	3.5078186	2	13	2	2	2	2	4	2	-38.07692308	n/a	n/a
16814.4018	3.9992142	2	14	2	1	1	1	1	1	-38.07692308	n/a	n/a
16818.40934	3.5078468	2	15	2	2	1	1	3	2	-38.07692308	n/a	n/a
16821.92551	3.5078548	2	16	2	1	2	2	1	1	-38.07692308	n/a	n/a
16825.44169	3.5078337	2	17	2	1	1	2	2	1	-38.07692308	n/a	n/a
16828.95786	3.916105	2	18	2	2	2	2	3	2	-38.07692308	n/a	n/a
16832.88238	3.6993918	2	19	2	2	2	1	3	1	-38.07692308	n/a	n/a
16836.5901	3.5078358	2	20	2	2	2	1	4	2	-38.07692308	n/a	n/a
16840.10627	3.9996114	2	21	2	1	1	2	1	2	-38.07692308	n/a	n/a
16844.11407	3.5078087	2	22	2	1	1	2	3	1	-38.07692308	n/a	n/a
16847.63031	3.9993242	2	23	2	1	2	2	1	1	-38.07692308	n/a	n/a
16851.63797	3.7494811	2	24	2	2	1	2	5	1	-38.07692308	n/a	n/a
16855.39577	3.507833	2	25	2	1	1	2	5	1	-38.07692308	n/a	n/a
16858.91206	3.9995181	2	26	2	2	2	1	2	1	-38.07692308	n/a	n/a
16862.9197	3.5078743	2	27	2	1	2	1	3	2	-38.07692308	n/a	n/a
16866.43594	3.5077484	2	28	2	2	1	2	1	2	-38.07692308	n/a	n/a
16869.9522	3.5076507	2	29	2	2	2	1	2	1	-38.07692308	n/a	n/a
16885.42483	3.5078328	2	30	2	2	2	1	4	2	-38.07692308	n/a	n/a
16888.94098	3.6994753	2	31	2	1	1	2	5	1	-38.07692308	n/a	n/a
16892.64879	3.5078305	2	32	2	1	1	2	1	1	-38.07692308	n/a	n/a
16896.165	3.5077719	2	33	2	1	2	1	1	1	-38.07692308	n/a	n/a
16899.68114	3.7244502	2	34	2	1	1	1	1	2	-38.07692308	n/a	n/a
16903.41392	3.5078398	2	35	2	2	2	1	2	1	-38.07692308	n/a	n/a
16906.9301	3.5078572	2	36	2	1	2	1	4	2	-38.07692308	n/a	n/a
16910.44624	3.9994171	2	37	2	2	1	2	1	2	-38.07692308	n/a	n/a
16914.45401	3.5079626	2	38	2	1	2	1	2	1	-38.07692308	n/a	n/a
16917.9702	3.5078359	2	39	2	1	1	1	4	1	-38.07692308	n/a	n/a
16921.48636	3.9994294	2	40	2	2	1	2	1	1	-38.07692308	n/a	n/a
16925.50244	3.5078855	2	41	2	2	2	2	2	2	-38.07692308	n/a	n/a
16929.01869	3.5911076	2	42	2	1	1	1	4	1	-38.07692308	n/a	n/a
16947.2411	3.7327591	2	43	2	2	2	2	5	1	-38.07692308	n/a	n/a
16950.98218	3.6745179	2	44	2	2	2	1	3	1	-38.07692308	n/a	n/a
16954.66496	3.507856	2	45	2	1	1	1	5	2	-38.07692308	n/a	n/a
16958.18117	3.4995046	2	46	2	1	1	1	5	2	-38.07692308	n/a	n/a
16961.68901	3.5077952	2	47	2	1	2	2	4	1	-38.07692308	n/a	n/a
16965.20517	3.5078319	2	48	2	2	1	2	3	2	-38.07692308	n/a	n/a
16968.72133	3.5078246	2	49	2	1	2	2	3	1	-38.07692308	n/a	n/a
16972.2375	3.5077967	2	50	2	1	2	1	3	2	-38.07692308	n/a	n/a
16975.75363	3.5078554	2	51	2	2	2	1	1	2	-38.07692308	n/a	n/a
16979.26982	3.507854	2	52	2	1	2	2	4	1	-38.07692308	n/a	n/a
16982.78602	3.5078254	2	53	2	1	2	1	1	1	-38.07692308	n/a	n/a
16986.30215	3.6911845	2	54	2	2	1	1	4	2	-38.07692308	n/a	n/a
16990.00165	3.5245852	2	55	2	1	1	2	4	2	-38.07692308	n/a	n/a
16993.53445	3.5078533	2	56	2	2	1	2	1	2	-38.07692308	n/a	n/a
16997.05063	3.5078675	2	57	2	1	2	1	2	2	-38.07692308	n/a	n/a
17000.56684	3.5078245	2	58	2	2	1	2	3	1	-38.07692308	n/a	n/a
17004.08301	3.5078348	2	59	2	2	1	1	5	2	-38.07692308	n/a	n/a
17007.59916	3.5078348	2	60	2	1	2	2	5	1	-38.07692308	n/a	n/a
17011.11533	3.999438	2	61	2	1	1	2	2	1	-38.07692308	n/a	n/a
17015.12311	3.5077863	2	62	2	1	1	2	1	2	-38.07692308	n/a	n/a
17018.63924	3.507853	2	63	2	2	2	2	5	1	-38.07692308	n/a	n/a
17022.15543	3.5078099	2	64	2	1	2	2	5	2	-38.07692308	n/a	n/a
17025.67157	3.749517	2	65	2	2	1	2	5	2	-38.07692308	n/a	n/a
17029.42941	3.5079145	2	66	2	1	2	1	2	1	-38.07692308	n/a	n/a
17032.94555	3.5078709	2	67	2	1	2	1	3	1	-38.07692308	n/a	n/a
17036.46174	3.5078865	2	68	2	1	2	1	1	1	-38.07692308	n/a	n/a
17039.97795	3.9910999	2	69	2	1	1	2	4	1	-38.07692308	n/a	n/a
17043.97737	3.5078442	2	70	2	2	1	1	3	2	-38.07692308	n/a	n/a
17047.49354	3.7661368	2	71	2	2	1	2	1	1	-38.07692308	n/a	n/a
17051.26801	3.7579857	2	72	2	1	2	2	1	2	-38.07692308	n/a	n/a
17055.03415	3.9994351	2	73	2	2	1	2	3	2	-38.07692308	n/a	n/a
17078.42248	3.5078201	2	74	2	1	1	2	5	2	-38.07692308	n/a	n/a
17081.93865	3.5328822	2	75	2	1	2	2	1	1	-38.07692308	n/a	n/a
17112.63433	3.5078052	2	76	2	1	2	2	5	2	-38.07692308	n/a	n/a
17116.15049	3.7245143	2	77	2	1	2	2	1	2	-38.07692308	n/a	n/a
17119.88329	3.4995224	2	78	2	1	1	1	5	1	-38.07692308	n/a	n/a
17123.39114	3.974419	2	79	2	2	2	2	1	1	-38.07692308	n/a	n/a
17127.37388	3.7495054	2	80	2	2	1	2	5	2	-38.07692308	n/a	n/a
17131.13172	3.6245042	2	81	2	1	1	1	1	2	-38.07692308	n/a	n/a
17134.76456	3.9327996	2	82	2	1	2	1	3	2	-38.07692308	n/a	n/a
17138.70569	3.5078347	2	83	2	2	2	2	3	1	-38.07692308	n/a	n/a
17142.22186	3.5079675	2	84	2	2	2	2	5	1	-38.07692308	n/a	n/a
17145.73821	3.5076622	2	85	2	2	1	2	1	2	-38.07692308	n/a	n/a
