onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
16098.2697	3.8909772	1	1	2	2	1	2	1	2	-38.07692308	n/a	n/a
16102.17749	3.5078359	1	2	2	1	2	1	5	2	-38.07692308	n/a	n/a
16105.6935	3.9994086	1	3	2	2	2	2	3	1	-38.07692308	n/a	n/a
16109.70126	3.7577841	1	4	2	1	2	2	1	2	-38.07692308	n/a	n/a
16113.46738	3.6411788	1	5	2	1	2	1	3	2	-38.07692308	n/a	n/a
16117.12521	3.5078213	1	6	2	2	1	2	5	1	-38.07692308	n/a	n/a
16120.64137	3.50785	1	7	2	1	1	2	5	2	-38.07692308	n/a	n/a
16124.15755	3.507824	1	8	2	1	1	2	1	2	-38.07692308	n/a	n/a
16127.6737	3.9994449	1	9	2	1	1	1	1	2	-38.07692308	n/a	n/a
16131.68161	3.5078355	1	10	2	1	1	2	1	2	-38.07692308	n/a	n/a
16135.19778	3.507702	1	11	2	2	2	1	5	2	-38.07692308	n/a	n/a
16138.71381	3.7994569	1	12	2	1	1	1	5	2	-38.07692308	n/a	n/a
16142.5216	3.5078461	1	13	2	1	2	1	1	2	-38.07692308	n/a	n/a
16146.03776	3.5078435	1	14	2	1	2	2	2	2	-38.07692308	n/a	n/a
16149.55406	3.5077169	1	15	2	2	2	1	3	2	-38.07692308	n/a	n/a
16153.0701	3.9661011	1	16	2	1	1	1	3	2	-38.07692308	n/a	n/a
16157.04468	3.5076418	1	17	2	1	2	2	3	2	-38.07692308	n/a	n/a
16160.56091	3.507632626	1	18	2	1	1	2	1	2	-38.07692308	n/a	n/a
16164.07684	3.5078754	1	19	2	2	2	2	1	1	-38.07692308	n/a	n/a
16167.59304	3.5078341	1	20	2	2	2	2	5	1	-38.07692308	n/a	n/a
16171.1092	3.5078345	1	21	2	1	1	2	1	2	-38.07692308	n/a	n/a
16174.6255	3.5743663	1	22	2	2	2	2	3	2	-38.07692308	n/a	n/a
16178.20819	3.5078457	1	23	2	1	2	1	5	1	-38.07692308	n/a	n/a
16181.72442	3.6494267	1	24	2	1	2	2	3	1	-38.07692308	n/a	n/a
16185.3823	3.5076767	1	25	2	1	2	1	3	2	-38.07692308	n/a	n/a
16188.89848	3.5077158	1	26	2	2	2	2	3	2	-38.07692308	n/a	n/a
16192.41461	3.5077557	1	27	2	2	2	2	1	2	-38.07692308	n/a	n/a
16195.93068	3.9994487	1	28	2	1	2	1	5	1	-38.07692308	n/a	n/a
16199.93866	3.5075993	1	29	2	1	2	2	2	2	-38.07692308	n/a	n/a
16203.45458	3.8661861	1	30	2	1	1	2	4	2	-38.07692308	n/a	n/a
16207.32906	3.5078286	1	31	2	2	1	2	5	2	-38.07692308	n/a	n/a
16210.84522	3.5078403	1	32	2	2	2	1	4	1	-38.07692308	n/a	n/a
16214.36139	3.9994998	1	33	2	2	1	2	3	2	-38.07692308	n/a	n/a
16218.36918	3.6828011	1	34	2	2	1	1	1	1	-38.07692308	n/a	n/a
16222.06029	3.5078501	1	35	2	1	2	1	5	1	-38.07692308	n/a	n/a
16225.57648	3.5078263	1	36	2	2	2	2	2	1	-38.07692308	n/a	n/a
16229.09265	3.5078507	1	37	2	2	2	1	4	1	-38.07692308	n/a	n/a
16232.60882	3.5077916	1	38	2	1	2	2	2	1	-38.07692308	n/a	n/a
16236.12499	3.5078135	1	39	2	1	2	1	1	2	-38.07692308	n/a	n/a
16239.64114	3.5078367	1	40	2	2	2	1	4	2	-38.07692308	n/a	n/a
16243.15731	3.5911728	1	41	2	2	1	1	4	1	-38.07692308	n/a	n/a
16246.75682	3.7661016	1	42	2	2	2	1	2	2	-38.07692308	n/a	n/a
16250.53124	3.9994573	1	43	2	1	2	1	3	2	-38.07692308	n/a	n/a
16254.53902	3.5328422	1	44	2	1	1	2	3	1	-38.07692308	n/a	n/a
16258.08019	3.5078433	1	45	2	1	2	2	2	1	-38.07692308	n/a	n/a
16261.59637	3.6578269	1	46	2	2	1	1	4	2	-38.07692308	n/a	n/a
16265.2625	3.6744699	1	47	2	1	1	1	3	1	-38.07692308	n/a	n/a
16268.94534	3.9994219	1	48	2	2	1	1	4	2	-38.07692308	n/a	n/a
16272.95315	3.5078631	1	49	2	2	2	1	1	1	-38.07692308	n/a	n/a
16276.46935	3.5077525	1	50	2	1	1	2	2	2	-38.07692308	n/a	n/a
16279.98547	3.6911735	1	51	2	1	2	1	3	1	-38.07692308	n/a	n/a
16283.68508	3.5077154	1	52	2	1	1	2	4	1	-38.07692308	n/a	n/a
16287.20109	3.507852	1	53	2	2	2	1	3	1	-38.07692308	n/a	n/a
16290.71735	3.6744224	1	54	2	2	1	1	3	2	-38.07692308	n/a	n/a
16294.40011	3.5244967	1	55	2	1	1	2	2	1	-38.07692308	n/a	n/a
16297.93309	3.5076875	1	56	2	2	2	2	1	1	-38.07692308	n/a	n/a
16301.44911	3.4994929	1	57	2	1	1	1	3	1	-38.07692308	n/a	n/a
16304.95693	3.7161342	1	58	2	1	2	2	1	2	-38.07692308	n/a	n/a
16308.6814	3.5078353	1	59	2	1	1	2	3	1	-38.07692308	n/a	n/a
16312.19771	3.9994269	1	60	2	2	2	1	3	1	-38.07692308	n/a	n/a
16316.21385	3.657636	1	61	2	2	1	1	2	2	-38.07692308	n/a	n/a
16319.87996	3.6826766	1	62	2	2	2	2	5	2	-38.07692308	n/a	n/a
16323.57111	3.5076953	1	63	2	1	2	1	5	2	-38.07692308	n/a	n/a
16327.08728	3.5077148	1	64	2	1	2	2	4	1	-38.07692308	n/a	n/a
16330.60338	3.5077768	1	65	2	2	2	1	2	1	-38.07692308	n/a	n/a
16334.11949	3.5078366	1	66	2	1	2	2	5	2	-38.07692308	n/a	n/a
16337.63566	3.5078114	1	67	2	1	1	2	1	2	-38.07692308	n/a	n/a
16341.15178	3.5078944	1	68	2	2	2	2	1	1	-38.07692308	n/a	n/a
16344.66795	3.5078649	1	69	2	2	1	2	1	1	-38.07692308	n/a	n/a
16348.18413	3.507855	1	70	2	2	2	1	5	1	-38.07692308	n/a	n/a
16351.70034	3.5078258	1	71	2	1	1	1	4	2	-38.07692308	n/a	n/a
16355.21645	3.6828597	1	72	2	2	1	2	2	2	-38.07692308	n/a	n/a
16358.9076	3.507868	1	73	2	2	2	1	1	2	-38.07692308	n/a	n/a
16362.4238	3.507938	1	74	2	1	2	1	1	1	-38.07692308	n/a	n/a
16365.94002	3.7327744	1	75	2	1	2	1	4	1	-38.07692308	n/a	n/a
16369.68113	3.5077955	1	76	2	2	2	1	5	2	-38.07692308	n/a	n/a
16373.1973	3.9994228	1	77	2	2	2	2	5	1	-38.07692308	n/a	n/a
16377.20506	3.5078741	1	78	2	2	2	1	2	1	-38.07692308	n/a	n/a
16380.72127	3.5079958	1	79	2	2	2	1	2	2	-38.07692308	n/a	n/a
16384.23756	3.9992673	1	80	2	2	2	2	1	2	-38.07692308	n/a	n/a
16388.24534	3.5077012	1	81	2	1	1	1	2	1	-38.07692308	n/a	n/a
16391.76136	3.5079771	1	82	2	1	1	1	5	2	-38.07692308	n/a	n/a
16395.27765	3.9326811	1	83	2	2	1	2	2	1	-38.07692308	n/a	n/a
16399.21866	3.5078057	1	84	2	2	1	1	3	1	-38.07692308	n/a	n/a
16402.73481	3.5077998	1	85	2	2	2	1	5	2	-38.07692308	n/a	n/a
16406.25097	3.5079532	1	86	2	2	1	2	3	1	-38.07692308	n/a	n/a
16409.76716	3.9910841	1	87	2	2	1	2	4	1	-38.07692308	n/a	n/a
16413.76657	3.9994716	1	88	2	2	2	1	5	2	-38.07692308	n/a	n/a
16417.77432	3.9994788	1	89	2	1	2	2	2	2	-38.07692308	n/a	n/a
16421.7821	3.5078695	1	90	2	2	2	2	2	2	-38.07692308	n/a	n/a
16425.29831	3.5078089	1	91	2	1	1	2	5	1	-38.07692308	n/a	n/a
16428.81444	3.5078394	1	92	2	2	2	1	2	1	-38.07692308	n/a	n/a
16432.33061	3.5078548	1	93	2	2	1	1	4	1	-38.07692308	n/a	n/a
16435.84695	3.5076999	1	94	2	2	1	1	1	2	-38.07692308	n/a	n/a
16439.36296	3.507886	1	95	2	2	2	1	3	2	-38.07692308	n/a	n/a
16442.87916	3.5078543	1	96	2	2	2	2	1	2	-38.07692308	n/a	n/a
16446.39532	3.5078537	1	97	2	1	1	2	4	2	-38.07692308	n/a	n/a
