,onset,duration,run_number,trial_number,task,ext_mot_pos,ext_mot_ver_dir,staircase_num,fix_off_prct,trial_type,ext_mot_ori,direction_report,response_duration,trial_onset,trial_offset,button_press_onset,button_left,button_right,fix_break,motion_onset,motion_offset,fixation_onset,fixation_offset,response_onset,response_offset,trial_duration,fix_check_duration,fixation_duration,response_duration,motion_duration,reaction_time,miss_time_trial,blink_trial,no_saccade_trial,main_sac_trial,innacurate_sac_trial,early_sac_trial,late_sac_trial,sac_x_onset_trial,sac_x_offset_trial,sac_y_onset_trial,sac_y_offset_trial,sac_t_onset_trial,sac_t_offset_trial,sac_dur_trial,sac_vpeak_trial,sac_dist_trial,sac_amp_trial,sac_dist_ang_trial,sac_lat_trial,sac_amp_ang_trial,cor_sac_trial,cor_sac_x_onset_trial,cor_sac_x_offset_trial,cor_sac_y_onset_trial,cor_sac_y_offset_trial,cor_sac_t_onset_trial,cor_sac_t_offset_trial,cor_sac_dur_trial,cor_sac_vpeak_trial,cor_sac_dist_trial,cor_sac_amp_trial,cor_sac_dist_ang_trial,cor_sac_amp_ang_trial
49,21849.80668,3.5076704,1,50,2,1,1,2,4,2,42.5,n/a,n/a,21760634.0,21764143.0,0.0,0.0,0.0,21762026.0,21761150.0,21763143.0,21761150.0,21762143.0,21763150.0,21764144.0,3509.0,516.0,993.0,994.0,1993.0,-21763150.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22499958905598813,-10.107673846822852,0.24923031403124998,-0.10038443204036315,21762003.0,21762073.0,70.0,489.22987569096875,10.33858649928446,10.947830223223022,3.1077697113169633,-140.0,3.0814814407758946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,21853.32287,3.5076225,1,51,2,1,1,1,4,1,42.5,n/a,n/a,21764150.0,21767660.0,0.0,0.0,0.0,21765750.0,21764666.0,21766659.0,21764666.0,21765659.0,21766666.0,21767660.0,3510.0,516.0,993.0,994.0,1993.0,-21766666.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2319226533346355,-9.92767417557806,0.5711528029882775,0.1730766069661447,21765728.0,21765790.0,62.0,493.34423480585184,9.703919941906216,10.35297506249528,3.1005589340663935,69.0,3.0907493318983494,1.0,-2.8142256292695116,-2.343457258321601,1.0003827882643157,0.9103829526419196,21766744.0,21766775.0,31.0,32.53860669126973,0.4792940949949287,0.5221408858846087,0.18889718087762553,0.32384698738403894
51,21856.83883,3.7244891,1,52,2,2,1,2,3,1,42.5,n/a,n/a,21767666.0,21771392.0,0.0,0.0,0.0,21769082.0,21768399.0,21770392.0,21768399.0,21769192.0,21770399.0,21771392.0,3726.0,733.0,793.0,993.0,1993.0,-21770399.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.006923064278647363,9.48459806174473,0.33230708537499865,1.076536495329421,21769062.0,21769139.0,77.0,463.2083894923236,9.520653900882502,10.114012864347117,-0.07824981886274043,-130.0,-0.07776937098935745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,21860.57165,3.5078775,1,53,2,1,2,1,2,2,42.5,n/a,n/a,21771399.0,21774908.0,0.0,0.0,0.0,21772275.0,21771915.0,21773909.0,21771915.0,21772508.0,21773915.0,21774908.0,3509.0,516.0,593.0,993.0,1994.0,-21773915.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.020769192835938154,-8.56383051268484,0.19730733194140657,-0.15230741413020657,21772261.0,21772321.0,60.0,497.3338892425114,8.550212113472343,9.433523593222759,3.1006916515551364,-247.0,3.0795400684853345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,21864.08784,3.5078512,1,54,2,2,1,2,2,2,42.5,n/a,n/a,21774915.0,21778424.0,0.0,0.0,0.0,21776274.0,21775431.0,21777425.0,21775431.0,21776024.0,21777431.0,21778425.0,3509.0,516.0,593.0,994.0,1994.0,-21777431.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4465376459726526,9.591905558063738,0.01384612855729079,0.21115346049869735,21776257.0,21776340.0,83.0,488.0773955244735,9.147496074377026,9.331789893254523,-0.021571218279343746,233.0,-0.03710249045843851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,21867.60415,3.507711,1,55,2,2,2,1,4,2,42.5,n/a,n/a,21778431.0,21781941.0,0.0,0.0,0.0,21779891.0,21778948.0,21780940.0,21778948.0,21779941.0,21780948.0,21781941.0,3510.0,517.0,993.0,993.0,1992.0,-21780948.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9103829526419196,11.412671463347584,-0.0034615321393236813,1.1353825416979098,21779861.0,21779963.0,102.0,400.8051314868522,10.563854873416918,10.731670806560501,-0.10801564960869413,-80.0,-0.12775566157368232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,21871.12021,3.5077921,1,56,2,1,1,2,2,2,42.5,n/a,n/a,21781947.0,21785457.0,0.0,0.0,0.0,21783257.0,21782464.0,21784456.0,21782464.0,21783057.0,21784463.0,21785457.0,3510.0,517.0,593.0,994.0,1992.0,-21784463.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32192248895702763,-10.775749549712168,-0.1107690284583342,0.07269217492578157,21783229.0,21783291.0,62.0,493.942631565882,11.09918837983243,12.079341642915601,-3.1250626558800296,172.0,3.090274765867778,1.0,-10.77228801757285,-11.121902763644458,0.08653830348307236,0.06576911064713421,21783293.0,21783319.0,26.0,58.051658773698094,0.3502311094716918,0.36902270526559544,3.082256447886419,-2.8465419841984128
56,21874.63636,3.5078115,1,57,2,1,2,2,4,2,42.5,n/a,n/a,21785463.0,21788972.0,0.0,0.0,0.0,21786590.0,21785980.0,21787973.0,21785980.0,21786973.0,21787980.0,21788973.0,3509.0,517.0,993.0,993.0,1993.0,-21787980.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4603837745299434,-8.16921584880203,0.21807652477734077,-0.03807685353255263,21786575.0,21786626.0,51.0,465.05068431874855,8.633400501090572,9.70466942432835,3.1119182540717647,-398.0,3.1080577641387452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,21878.15271,3.5076458,1,58,2,2,2,1,5,1,42.5,n/a,n/a,21788980.0,21792489.0,0.0,0.0,0.0,21790406.0,21789496.0,21791489.0,21789496.0,21790689.0,21791496.0,21792489.0,3509.0,516.0,1193.0,993.0,1993.0,-21791496.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34961474607161314,9.58152096164577,0.23538418547395523,0.6992294921432263,21790385.0,21790474.0,89.0,404.1407747401992,9.24355152750694,9.231262428619567,-0.0502015045176923,-304.0,-0.06604435548769502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,21881.66884,3.5076821,1,59,2,1,1,2,3,1,42.5,n/a,n/a,21792496.0,21796005.0,0.0,0.0,0.0,21794089.0,21793012.0,21795005.0,21793012.0,21793805.0,21795012.0,21796005.0,3509.0,516.0,793.0,993.0,1993.0,-21795012.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.10730749631901051,-9.23536774771348,0.5676912708489539,0.20769192835937367,21794071.0,21794139.0,68.0,474.24709813993906,9.135156456223429,9.370536292475887,3.1021743262497394,266.0,3.086893295749874,1.0,-1.5923047840885314,-1.1076902845833263,0.4776914352265578,0.5157682887591105,21795148.0,21795167.0,19.0,51.11542148787511,0.4861080743061362,0.49591809054104885,-0.07841033873864334,0.1330127868765066
59,21885.18498,3.5078519,1,60,2,2,1,2,2,2,42.5,n/a,n/a,21796012.0,21799521.0,0.0,0.0,0.0,21797645.0,21796528.0,21798522.0,21796528.0,21797121.0,21798528.0,21799521.0,3509.0,516.0,593.0,993.0,1994.0,-21798528.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02769225711458158,8.217677298752555,0.4949990959231723,-0.18346120338411182,21797626.0,21797683.0,57.0,393.7994677523443,8.21803889988298,8.814565771308175,0.08265151596284852,505.0,0.08610896931922277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,21888.70103,3.4995292,1,61,2,2,1,1,5,1,42.5,n/a,n/a,21799528.0,21803028.0,0.0,0.0,0.0,21801361.0,21800038.0,21802029.0,21800038.0,21801228.0,21802036.0,21803029.0,3500.0,510.0,1190.0,993.0,1991.0,-21802036.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0692306427864579,10.979979945932223,0.28038410328515523,-0.1869227355234355,21801342.0,21801426.0,84.0,403.56922341235486,10.920752082054289,11.444259768199219,0.042803788874483946,114.0,0.0820611288194803,1.0,2.686148940114563,1.4434589020976485,0.49153756378385255,1.2288439094596275,21802314.0,21802367.0,53.0,65.56636937977405,1.4449564623061297,1.488136782081637,-2.6061032694965545,-2.6259087297797707
61,21892.20888,3.5078194,1,62,2,1,2,2,3,2,42.5,n/a,n/a,21803036.0,21806545.0,0.0,0.0,0.0,21804802.0,21803552.0,21805545.0,21803552.0,21804346.0,21805552.0,21806545.0,3509.0,516.0,794.0,993.0,1993.0,-21805552.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05192298208984342,-10.232289003838476,0.5503836101523394,1.2253823773203039,21804776.0,21804854.0,78.0,531.0372144681088,10.306339772547284,11.024615228503873,-3.076052192758682,430.0,-3.0551399165054116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,21895.72514,3.5077428,1,63,2,2,1,1,2,2,42.5,n/a,n/a,21806552.0,21810061.0,0.0,0.0,0.0,21808095.0,21807068.0,21809061.0,21807068.0,21807661.0,21809068.0,21810061.0,3509.0,516.0,593.0,993.0,1993.0,-21809068.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1903842676627592,9.657674668710875,0.3946146638828092,-0.07615370706510526,21808082.0,21808122.0,40.0,483.250287878716,9.47898783609636,9.555740508082648,0.04968485280076203,421.0,0.050736253741614036,1.0,1.8138428410051959,1.4399973699583248,0.2769225711458316,0.3911531317434855,21809145.0,21809176.0,31.0,29.41736654222669,0.3909079907046045,0.412053202062162,-2.8450468445200956,2.7720062792169777
63,21899.2412,3.5078502,1,64,2,2,1,2,1,2,42.5,n/a,n/a,21810068.0,21813577.0,0.0,0.0,0.0,21811344.0,21810585.0,21812578.0,21810585.0,21810978.0,21812584.0,21813577.0,3509.0,517.0,393.0,993.0,1993.0,-21812584.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24576878189192627,8.958445176567649,0.2423072497526026,0.5988450601028592,21811323.0,21811403.0,80.0,438.6747538509839,8.719968415570603,8.82401847889246,-0.04089891279486817,345.0,-0.0498408569836749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,21902.75737,3.5078721,1,65,2,1,1,2,5,1,42.5,n/a,n/a,21813584.0,21817094.0,0.0,0.0,0.0,21815234.0,21814101.0,21816094.0,21814101.0,21815293.0,21816100.0,21817094.0,3510.0,517.0,1192.0,994.0,1993.0,-21816100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1903842676627592,-9.42575201537624,0.20769192835937367,-0.3011532961210934,21815220.0,21815277.0,57.0,501.3615032652379,9.629589839471652,10.337887611318697,3.0887261934714467,-73.0,3.0866513548242995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,21906.2737,3.6243477,1,66,2,1,1,2,2,2,42.5,n/a,n/a,21817101.0,21820726.0,0.0,0.0,0.0,21818727.0,21817733.0,21819726.0,21817734.0,21818327.0,21819733.0,21820726.0,3625.0,633.0,593.0,993.0,1993.0,-21819733.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.079615239204425,-11.513055895387948,0.3461532139322894,-0.3599993424895802,21818713.0,21818757.0,44.0,554.3500194228977,11.614158405487345,11.531877032726474,3.0807541204073234,386.0,3.079417257373738,1.0,-11.474979041855395,-11.028441395882743,-0.3807685353255184,-0.34961474607161314,21818759.0,21818795.0,36.0,77.2170850264844,0.4476230868215744,0.6642715349773354,-0.06965457372856657,-0.2689942726246072
66,21909.90652,3.5076983,1,67,2,1,2,1,4,1,42.5,n/a,n/a,21820733.0,21824242.0,0.0,0.0,0.0,21822243.0,21821250.0,21823243.0,21821250.0,21822243.0,21823249.0,21824242.0,3509.0,517.0,993.0,993.0,1993.0,-21823249.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05884604636849078,-10.173442957469986,0.4949990959231723,0.43269151741536177,21822224.0,21822284.0,60.0,500.9929197535681,10.232478707156606,11.030008535043313,3.1355034189731557,-19.0,-3.1023540102323137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,21913.42255,3.5078327,1,68,2,1,1,1,2,1,42.5,n/a,n/a,21824249.0,21827759.0,0.0,0.0,0.0,21825759.0,21824766.0,21826759.0,21824766.0,21825359.0,21826766.0,21827759.0,3510.0,517.0,593.0,993.0,1993.0,-21826766.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14192281771223947,-9.823828211398373,0.2423072497526026,0.11769209273697762,21825740.0,21825805.0,65.0,452.3083379423181,9.966530113915137,10.423487176871014,3.129088963463623,381.0,3.103060720875799,1.0,-3.7557623711653405,-2.6411490223033667,-0.024230724975261835,0.20769192835937367,21826788.0,21826821.0,33.0,84.41613256346528,1.1384862909104707,1.1611208946668217,-0.2051473425620887,0.23774813114512394
68,21916.93884,3.5077462,1,69,2,2,2,2,3,1,42.5,n/a,n/a,21827766.0,21831275.0,0.0,0.0,0.0,21829325.0,21828282.0,21830275.0,21828282.0,21829075.0,21830282.0,21831275.0,3509.0,516.0,793.0,993.0,1993.0,-21830282.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.10730749631901051,10.7653649532942,0.44999917811197626,0.578075867266925,21829307.0,21829392.0,85.0,444.35131970168334,10.873426775165365,10.920135440531507,-0.011779143188855673,232.0,-0.02123967171909452,1.0,9.141906379951761,9.844597404234316,0.6853833635859315,0.6507680421927026,21829687.0,21829707.0,20.0,79.39335852176279,0.7035431017943543,0.7064409585398518,0.049221295118334785,-0.10308160852269488
69,21920.45492,3.6494202,1,70,2,2,2,2,2,2,42.5,n/a,n/a,21831282.0,21834933.0,0.0,0.0,0.0,21832824.0,21831941.0,21833932.0,21831942.0,21832531.0,21833939.0,21834933.0,3651.0,660.0,589.0,994.0,1991.0,-21833939.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3115378925390605,11.063056717275968,0.16961507482682103,0.7442294099544223,21832800.0,21832880.0,80.0,527.5190871859103,10.766862991271237,10.84036530757163,-0.053394146259036886,269.0,-0.06998793421225984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,21924.11266,3.5078332,1,71,2,1,2,2,3,1,42.5,n/a,n/a,21834939.0,21838448.0,0.0,0.0,0.0,21836199.0,21835456.0,21837449.0,21835456.0,21836249.0,21837456.0,21838448.0,3509.0,517.0,793.0,992.0,1993.0,-21837456.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31499942467838415,-9.716520715079366,-0.020769192835938154,-0.0034615321393236813,21836174.0,21836243.0,69.0,494.4114027763604,10.031535070440821,10.958212483106212,-3.139867327489466,-75.0,-3.100199933118621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,21927.62886,3.5078027,1,72,2,2,1,2,4,1,42.5,n/a,n/a,21838456.0,21841965.0,0.0,0.0,0.0,21839882.0,21838972.0,21840965.0,21838972.0,21839966.0,21840972.0,21841965.0,3509.0,516.0,994.0,993.0,1993.0,-21840972.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4049992603007802,10.433057867919207,0.1349997534335921,0.22153805691666445,21839870.0,21839960.0,90.0,467.4951908194586,10.028431996867692,10.032579565874103,-0.0086294026379025,-96.0,-0.03002204351379091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,21931.145,3.5078845,1,73,2,1,2,1,5,2,42.5,n/a,n/a,21841972.0,21845481.0,0.0,0.0,0.0,21842831.0,21842488.0,21844481.0,21842488.0,21843681.0,21844488.0,21845481.0,3509.0,516.0,1193.0,993.0,1993.0,-21844488.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.031153789253905263,-7.5599861922812,0.31499942467838415,-0.0692306427864579,21842811.0,21842863.0,52.0,467.9748074837606,7.600857778172464,8.699560284047394,3.0910202168724994,-870.0,3.091038156442241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,21934.66117,3.5078289,1,74,2,2,1,2,4,1,42.5,n/a,n/a,21845488.0,21848997.0,0.0,0.0,0.0,21847297.0,21846004.0,21847998.0,21846004.0,21846997.0,21848004.0,21848997.0,3509.0,516.0,993.0,993.0,1994.0,-21848004.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15923047840885393,10.076520057568942,0.07269217492578157,-0.06576911064713421,21847272.0,21847326.0,54.0,438.4607376475653,9.91825610299108,9.963276309500895,0.01396069852874515,275.0,0.029883350268777493,1.0,9.796135954283791,10.422673271501232,-0.08653830348307236,-0.15230741413020657,21847339.0,21847368.0,29.0,40.71696406889043,0.6299798296623019,0.649809891772328,0.10458933448162003,0.24756263670402026
74,21938.17734,3.5078839,1,75,2,1,2,2,1,2,42.5,n/a,n/a,21849004.0,21852513.0,0.0,0.0,0.0,21850514.0,21849520.0,21851514.0,21849520.0,21849914.0,21851520.0,21852513.0,3509.0,516.0,394.0,993.0,1994.0,-21851520.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11769209273697762,-9.7372899079153,0.39807619602213284,1.1353825416979098,21850490.0,21850555.0,65.0,411.1236364169366,9.647812330946188,10.08560263473668,-3.0650959411793326,576.0,-3.0522378430205452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,21941.69354,3.5078149,1,76,2,2,1,1,3,2,42.5,n/a,n/a,21852520.0,21856030.0,0.0,0.0,0.0,21854030.0,21853037.0,21855029.0,21853037.0,21853830.0,21855036.0,21856030.0,3510.0,517.0,793.0,994.0,1992.0,-21855036.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.044999917811196055,9.086521865722597,0.28730716756379865,-0.32192248895702763,21854013.0,21854096.0,83.0,437.49104365366003,9.151822269774293,9.158500382542245,0.06661848330479021,183.0,0.06619104248634806,1.0,0.26653797472786445,0.1488458819908829,0.44999917811197626,0.5573066744309868,21855073.0,21855106.0,33.0,40.405140729871626,0.1592680993139076,0.319906253116629,-2.402315606206866,2.5175696006130286
76,21945.20968,3.5078426,1,77,2,2,1,2,5,2,42.5,n/a,n/a,21856036.0,21859545.0,0.0,0.0,0.0,21857596.0,21856553.0,21858545.0,21856553.0,21857746.0,21858552.0,21859545.0,3509.0,517.0,1193.0,993.0,1992.0,-21858552.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16615354268749735,8.511907530595,0.294230231842446,0.24576878189192627,21857581.0,21857635.0,54.0,414.2979039206287,8.345894687737516,8.90841150901062,0.005806653941340841,-165.0,0.020595610554217325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,21948.72587,3.507839,1,78,2,2,2,1,5,1,42.5,n/a,n/a,21859552.0,21863061.0,0.0,0.0,0.0,21861012.0,21860069.0,21862062.0,21860069.0,21861262.0,21862069.0,21863061.0,3509.0,517.0,1193.0,992.0,1993.0,-21862069.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.020769192835938154,8.792291633880152,0.38769159960416577,0.8619215026913999,21860997.0,21861051.0,54.0,431.5473143378188,8.825810735359093,9.112465440937788,-0.053758052309309606,-265.0,-0.06462249345781004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,21952.24204,3.5078383,1,79,2,1,1,2,4,1,42.5,n/a,n/a,21863068.0,21866578.0,0.0,0.0,0.0,21864585.0,21863585.0,21865578.0,21863585.0,21864579.0,21865585.0,21866578.0,3510.0,517.0,994.0,993.0,1993.0,-21865585.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.373845471046871,-10.606134474885348,-0.03807685353255263,-0.5261528851770815,21864567.0,21864612.0,45.0,506.05566271409054,10.99082243627562,10.97976387086681,3.097170446411571,-12.0,3.091760206417202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,21955.7582,3.5078393,1,80,2,1,1,1,2,1,42.5,n/a,n/a,21866585.0,21870094.0,0.0,0.0,0.0,21867894.0,21867101.0,21869094.0,21867101.0,21867694.0,21869101.0,21870094.0,3509.0,516.0,593.0,993.0,1993.0,-21869101.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24923031403124998,-10.453827060755142,0.1765381391054684,0.31846095681770786,21867872.0,21867945.0,73.0,504.4885387237907,10.703998283546047,11.233661138690087,-3.1283334047971354,178.0,3.0965891306847695,1.0,-1.699612280407542,-1.484997287769521,0.46384530666926704,0.4292299852760381,21868848.0,21868867.0,19.0,17.92176484462761,0.21738862789983832,0.21928198208706576,0.15991312315821812,-0.20668321848424076
80,21959.27438,3.5078839,1,81,2,1,1,2,3,1,42.5,n/a,n/a,21870101.0,21873610.0,0.0,0.0,0.0,21871427.0,21870617.0,21872611.0,21870617.0,21871410.0,21872617.0,21873610.0,3509.0,516.0,793.0,993.0,1994.0,-21872617.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18346120338411182,-9.97267409338926,0.01384612855729079,-0.03461532139322895,21871414.0,21871468.0,54.0,525.030739185982,10.156250916479824,11.29860316090385,3.1368210469953484,4.0,3.0983812982767214,1.0,-3.9357620424101323,-3.613839553453101,-0.048461449950519736,0.03461532139322895,21872334.0,21872353.0,19.0,28.410114847115125,0.33246930509927014,0.31999987782322553,-0.2525542757780555,0.2738420362271401
81,21962.79057,3.5078231,1,82,2,2,2,1,4,2,42.5,n/a,n/a,21873617.0,21877127.0,0.0,0.0,0.0,21875309.0,21874134.0,21876126.0,21874134.0,21875126.0,21876133.0,21877127.0,3510.0,517.0,992.0,994.0,1992.0,-21876133.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1626920105481776,10.076520057568942,-0.06576911064713421,0.8099985206015565,21875290.0,21875376.0,86.0,465.1569543439469,9.952434651372421,9.94992290078748,-0.08810927397065488,164.0,-0.09302216193353685,1.0,0.6126911886601539,0.28038410328515523,0.6888448957252552,0.6196142529387973,21876177.0,21876204.0,27.0,26.893478621505853,0.33944201403340274,0.3450784705267162,2.9361972644000263,0.2328138131067399
82,21966.30671,3.5078817,1,83,2,1,2,1,1,1,42.5,n/a,n/a,21877133.0,21880643.0,0.0,0.0,0.0,21878426.0,21877650.0,21879643.0,21877650.0,21878043.0,21879650.0,21880643.0,3510.0,517.0,393.0,993.0,1993.0,-21879650.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36692240676822757,-9.131521783533794,-0.02769225711458158,0.1869227355234355,21878400.0,21878469.0,69.0,484.90321791800733,9.500868467216419,10.198876805264765,-3.1190017452714263,357.0,-3.0872614043844773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,21969.83961,3.5077727,1,84,2,1,1,1,5,2,42.5,n/a,n/a,21880668.0,21884175.0,0.0,0.0,0.0,21882324.0,21881184.0,21883176.0,21881184.0,21882376.0,21883182.0,21884175.0,3507.0,516.0,1192.0,993.0,1992.0,-21883182.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38769159960416577,-9.283829197664005,-0.3461532139322894,-0.8584599705520762,21882309.0,21882377.0,68.0,474.65959253206233,9.685079903896973,10.167958266065705,3.0886714622250477,-67.0,3.0867550867805513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,21973.35573,3.5078722,1,85,2,2,1,2,3,1,42.5,n/a,n/a,21884182.0,21887691.0,0.0,0.0,0.0,21885698.0,21884699.0,21886692.0,21884699.0,21885491.0,21886698.0,21887692.0,3509.0,517.0,792.0,994.0,1993.0,-21886698.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34961474607161314,9.713059182940038,0.11423056059765394,-0.0692306427864579,21885684.0,21885770.0,86.0,454.0379988067869,9.365241573791325,9.412828195448075,0.019590838943693283,193.0,0.040831176775087984,1.0,0.34961474607161314,9.713059182940038,0.11423056059765394,-0.0692306427864579,21885684.0,21885770.0,86.0,454.0379988067869,9.365241573791325,9.412828195448075,0.019590838943693283,0.040831176775087984
85,21976.87193,3.5078119,1,86,2,2,2,1,5,2,42.5,n/a,n/a,21887698.0,21891208.0,0.0,0.0,0.0,21889615.0,21888215.0,21890208.0,21888215.0,21889408.0,21890214.0,21891208.0,3510.0,517.0,1193.0,994.0,1993.0,-21890214.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1211536248763013,9.11075259069786,0.17999967124479208,1.6407662340390512,21889597.0,21889676.0,79.0,463.8987621596085,9.10750945743554,9.102881833313011,-0.16108721511784904,189.0,-0.1650236461574636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,21980.3881,3.5078217,1,87,2,2,1,1,4,2,42.5,n/a,n/a,21891214.0,21894724.0,0.0,0.0,0.0,21892874.0,21891731.0,21893723.0,21891731.0,21892724.0,21893731.0,21894724.0,3510.0,517.0,993.0,993.0,1992.0,-21893731.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5296144173164012,10.381134885829363,0.16615354268749735,-0.12807668915494866,21892852.0,21892934.0,82.0,476.63711031423014,9.855913299682577,9.947620106369415,0.02985760365354782,128.0,0.05117479215399847,1.0,1.311920680803376,0.9830751275677012,0.3011532961210934,0.2976917639817697,21893828.0,21893854.0,26.0,27.40835037208467,0.3288637713212398,0.32838977262406943,3.1310667265580654,2.819842099193151
87,21983.90425,3.5078626,1,88,2,2,2,2,3,2,42.5,n/a,n/a,21894730.0,21898240.0,0.0,0.0,0.0,21896340.0,21895247.0,21897240.0,21895248.0,21896040.0,21897247.0,21898240.0,3510.0,518.0,792.0,993.0,1993.0,-21897247.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3911531317434855,9.546905640252541,0.2976917639817697,1.2184593130416583,21896325.0,21896397.0,72.0,398.09166392078896,9.201935496213371,9.73274135459637,-0.10023011372876507,285.0,-0.10225207739816593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,21987.42044,3.5078641,1,89,2,2,1,2,3,1,42.5,n/a,n/a,21898246.0,21901756.0,0.0,0.0,0.0,21899780.0,21898763.0,21900756.0,21898763.0,21899557.0,21900763.0,21901756.0,3510.0,517.0,794.0,993.0,1993.0,-21900763.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49153756378385255,10.633826731999934,-0.14538434985156315,0.3773070031861947,21899763.0,21899822.0,59.0,499.0538903841712,10.1557489050416,10.173270409406381,-0.05149028334257225,206.0,-0.06878625800609513,1.0,10.623442135581966,10.80344180682675,0.3773070031861947,0.3599993424895802,21899824.0,21899846.0,22.0,82.26552018609071,0.18082985585079564,0.5810633059225134,0.09585914711001652,-0.10144695529948063
