,onset,duration,run_number,trial_number,task,ext_mot_pos,ext_mot_ver_dir,staircase_num,fix_off_prct,trial_type,ext_mot_ori,direction_report,response_duration,trial_onset,trial_offset,button_press_onset,button_left,button_right,fix_break,motion_onset,motion_offset,fixation_onset,fixation_offset,response_onset,response_offset,trial_duration,fix_check_duration,fixation_duration,response_duration,motion_duration,reaction_time,miss_time_trial,blink_trial,no_saccade_trial,main_sac_trial,innacurate_sac_trial,early_sac_trial,late_sac_trial,sac_x_onset_trial,sac_x_offset_trial,sac_y_onset_trial,sac_y_offset_trial,sac_t_onset_trial,sac_t_offset_trial,sac_dur_trial,sac_vpeak_trial,sac_dist_trial,sac_amp_trial,sac_dist_ang_trial,sac_lat_trial,sac_amp_ang_trial,cor_sac_trial,cor_sac_x_onset_trial,cor_sac_x_offset_trial,cor_sac_y_onset_trial,cor_sac_y_offset_trial,cor_sac_t_onset_trial,cor_sac_t_offset_trial,cor_sac_dur_trial,cor_sac_vpeak_trial,cor_sac_dist_trial,cor_sac_amp_trial,cor_sac_dist_ang_trial,cor_sac_amp_ang_trial,gabor_sac_onset_x,gabor_sac_onset_y,sac_onset_gabor_path_prct
0,42077.22571,3.7410177,1,1,2,1,2,1,2,2,-29.23076923,n/a,n/a,1339039.0,1342780.0,0.0,0.0,0.0,1340189.0,1339779.0,1341779.0,1339779.0,1340380.0,1341786.0,1342781.0,3741.0,740.0,601.0,995.0,2000.0,-1341786.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.020769192835938154,-9.134983315673118,-0.5053836923411433,-0.8999983562239525,1340169.0,1340217.0,48.0,422.5417228851387,9.122752863575558,9.420650500068595,3.0983230579506973,-211.0,3.041850877629784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,42080.97508,3.5994756,1,2,2,2,2,2,5,1,-29.23076923,n/a,n/a,1342787.0,1346387.0,0.0,0.0,0.0,1345813.0,1343397.0,1345386.0,1343397.0,1344586.0,1345396.0,1346387.0,3600.0,610.0,1189.0,991.0,1989.0,-1345396.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11769209273697762,8.397676969997338,-0.5711528029882775,1.664996959014313,1345796.0,1345849.0,53.0,378.4414987433673,8.804082918321303,9.04122840204021,-0.2568034028307302,1210.0,-0.2511072891531136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,42084.58289,3.9327821,1,3,2,1,1,2,1,1,-29.23076923,n/a,n/a,1346394.0,1350328.0,0.0,0.0,0.0,1348438.0,1347337.0,1349329.0,1347337.0,1347727.0,1349336.0,1350329.0,3934.0,943.0,390.0,993.0,1992.0,-1349336.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02769225711458158,-11.11151816722649,-0.4396145816940092,-0.578075867266925,1348419.0,1348482.0,63.0,524.4598810706119,11.140070933587063,11.595520941036503,3.1291632129127134,692.0,3.093810760095907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.914184972776885,-0.1533544697617185,0.5416666666666666
3,42088.52398,3.5077857,1,4,2,1,1,2,5,1,-29.23076923,n/a,n/a,1350335.0,1353845.0,0.0,0.0,0.0,1352568.0,1350852.0,1352845.0,1350852.0,1352045.0,1352852.0,1353845.0,3510.0,517.0,1193.0,993.0,1993.0,-1352852.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0692306427864579,-11.018056799464771,-0.4361530495546855,-1.5923047840885314,1352554.0,1352621.0,67.0,497.15617251422947,11.00969940745109,11.202282273659137,3.036386578032804,509.0,3.0270112075503914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.309393352347321,-1.2341383518919415,0.85
4,42092.04012,3.5994899,1,5,2,2,1,2,4,2,-29.23076923,n/a,n/a,1353852.0,1357453.0,0.0,0.0,0.0,1355835.0,1354461.0,1356453.0,1354462.0,1355452.0,1356460.0,1357454.0,3601.0,610.0,990.0,994.0,1992.0,-1356460.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.19384579980208289,10.637288264139253,-0.21461499263802103,-0.7719216670690039,1355813.0,1355887.0,74.0,416.5572772990174,10.845462453968281,11.24955820307848,0.05140880193460118,361.0,0.05479870335271638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.347346538760224,-0.6207204728450597,0.675
5,42095.64792,3.5078327,1,6,2,1,1,2,5,1,-29.23076923,n/a,n/a,1357459.0,1360968.0,0.0,0.0,0.0,1359485.0,1357976.0,1359969.0,1357976.0,1359169.0,1359976.0,1360969.0,3509.0,517.0,1193.0,993.0,1993.0,-1359976.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10730749631901051,-9.827289743537696,-0.418845388858071,-1.1284594774192644,1359464.0,1359526.0,62.0,444.5763506667602,9.959908356649322,10.002954676045524,3.070285188804503,295.0,3.0553189779996046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.513714845735688,-0.869008661983082,0.7458333333333333
6,42099.16408,3.5078396,1,7,2,2,1,2,4,1,-29.23076923,n/a,n/a,1360975.0,1364484.0,0.0,0.0,0.0,1362785.0,1361492.0,1363485.0,1361492.0,1362485.0,1363492.0,1364485.0,3509.0,517.0,993.0,993.0,1993.0,-1363492.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.07615370706510526,9.584982493785098,-0.4292299852760381,-1.0834595596080643,1362756.0,1362825.0,69.0,350.1992715974361,9.683262313255225,10.15770077024208,0.06761443723244072,271.0,0.07128318527962577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.265617941404871,-0.4746685968815151,0.6333333333333333
7,42102.68025,3.5078132,1,8,2,1,2,1,5,1,-29.23076923,n/a,n/a,1364491.0,1368001.0,0.0,0.0,0.0,1367017.0,1365008.0,1367001.0,1365008.0,1366201.0,1367008.0,1368001.0,3510.0,517.0,1193.0,993.0,1993.0,-1367008.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.17999967124479208,-11.70690169519003,-0.543460545873696,1.6719200232929583,1367003.0,1367044.0,41.0,494.9661470653452,11.737861020470211,11.680077866652898,-2.9517157490522163,802.0,-2.9507648574844083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,42106.19641,3.5077973,1,9,2,2,2,1,4,2,-29.23076923,n/a,n/a,1368007.0,1371517.0,0.0,0.0,0.0,1369991.0,1368524.0,1370517.0,1368524.0,1369517.0,1370524.0,1371517.0,3510.0,517.0,993.0,993.0,1993.0,-1370524.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.06576911064713421,9.044983480050721,-0.5711528029882775,0.5053836923411433,1369968.0,1370023.0,55.0,407.62552011133937,9.174134487497108,9.841481653965204,-0.11761573213529422,451.0,-0.1159785925801826,1.0,-2.4403801582226405,-2.5338415259843603,-1.6096124447851459,-1.6823046197109275,1370583.0,1370606.0,23.0,37.23270769030868,0.11840261635340601,0.13253645598775987,2.480549484739109,2.282255452534389,9.562752004148892,0.781377536404956,0.7208333333333333
9,42109.71257,3.5078031,1,10,2,2,1,2,5,1,-29.23076923,n/a,n/a,1371524.0,1375033.0,0.0,0.0,0.0,1373600.0,1372040.0,1374033.0,1372040.0,1373233.0,1374040.0,1375034.0,3509.0,516.0,1193.0,994.0,1993.0,-1374040.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.048461449950519736,9.931135707717386,-0.5365374815950487,-1.4053820485650959,1373581.0,1373637.0,56.0,379.31208115548395,9.92079338393262,9.910729830054859,0.08769047464953961,348.0,0.09198799165640989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53532231267752,-0.9566397875612079,0.7708333333333334
