,onset,duration,run_number,trial_number,ext_mot_pos,ext_mot_ori,ext_mot_ver_dir,fix_off_prct,direction_report,response_duration,trial_onset,trial_offset,button_press_onset,button_left,button_right,fix_break,motion_onset,motion_offset,fixation_onset,fixation_offset,response_onset,response_offset,trial_duration,fix_check_duration,fixation_duration,response_duration,motion_duration,reaction_time,miss_time_trial,blink_trial,no_saccade_trial,main_sac_trial,innacurate_sac_trial,early_sac_trial,late_sac_trial,sac_x_onset_trial,sac_x_offset_trial,sac_y_onset_trial,sac_y_offset_trial,sac_t_onset_trial,sac_t_offset_trial,sac_dur_trial,sac_vpeak_trial,sac_dist_trial,sac_amp_trial,sac_dist_ang_trial,sac_lat_trial,sac_amp_ang_trial,cor_sac_trial,cor_sac_x_onset_trial,cor_sac_x_offset_trial,cor_sac_y_onset_trial,cor_sac_y_offset_trial,cor_sac_t_onset_trial,cor_sac_t_offset_trial,cor_sac_dur_trial,cor_sac_vpeak_trial,cor_sac_dist_trial,cor_sac_amp_trial,cor_sac_dist_ang_trial,cor_sac_amp_ang_trial
30,2659.330947,3.5243454,1,31,2,9,1,2,1.0,-0.2415485,2597100.0,2600626.0,2599377.0,2599377.0,0.0,2598666.0,2597616.0,2597616.0,2597617.0,2598210.0,2599618.0,2600626.0,3526.0,517.0,593.0,1008.0,0.0,-241.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.020769192835938154,8.968829772985616,0.3703839389075513,0.5157682887591105,2598641.0,2598720.0,79.0,336.4103504331202,8.990774503649934,10.46100269241385,-0.01617109698686313,431.0,-0.07750787570659311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2662.863688,3.5244523,1,32,1,1,1,1,2.0,-0.3581575,2600633.0,2604158.0,2602793.0,0.0,2602793.0,2602232.0,2601149.0,2601149.0,2601149.0,2601543.0,2603151.0,2604159.0,3525.0,516.0,394.0,1008.0,0.0,-358.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22499958905598813,-9.53305951169525,0.4569222423906236,0.6057681243815065,2602209.0,2602287.0,78.0,560.9536575227293,9.759194255180072,10.8573453861109,-3.1263402004220313,666.0,-3.1010915204470364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2666.396615,3.5243513,1,33,2,3,1,4,2.0,-0.0246427,2604166.0,2607691.0,2606661.0,0.0,2606661.0,2605948.0,2604682.0,2604682.0,2604682.0,2605675.0,2606683.0,2607691.0,3525.0,516.0,993.0,1008.0,0.0,-22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2976917639817697,9.446521208212182,0.3426916817929658,0.39807619602213284,2605932.0,2605996.0,64.0,381.97510047994507,9.148997084054281,10.431799053017427,-0.006053652875666279,257.0,0.049129868039848264,1.0,0.2976917639817697,9.446521208212182,0.3426916817929658,0.39807619602213284,2605932.0,2605996.0,64.0,381.97510047994507,9.148997084054281,10.431799053017427,-0.006053652875666279,0.049129868039848264
33,2669.929395,3.5244257,1,34,2,4,1,3,1.0,0.0167344,2607698.0,2611225.0,2610234.0,2610234.0,0.0,2609408.0,2608215.0,2608215.0,2608215.0,2609008.0,2610216.0,2611225.0,3527.0,517.0,793.0,1009.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010384596417967108,10.405365610804617,0.09346136776171972,0.21461499263802103,2609386.0,2609453.0,67.0,401.1164203717578,10.395687013866835,11.672698013747006,-0.01165448396182454,378.0,0.04301293169323466,1.0,9.754597568611915,9.564213300949156,1.9557656587174352,1.7723044553333216,2610006.0,2610025.0,19.0,35.93626860153995,0.26439399108268763,0.2448162334636502,2.374710892260353,2.3361971562191783
34,2673.462213,3.5243952,1,35,1,1,1,2,1.0,-0.0498716,2611231.0,2614757.0,2613700.0,2613700.0,0.0,2612764.0,2611748.0,2611748.0,2611748.0,2612341.0,2613749.0,2614758.0,3526.0,517.0,593.0,1009.0,0.0,-49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1869227355234355,-10.59574987846738,0.22153805691666445,1.2876899558281163,2612744.0,2612816.0,72.0,513.7833162932773,10.835253046055731,11.968254755307361,-3.0430365952100886,403.0,-3.030009181443124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2676.995153,3.5243141,1,36,2,9,1,2,1.0,-0.3915169,2614764.0,2618290.0,2616891.0,2616891.0,0.0,2616290.0,2615280.0,2615280.0,2615281.0,2615874.0,2617281.0,2618290.0,3526.0,517.0,593.0,1009.0,0.0,-390.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19730733194140657,9.263060004828063,0.2007688640807263,0.5849989315455684,2616264.0,2616337.0,73.0,405.4912354061293,9.073891352154025,10.03165690398418,-0.04235723903695176,390.0,-0.06457124215265077,1.0,0.19730733194140657,9.263060004828063,0.2007688640807263,0.5849989315455684,2616264.0,2616337.0,73.0,405.4912354061293,9.073891352154025,10.03165690398418,-0.04235723903695176,-0.06457124215265077
36,2680.536219,3.5244069,1,37,2,9,1,4,1.0,0.3083967,2618306.0,2621831.0,2621133.0,2621133.0,0.0,2620056.0,2618824.0,2618824.0,2618824.0,2619813.0,2620823.0,2621831.0,3525.0,518.0,989.0,1008.0,0.0,310.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.024230724975261835,9.7372899079153,0.40153772816145655,0.08307677134374868,2620030.0,2620098.0,68.0,426.34576549941954,9.718278452087748,10.896715141836607,0.032775144404075945,217.0,0.06644137821315257,1.0,13.863436217988191,13.27843728644262,-1.007305852542963,-0.8342292455768183,2620416.0,2620437.0,21.0,84.61107788014158,0.6100649652195859,0.7070767237429509,-2.853940188584653,-2.874052498667816
37,2684.069132,3.5245039,1,38,1,3,1,4,n/a,n/a,2621838.0,2625364.0,0.0,0.0,0.0,2624931.0,2622354.0,2622354.0,2622355.0,2623348.0,2624354.0,2625364.0,3526.0,517.0,993.0,1010.0,0.0,-2624354.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2687.601905,3.7409958,1,39,1,3,1,1,2.0,-0.6998162,2625371.0,2629113.0,2627407.0,0.0,2627407.0,2626880.0,2626104.0,2626104.0,2626104.0,2626497.0,2628105.0,2629113.0,3742.0,733.0,393.0,1008.0,0.0,-698.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15923047840885393,-9.785751357865824,0.4292299852760381,1.1249979452799406,2626862.0,2626927.0,65.0,555.6271280490902,9.969290685801134,10.926447238321948,-3.0717447528671293,365.0,3.0489537068761723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2691.351482,3.5243011,1,40,1,1,1,4,2.0,-0.2165254,2629120.0,2632647.0,2631422.0,0.0,2631422.0,2630930.0,2629637.0,2629637.0,2629637.0,2630630.0,2631638.0,2632647.0,3527.0,517.0,993.0,1009.0,0.0,-216.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23538418547395523,-10.945364624538994,0.33230708537499865,1.3153822129427,2630902.0,2630996.0,94.0,472.9303989837481,11.223884383717083,12.437847595303236,-3.0538924941625507,272.0,-3.025556992100188,1.0,-10.92805696384238,-10.997287606628838,1.2876899558281163,1.4123051128437414,2631002.0,2631021.0,19.0,33.86193182499518,0.14255461851043272,0.1834938564418408,-2.0778948311872307,-2.1954317495665125
40,2694.884307,3.524331797,1,41,1,5,1,3,2.0,-0.0666399,2632653.0,2636179.0,2635105.0,0.0,2635105.0,2634286.0,2633169.0,2633169.0,2633170.0,2633963.0,2635171.0,2636180.0,3526.0,517.0,793.0,1009.0,0.0,-66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08999983562239604,-11.869593705738204,0.16961507482682103,0.7373063456757749,2634269.0,2634352.0,83.0,468.785976671793,11.973059385702232,12.906178098709745,-3.094160817518301,306.0,-3.074221649715992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2698.417072,3.5243173,1,42,2,6,2,3,1.0,-0.4248138,2636186.0,2639711.0,2638279.0,2638279.0,0.0,2637796.0,2636702.0,2636702.0,2636702.0,2637496.0,2638703.0,2639712.0,3525.0,516.0,794.0,1009.0,0.0,-424.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010384596417967108,9.42575201537624,0.2976917639817697,0.6888448957252552,2637780.0,2637847.0,67.0,390.0146492235317,9.42348897205561,10.649684770435156,-0.041520241845975754,284.0,-0.04096600752581849,1.0,0.010384596417967108,9.42575201537624,0.2976917639817697,0.6888448957252552,2637780.0,2637847.0,67.0,390.0146492235317,9.42348897205561,10.649684770435156,-0.041520241845975754,-0.04096600752581849
42,2701.949978,3.524248375,1,43,2,7,2,1,1.0,-0.12489,2639719.0,2643245.0,2642113.0,2642113.0,0.0,2641352.0,2640235.0,2640235.0,2640235.0,2640628.0,2642237.0,2643245.0,3526.0,516.0,393.0,1008.0,0.0,-124.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.21115346049869735,9.938058771996026,0.33576861751432235,0.5746143351276013,2641334.0,2641408.0,74.0,399.3888287873232,10.152022272288548,11.707917491051733,-0.02352908128366323,706.0,0.0656831560418094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2705.4826,3.5244503,1,44,2,10,1,2,1.0,-0.46649,2643251.0,2646777.0,2645304.0,2645304.0,0.0,2644718.0,2643768.0,2643768.0,2643768.0,2644361.0,2645769.0,2646777.0,3526.0,517.0,593.0,1008.0,0.0,-465.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03807685353255263,9.259598472688742,0.46384530666926704,0.03461532139322895,2644695.0,2644762.0,67.0,392.01713508746104,9.307577818749856,10.787351612473287,0.046132547068110825,334.0,0.07322790138185684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2709.015546,3.5243414,1,45,1,9,2,3,1.0,0.1417521,2646784.0,2650310.0,2649444.0,2649444.0,0.0,2648417.0,2647301.0,2647301.0,2647301.0,2648094.0,2649302.0,2650310.0,3526.0,517.0,793.0,1008.0,0.0,142.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.941520304135354,0.15576894626953025,0.6819218314466118,2648401.0,2648472.0,71.0,538.7676440746749,9.955433833646612,11.094988108963443,-3.0887171943263656,307.0,-3.0657061201801383,1.0,0.0,-9.941520304135354,0.15576894626953025,0.6819218314466118,2648401.0,2648472.0,71.0,538.7676440746749,9.955433833646612,11.094988108963443,-3.0887171943263656,-3.0657061201801383
45,2712.548299,3.5244266,1,46,2,5,1,2,1.0,-0.0165821,2650317.0,2653843.0,2652819.0,2652819.0,0.0,2651817.0,2650833.0,2650833.0,2650834.0,2651426.0,2652835.0,2653843.0,3526.0,517.0,592.0,1008.0,0.0,-16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.09346136776171972,9.789212890005144,0.38769159960416577,0.33230708537499865,2651801.0,2651870.0,69.0,445.3210236029077,9.882829449582959,11.019202971351797,0.005604144482893449,375.0,0.0521702956066787,1.0,-33.26532385889301,1.6961507482682183,18.726888873736858,0.24923031403124998,2652855.0,2652905.0,50.0,12595.84804258827,39.544008048707475,44.73795555882752,0.4861984100530818,0.6737742452459327
46,2716.081285,3.52427611,1,47,1,4,2,1,2.0,-0.4164922,2653850.0,2657376.0,2655952.0,0.0,2655952.0,2655267.0,2654367.0,2654367.0,2654367.0,2654760.0,2656367.0,2657376.0,3526.0,517.0,393.0,1009.0,0.0,-415.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04153838567187631,-11.11151816722649,0.10730749631901051,0.5642297387096302,2655248.0,2655309.0,61.0,566.6434600827507,11.079405683502127,12.226288812898899,-3.100340272692098,488.0,3.0937267486989533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2719.614014,3.5243487,1,48,2,8,1,2,1.0,-0.2498732,2657383.0,2660908.0,2659651.0,2659651.0,0.0,2658892.0,2657899.0,2657899.0,2657899.0,2658492.0,2659900.0,2660908.0,3525.0,516.0,593.0,1008.0,0.0,-249.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.13153822129426843,9.609213218760353,0.3115378925390605,0.07615370706510526,2658862.0,2658946.0,84.0,444.2303325043052,9.743595041446325,11.496382466610598,0.02416018785326458,370.0,0.0702133967889101,1.0,-33.26532385889301,7.130756207005162,18.726888873736858,0.8099985206015565,2659478.0,2659524.0,46.0,18862.98445425673,44.1911557284569,56.58895336277019,0.4174608130972484,0.5470705425415637
48,2723.146823,3.5243727,1,49,1,9,2,4,1.0,-0.2665685,2660915.0,2664441.0,2663167.0,2663167.0,0.0,2662642.0,2661432.0,2661432.0,2661432.0,2662425.0,2663434.0,2664442.0,3526.0,517.0,993.0,1008.0,0.0,-267.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.031153789253905263,-10.114596911101499,0.588460463684892,0.8065369884622328,2662626.0,2662693.0,67.0,486.4615941820956,10.148094138527744,11.057991604854521,-3.1201015923406112,201.0,-3.0827081567695256,1.0,0.0553845142291671,-0.34961474607161314,0.8999983562239525,0.9138444847812434,2663860.0,2663881.0,21.0,47.745308188190826,0.40523587713849346,0.4156289762556482,-3.1074179299736002,-2.880453781207224
49,2726.6797,3.5244862,1,50,1,2,2,1,2.0,-0.4498169,2664448.0,2667974.0,2666517.0,0.0,2666517.0,2665891.0,2664965.0,2664965.0,2664965.0,2665358.0,2666966.0,2667974.0,3526.0,517.0,393.0,1008.0,0.0,-449.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08307677134374868,-10.858826321055922,0.6126911886601539,0.4049992603007802,2665870.0,2665945.0,75.0,504.8229238761181,10.777750892242208,11.909649203877143,3.1223210275362545,512.0,3.102926652305692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2730.212581,3.52427919,1,51,2,10,1,3,1.0,-0.3081406,2667982.0,2671507.0,2670192.0,2670192.0,0.0,2669507.0,2668497.0,2668498.0,2668498.0,2669291.0,2670499.0,2671508.0,3525.0,516.0,793.0,1009.0,1.0,-307.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14538434985156315,9.875751193488217,0.33230708537499865,0.9103829526419196,2669487.0,2669562.0,75.0,411.95504784819326,10.03779504105878,11.422418805392022,-0.05762180675859617,196.0,-0.08465123451579341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2733.745436,3.524267744,1,52,1,10,1,1,1.0,-0.8332231,2671514.0,2675040.0,2673199.0,2673199.0,0.0,2673097.0,2672030.0,2672030.0,2672030.0,2672424.0,2674032.0,2675040.0,3526.0,516.0,394.0,1008.0,0.0,-833.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.26307644258854074,-9.81690514711973,-0.03461532139322895,0.702691024282546,2673076.0,2673161.0,85.0,490.1386363167319,9.582236876789148,10.90805453219683,-3.064571406494413,652.0,-3.036998088116289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2737.278196,3.5243426,1,53,1,9,1,3,1.0,-0.4248443,2675047.0,2678572.0,2677141.0,2677141.0,0.0,2676606.0,2675563.0,2675563.0,2675563.0,2676356.0,2677564.0,2678572.0,3525.0,516.0,793.0,1008.0,0.0,-423.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08307677134374868,-11.184210342152273,0.2596149104492171,0.8446138419947854,2676586.0,2676641.0,55.0,523.7984948165774,11.116536794651537,12.058440355004885,-3.088944127673358,230.0,-3.0714918802464646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2740.810996,3.5243773,1,54,1,7,2,5,1.0,-0.0917207,2678579.0,2682106.0,2681006.0,2681006.0,0.0,2680512.0,2679096.0,2679096.0,2679096.0,2680289.0,2681097.0,2682106.0,3527.0,517.0,1193.0,1009.0,0.0,-91.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.017307660696614473,-9.723443779358009,0.5849989315455684,0.9276906133385341,2680493.0,2680570.0,77.0,550.290774722704,9.746777734497506,11.149448326488523,-3.1064259209795773,204.0,-3.0987351338973124,1.0,-1.2842284236887946,-33.26532385889301,2.2603804869778505,18.726888873736858,2681191.0,2681225.0,34.0,12139.429267707943,35.97132696588833,41.727332036523265,-2.666110004335183,0.6750130087565421
54,2744.343908,3.5242877,1,55,1,10,1,4,1.0,-0.0081041,2682112.0,2685638.0,2684623.0,2684623.0,0.0,2683929.0,2682629.0,2682629.0,2682629.0,2683622.0,2684628.0,2685638.0,3526.0,517.0,993.0,1010.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.024230724975261835,-9.48459806174473,0.32192248895702763,-0.49153756378385255,2683907.0,2683982.0,75.0,515.4287351705758,9.543560245137032,10.933452420372914,3.056252563833679,285.0,3.0391517434493505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2747.876743,3.524266022,1,56,1,7,1,4,1.0,-0.0998401,2685645.0,2689171.0,2688064.0,2688064.0,0.0,2687411.0,2686162.0,2686162.0,2686162.0,2687155.0,2688163.0,2689171.0,3526.0,517.0,993.0,1008.0,0.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13153822129426843,-10.512673107123632,0.373845471046871,-0.7165371528398408,2687391.0,2687441.0,50.0,425.7371825020241,10.699914442204388,10.78910036907121,3.039509713177167,236.0,3.0406789500244384,1.0,-10.53690383209889,-9.97267409338926,-0.7303832813971315,-0.8134600527408802,2687446.0,2687478.0,32.0,85.40394782148205,0.5703130263120764,0.5999744954133671,0.14618887374617417,-0.409437209526142
56,2751.409514,3.5243081,1,57,1,8,1,5,1.0,0.0418392,2689178.0,2692703.0,2691738.0,2691738.0,0.0,2691144.0,2689694.0,2689694.0,2689695.0,2690887.0,2691695.0,2692704.0,3525.0,517.0,1192.0,1009.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0034615321393236813,-10.017674011200455,0.5088452244804671,-0.5123067566197868,2691124.0,2691189.0,65.0,452.9558058882864,10.073028787137106,10.979540152303468,3.0400433399546043,237.0,3.0065619080555765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2754.942239,3.5244303,1,58,1,8,1,3,1.0,-0.1498097,2692711.0,2696237.0,2695079.0,2695079.0,0.0,2694570.0,2693227.0,2693227.0,2693227.0,2694020.0,2695228.0,2696237.0,3526.0,516.0,793.0,1009.0,0.0,-149.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.010384596417967108,-9.903443450602802,0.15923047840885393,0.10384596417968683,2694546.0,2694611.0,65.0,448.4168873306277,9.913982751160708,10.85958767695229,3.1360061195291373,526.0,3.1039708601696967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2758.475039,3.5244725,1,59,1,3,1,3,2.0,-0.1914862,2696243.0,2699770.0,2698571.0,0.0,2698571.0,2697993.0,2696760.0,2696760.0,2696760.0,2697553.0,2698761.0,2699770.0,3527.0,517.0,793.0,1009.0,0.0,-190.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11769209273697762,-10.973056881653575,0.45346071025129997,-0.1730766069661447,2697974.0,2698050.0,76.0,560.7198308778444,11.108432014591939,12.203128223043793,3.0851607484457517,421.0,3.064929540737948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2762.008066,3.5242657,1,60,1,5,1,2,2.0,0.2167358,2699776.0,2703302.0,2702512.0,0.0,2702512.0,2701476.0,2700293.0,2700293.0,2700293.0,2700886.0,2702294.0,2703302.0,3526.0,517.0,593.0,1008.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05192298208984342,-8.439215355669216,0.3115378925390605,0.33923014965364207,2701455.0,2701522.0,67.0,460.5720670864835,8.387338089108296,9.484247480386346,-3.1382909734699416,569.0,3.0955893278295568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2765.54071,3.5244567,1,61,2,1,1,4,2.0,-0.0915421,2703309.0,2706835.0,2705736.0,0.0,2705736.0,2705159.0,2703826.0,2703826.0,2703826.0,2704819.0,2705827.0,2706835.0,3526.0,517.0,993.0,1008.0,0.0,-91.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3011532961210934,9.166137104927023,0.5053836923411433,0.1107690284583342,2705140.0,2705207.0,67.0,381.4192019747401,8.873762373612594,10.053219635907395,0.044484495511450534,321.0,0.07547788929838355,1.0,9.16959863706635,9.408444354679625,0.10384596417968683,0.07615370706510526,2705210.0,2705232.0,22.0,25.047985035783885,0.24044570681611346,0.2520033435954695,0.11542666036692048,0.27829965900511133
61,2769.073577,3.5244125,1,62,2,1,2,4,2.0,-0.1081989,2706842.0,2710368.0,2709252.0,0.0,2709252.0,2708735.0,2707358.0,2707358.0,2707359.0,2708351.0,2709360.0,2710369.0,3526.0,517.0,992.0,1009.0,0.0,-108.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12807668915494866,10.619980603442638,0.32192248895702763,1.8138428410051959,2708703.0,2708784.0,81.0,419.88074113149736,10.597446583186954,11.51748083140316,-0.14125034368175843,352.0,-0.14780509144421602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2772.606553,3.524283622,1,63,1,4,1,3,1.0,-0.0496123,2710375.0,2713901.0,2712845.0,2712845.0,0.0,2712334.0,2710891.0,2710891.0,2710891.0,2711685.0,2712893.0,2713901.0,3526.0,516.0,794.0,1008.0,0.0,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.14538434985156315,-11.97343966991789,0.13153822129426843,2.0561500907577983,2712316.0,2712387.0,71.0,420.3560914251013,11.983614792817285,13.02002064970865,-2.9802904763422946,631.0,-2.9592660891413596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2776.139234,3.5244786,1,64,2,3,1,5,2.0,-0.0417248,2713907.0,2717433.0,2716384.0,0.0,2716384.0,2715884.0,2714424.0,2714424.0,2714424.0,2715617.0,2716425.0,2717433.0,3526.0,517.0,1193.0,1008.0,0.0,-41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.017307660696614473,10.038443204036394,0.4396145816940092,0.0553845142291671,2715866.0,2715940.0,74.0,358.45433245855327,10.063088899454415,11.09036705407832,0.03819140350064496,249.0,0.06559235177370489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2779.67216,3.5243542,1,65,2,4,1,1,2.0,-0.3914866,2717440.0,2720966.0,2719567.0,0.0,2719567.0,2718707.0,2717957.0,2717957.0,2717957.0,2718350.0,2719958.0,2720966.0,3526.0,517.0,393.0,1008.0,0.0,-391.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07615370706510526,10.377673353690035,0.7511524742330696,0.5538451422916632,2718683.0,2718756.0,73.0,442.3250278764839,10.303409009305478,11.482192215804744,0.01915088422669633,333.0,0.043123520296829226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2783.20493,3.5244,1,66,1,6,2,4,1.0,-0.0915735,2720973.0,2724499.0,2723400.0,2723400.0,0.0,2722839.0,2721490.0,2721490.0,2721490.0,2722483.0,2723490.0,2724499.0,3526.0,517.0,993.0,1009.0,0.0,-90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14538434985156315,-10.858826321055922,0.46384530666926704,1.484997287769521,2722808.0,2722887.0,79.0,431.1985598738837,11.0514887620727,11.769861856223578,-3.049061171478179,325.0,-3.0298961343165636,1.0,-1.8969196123489445,-1.1803824595091077,0.5330759494557249,0.5399990137343723,2723538.0,2723571.0,33.0,60.024848196322736,0.7165705968143166,0.7700644863613479,-0.009661535118064283,-0.421419206887806
66,2786.737772,3.5243702,1,67,2,6,1,3,1.0,-0.2664886,2724506.0,2728032.0,2726758.0,2726758.0,0.0,2726282.0,2725022.0,2725022.0,2725023.0,2725816.0,2727023.0,2728033.0,3526.0,517.0,793.0,1010.0,0.0,-265.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14538434985156315,10.343058032296806,0.588460463684892,0.5365374815950487,2726265.0,2726337.0,72.0,408.49379300239735,10.19780586840647,11.84373477535418,0.005091605695021456,449.0,0.051461693089126924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2790.270641,3.5243765,1,68,2,7,2,1,1.0,-0.3079031,2728039.0,2731565.0,2730250.0,2730250.0,0.0,2729539.0,2728555.0,2728556.0,2728556.0,2728949.0,2730556.0,2731565.0,3526.0,517.0,393.0,1009.0,1.0,-306.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0034615321393236813,9.460367336769469,0.4361530495546855,0.8861522276666618,2729514.0,2729587.0,73.0,450.47821220621944,9.474521419063494,10.869323912760516,-0.047513591251514935,565.0,-0.07586815198820687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2793.803533,3.524269,1,69,1,2,2,3,2.0,-0.3498144,2731572.0,2735097.0,2733741.0,0.0,2733741.0,2733115.0,2732088.0,2732088.0,2732088.0,2732881.0,2734089.0,2735097.0,3525.0,516.0,793.0,1008.0,0.0,-348.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.024230724975261835,-10.60959600702467,0.4223069209973947,0.8238446491588473,2733098.0,2733162.0,64.0,503.98621480541533,10.641405147504413,11.91031521826784,-3.103850168469973,217.0,-3.088963765964983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2797.33639,3.524289397,1,70,2,7,2,1,1.0,-0.5081536,2735105.0,2738630.0,2737115.0,2737115.0,0.0,2736521.0,2735621.0,2735621.0,2735621.0,2736014.0,2737622.0,2738630.0,3525.0,516.0,393.0,1008.0,0.0,-507.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07269217492578157,9.283829197664005,0.38769159960416577,0.6888448957252552,2736495.0,2736565.0,70.0,377.9583452263009,9.216058732420457,10.371693618001148,-0.03268283387170594,481.0,-0.04674174014943099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2800.869116,3.5243795,1,71,2,9,1,3,1.0,-0.3412962,2738637.0,2742163.0,2740815.0,2740815.0,0.0,2740297.0,2739154.0,2739154.0,2739154.0,2739947.0,2741155.0,2742163.0,3526.0,517.0,793.0,1008.0,0.0,-340.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1384612855729158,10.20459674672389,0.44999917811197626,0.10384596417968683,2740276.0,2740349.0,73.0,402.1249965727897,10.348848801049089,11.534480080434243,0.03345471551194986,329.0,0.06095865640703323,1.0,3.091148200415343,0.6992294921432263,2.0526885586184767,1.7134584089648328,2741051.0,2741110.0,59.0,237.44879789013473,2.4158543419287897,2.8329399814232197,3.0007087698648878,2.9981403902861348
