onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
378.0352727	3.9078785	1	1	1	2	1	1	5	2	15	1	0.4004906
381.9599769	3.5077575	1	2	1	1	1	2	2	1	65	2	0.3835904
385.476196	3.507796	1	3	1	2	1	1	4	2	20	2	0.2836154
388.9923265	3.5079116	1	4	1	2	2	2	3	2	60	2	0.3669886
392.5085611	3.5163994	1	5	1	1	1	1	1	2	15	1	0.2842146
396.0414668	3.5079073	1	6	1	2	1	2	5	2	55	2	0.2421301
399.5577242	3.5079021	1	7	1	1	1	2	3	2	50	2	0.142633
403.0740028	3.5078889	1	8	1	1	1	2	2	1	45	2	0.3001247
406.590221	3.5079004	1	9	1	2	2	1	2	1	20	1	0.2252463
410.1064523	3.5079173	1	10	1	1	2	1	5	2	25	2	-0.1329055
413.6226882	3.5078815	1	11	1	1	1	2	4	1	40	2	0.3832934
417.1390468	3.5077822	1	12	1	2	1	2	5	2	35	2	0.2337731
420.6718372	3.5079169	1	13	1	2	1	2	3	2	30	2	0.2751406
424.1880863	3.5078995	1	14	1	1	2	1	4	2	20	1	0.1253406
427.7044472	3.5078235	1	15	1	2	2	1	5	2	25	2	0.3501147
431.2205697	3.5079511	1	16	1	2	1	1	1	2	20	1	0.2173695
434.7368441	3.5080735	1	17	1	2	2	2	3	1	25	2	-0.1082372
438.253102	3.5079105	1	18	1	1	1	1	4	2	25	1	0.0668853
441.7693339	3.5079087	1	19	1	1	1	1	5	2	30	1	0.425452
445.2855762	3.5079102	1	20	1	2	2	1	1	2	35	1	0.3751896
448.8018188	3.5079008	1	21	1	2	1	1	2	2	40	1	0.5422924
452.3182064	3.5078311	1	22	1	2	2	1	5	2	45	2	0.3004878
455.8343059	3.5079062	1	23	1	2	2	1	5	1	40	1	0.2501331
459.3505439	3.5079107	1	24	1	1	2	2	5	2	20	2	0.1833743
462.8669035	3.5078261	1	25	1	1	1	2	5	2	15	1	-0.0062836
466.3830614	3.5078965	1	26	1	2	2	1	5	2	45	2	0.3004715
469.8992911	3.5079036	1	27	1	1	2	1	3	2	40	2	0.2918162
473.4155374	3.5079139	1	28	1	2	2	1	3	2	35	2	0.291778
476.9317812	3.5080388	1	29	1	2	1	2	2	2	20	1	0.2667815
480.4481508	3.5077596	1	30	1	1	1	2	5	2	25	1	0.3419288
483.9644243	3.507983945	1	31	1	1	1	2	5	2	30	1	0.300465
487.48053	3.5078705	1	32	1	1	1	1	1	1	30	2	0.0501882
490.9968335	3.5078275	1	33	1	2	2	1	1	1	25	2	-0.1995507
494.5131407	3.507781	1	34	1	1	2	2	3	2	35	2	0.2999958
498.0292585	3.5079258	1	35	1	2	2	1	3	1	20	2	-0.0064632
501.5455153	3.5078945	1	36	1	1	1	1	1	1	15	1	0.3834449
505.06175	3.5079064	1	37	1	1	2	2	4	1	30	1	0.3668114
508.5779893	3.5079113	1	38	1	2	2	1	1	2	20	1	0.309075
512.0942385	3.5079091	1	39	1	1	2	2	1	1	35	2	0.2584733
515.6105868	3.5078719	1	40	1	2	1	1	2	2	25	1	0.3501272
