onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
18001.1317	4.007547531	1	1	2	2	2	2	5	1	-11.82692308	n/a	n/a
18005.14757	3.9994008	1	2	2	2	1	1	1	1	-11.82692308	n/a	n/a
18009.15534	3.6411376	1	3	2	2	1	2	1	1	-11.82692308	n/a	n/a
18012.80478	3.7411999	1	4	2	2	1	2	3	1	-11.82692308	n/a	n/a
18016.56277	3.7492929	1	5	2	1	2	2	3	2	-11.82692308	n/a	n/a
18020.32887	3.8076545	1	6	2	2	2	2	1	1	-11.82692308	n/a	n/a
18024.1532	3.6579131	1	7	2	1	2	1	4	2	-11.82692308	n/a	n/a
18027.81933	3.6577755	1	8	2	2	1	1	5	1	-11.82692308	n/a	n/a
18031.48547	3.7661456	1	9	2	2	2	2	5	1	-11.82692308	n/a	n/a
18035.26006	3.7326662	1	10	2	2	1	1	4	1	-11.82692308	n/a	n/a
18039.00106	3.9994239	1	11	2	2	2	2	1	2	-11.82692308	n/a	n/a
18043.0088	3.5078465	1	12	2	1	1	1	1	1	-11.82692308	n/a	n/a
18046.52511	3.6576829	1	13	2	2	2	2	3	2	-11.82692308	n/a	n/a
18050.19112	3.6994555	1	14	2	2	2	2	3	2	-11.82692308	n/a	n/a
18053.89905	3.5076854	1	15	2	1	2	1	1	1	-11.82692308	n/a	n/a
18057.4151	3.5078168	1	16	2	2	2	2	3	1	-11.82692308	n/a	n/a
18060.93125	3.6411429	1	17	2	1	2	1	2	1	-11.82692308	n/a	n/a
18064.58072	3.5078297	1	18	2	1	1	1	5	2	-11.82692308	n/a	n/a
18068.09691	3.6328	1	19	2	1	1	1	5	1	-11.82692308	n/a	n/a
18071.73803	3.866114	1	20	2	2	2	1	4	1	-11.82692308	n/a	n/a
18075.61248	3.6828438	1	21	2	1	2	1	4	1	-11.82692308	n/a	n/a
18079.30362	3.7327918	1	22	2	1	2	2	3	1	-11.82692308	n/a	n/a
18083.04472	3.7244928	1	23	2	1	2	1	2	2	-11.82692308	n/a	n/a
18086.77753	3.6911574	1	24	2	1	1	1	2	2	-11.82692308	n/a	n/a
18090.47702	3.6911339	1	25	2	1	1	1	2	1	-11.82692308	n/a	n/a
18094.17648	3.508055256	1	26	2	1	1	1	3	2	-11.82692308	n/a	n/a
18097.6928	3.7159656	1	27	2	1	1	1	5	1	-11.82692308	n/a	n/a
18101.4171	3.6578128	1	28	2	2	2	2	5	2	-11.82692308	n/a	n/a
18105.08337	3.5076952	1	29	2	1	2	1	3	2	-11.82692308	n/a	n/a
18108.5994	3.6746512	1	30	2	1	1	2	4	1	-11.82692308	n/a	n/a
18112.28235	3.707671	1	31	2	2	1	1	2	1	-11.82692308	n/a	n/a
18115.99836	3.7244713	1	32	2	1	2	2	4	1	-11.82692308	n/a	n/a
18119.73114	3.6661673	1	33	2	1	2	2	5	2	-11.82692308	n/a	n/a
18123.40564	3.7327915	1	34	2	1	1	2	5	2	-11.82692308	n/a	n/a
18127.14676	3.7994595	1	35	2	2	1	2	4	2	-11.82692308	n/a	n/a
18130.95454	3.7911372	1	36	2	1	2	2	4	1	-11.82692308	n/a	n/a
18134.75415	3.7159924	1	37	2	1	2	1	2	2	-11.82692308	n/a	n/a
