onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
18673.06068	3.9327965	2	1	2	1	1	2	4	2	-11.82692308	n/a	n/a
18677.00181	3.5078295	2	2	2	2	2	2	3	2	-11.82692308	n/a	n/a
18680.51797	3.5078137	2	3	2	1	1	1	5	2	-11.82692308	n/a	n/a
18684.03411	3.9994434	2	4	2	2	1	2	5	2	-11.82692308	n/a	n/a
18688.04187	3.6579142	2	5	2	2	1	2	3	2	-11.82692308	n/a	n/a
18691.71639	3.5078292	2	6	2	1	1	2	1	2	-11.82692308	n/a	n/a
18695.23267	3.5076937	2	7	2	2	1	2	1	1	-11.82692308	n/a	n/a
18698.7487	3.5078422	2	8	2	2	2	1	3	2	-11.82692308	n/a	n/a
18702.26496	3.5077298	2	9	2	2	2	2	1	2	-11.82692308	n/a	n/a
18705.78103	3.5078371	2	10	2	2	1	1	2	2	-11.82692308	n/a	n/a
18709.29733	3.5327081	2	11	2	2	1	2	2	2	-11.82692308	n/a	n/a
18712.83836	3.5078284	2	12	2	2	1	1	4	1	-11.82692308	n/a	n/a
18716.35452	3.6495981	2	13	2	2	2	1	5	2	-11.82692308	n/a	n/a
18720.01231	3.5078504	2	14	2	2	1	1	2	2	-11.82692308	n/a	n/a
18723.52849	3.5079194	2	15	2	1	1	1	1	2	-11.82692308	n/a	n/a
18727.04464	3.5078551	2	16	2	1	2	1	5	2	-11.82692308	n/a	n/a
18730.56093	3.5077111	2	17	2	1	1	2	2	2	-11.82692308	n/a	n/a
18734.07697	3.5078417	2	18	2	1	2	1	5	1	-11.82692308	n/a	n/a
18737.59314	3.5078357	2	19	2	1	2	1	3	1	-11.82692308	n/a	n/a
18741.1093	3.4995072	2	20	2	2	2	2	3	1	-11.82692308	n/a	n/a
18744.61715	3.6328172	2	21	2	1	1	2	3	1	-11.82692308	n/a	n/a
18748.2583	3.507836	2	22	2	1	2	1	2	1	-11.82692308	n/a	n/a
18751.77457	3.5079024	2	23	2	2	1	2	5	2	-11.82692308	n/a	n/a
18755.29064	3.7244629	2	24	2	1	1	2	4	1	-11.82692308	n/a	n/a
18759.02343	3.5078483	2	25	2	1	1	2	5	1	-11.82692308	n/a	n/a
18762.53961	3.5078178	2	26	2	1	2	2	4	2	-11.82692308	n/a	n/a
18766.05576	3.5078426	2	27	2	1	1	2	4	1	-11.82692308	n/a	n/a
18769.57205	3.5077093	2	28	2	1	2	1	5	1	-11.82692308	n/a	n/a
18773.08809	3.5080124	2	29	2	2	1	2	2	2	-11.82692308	n/a	n/a
18776.60425	3.5078471	2	30	2	1	1	1	3	2	-11.82692308	n/a	n/a
18780.12048	3.5160974	2	31	2	1	1	2	4	2	-11.82692308	n/a	n/a
18783.64503	3.5077047	2	32	2	2	2	2	4	2	-11.82692308	n/a	n/a
18787.16106	3.5911676	2	33	2	1	2	1	1	2	-11.82692308	n/a	n/a
18790.76056	3.5078487	2	34	2	2	1	1	1	1	-11.82692308	n/a	n/a
18794.28509	3.5078132	2	35	2	1	2	1	3	2	-11.82692308	n/a	n/a
18797.80129	3.5077767	2	36	2	2	2	1	1	2	-11.82692308	n/a	n/a
18801.3174	3.5078203	2	37	2	1	2	2	2	2	-11.82692308	n/a	n/a
18804.83357	3.5078201	2	38	2	1	2	2	3	1	-11.82692308	n/a	n/a
18808.34972	3.7911137	2	39	2	2	1	2	2	2	-11.82692308	n/a	n/a
18812.14917	3.7661324	2	40	2	2	2	1	1	1	-11.82692308	n/a	n/a
18815.92365	3.5078442	2	41	2	1	2	2	2	2	-11.82692308	n/a	n/a
18819.43982	3.5078279	2	42	2	2	2	1	2	2	-11.82692308	n/a	n/a
18822.95611	3.5077152	2	43	2	1	2	1	5	2	-11.82692308	n/a	n/a
18826.47215	3.5079475	2	44	2	1	1	2	4	1	-11.82692308	n/a	n/a
18829.98833	3.5077933	2	45	2	2	1	2	1	1	-11.82692308	n/a	n/a
18833.50447	3.5078463	2	46	2	1	1	2	5	2	-11.82692308	n/a	n/a
18837.02063	3.5078284	2	47	2	2	2	2	2	1	-11.82692308	n/a	n/a
18840.53679	3.507853	2	48	2	2	1	2	3	2	-11.82692308	n/a	n/a
18844.05297	3.7244698	2	49	2	2	1	1	1	1	-11.82692308	n/a	n/a
18847.78577	3.5078343	2	50	2	2	1	1	3	2	-11.82692308	n/a	n/a
18851.30194	3.5078316	2	51	2	1	1	1	2	2	-11.82692308	n/a	n/a
18854.81811	3.5078385	2	52	2	2	1	1	4	2	-11.82692308	n/a	n/a
18858.33427	3.9912244	2	53	2	1	2	2	3	1	-11.82692308	n/a	n/a
18862.33371	3.4994928	2	54	2	1	1	1	2	1	-11.82692308	n/a	n/a
18865.84168	3.5076772	2	55	2	2	2	2	1	1	-11.82692308	n/a	n/a
18869.35771	3.5078339	2	56	2	1	2	1	2	2	-11.82692308	n/a	n/a
18872.87387	3.5078323	2	57	2	1	1	2	2	2	-11.82692308	n/a	n/a
18876.39002	3.4995198	2	58	2	2	2	2	5	2	-11.82692308	n/a	n/a
18879.89787	3.7577653	2	59	2	1	2	1	2	1	-11.82692308	n/a	n/a
18883.66397	3.5078263	2	60	2	1	2	2	5	2	-11.82692308	n/a	n/a
18887.18037	3.707567	2	61	2	1	2	1	1	1	-11.82692308	n/a	n/a
18890.90463	3.5078311	2	62	2	1	1	1	3	2	-11.82692308	n/a	n/a
18894.42078	3.5079896	2	63	2	1	1	1	4	1	-11.82692308	n/a	n/a
18897.93697	3.5080157	2	64	2	1	1	2	1	2	-11.82692308	n/a	n/a
18901.45314	3.824444	2	65	2	1	1	1	1	1	-11.82692308	n/a	n/a
18905.28592	3.5078429	2	66	2	2	1	2	3	1	-11.82692308	n/a	n/a
18908.80209	3.5078137	2	67	2	2	1	1	1	1	-11.82692308	n/a	n/a
18912.31838	3.5077116	2	68	2	1	2	2	4	2	-11.82692308	n/a	n/a
18915.83442	3.5078332	2	69	2	1	1	2	2	1	-11.82692308	n/a	n/a
18919.35059	3.5161988	2	70	2	1	2	1	4	1	-11.82692308	n/a	n/a
18922.87511	3.5078332	2	71	2	1	2	2	1	2	-11.82692308	n/a	n/a
18926.39125	3.5578206	2	72	2	2	2	2	5	1	-11.82692308	n/a	n/a
18929.95753	3.824313	2	73	2	1	2	2	5	1	-11.82692308	n/a	n/a
18933.79018	3.8161254	2	74	2	2	2	2	3	1	-11.82692308	n/a	n/a
18937.61464	3.6828245	2	75	2	2	2	2	1	2	-11.82692308	n/a	n/a
18941.30582	3.5079787	2	76	2	2	1	1	5	2	-11.82692308	n/a	n/a
18944.82196	3.8827773	2	77	2	2	1	2	5	1	-11.82692308	n/a	n/a
18948.71308	3.5078268	2	78	2	1	1	2	3	1	-11.82692308	n/a	n/a
18952.22924	3.5078915	2	79	2	2	1	2	5	2	-11.82692308	n/a	n/a
18955.74544	3.7161077	2	80	2	2	2	2	4	2	-11.82692308	n/a	n/a
18959.47001	3.9992725	2	81	2	1	2	2	1	2	-11.82692308	n/a	n/a
18963.47764	3.507834	2	82	2	2	2	2	5	1	-11.82692308	n/a	n/a
18966.99398	3.632687	2	83	2	2	2	2	1	1	-11.82692308	n/a	n/a
18970.63494	3.5078495	2	84	2	1	2	2	3	2	-11.82692308	n/a	n/a
18974.15112	3.4995001	2	85	2	1	2	2	1	2	-11.82692308	n/a	n/a
18977.65903	3.5077454	2	86	2	2	2	1	5	2	-11.82692308	n/a	n/a
18981.17511	3.5078378	2	87	2	1	1	2	3	2	-11.82692308	n/a	n/a
18984.69127	3.5078395	2	88	2	1	1	2	3	1	-11.82692308	n/a	n/a
18988.2076	3.6493139	2	89	2	1	2	1	2	1	-11.82692308	n/a	n/a
18991.86525	3.5078665	2	90	2	1	2	2	5	1	-11.82692308	n/a	n/a
18995.38152	3.6244475	2	91	2	2	1	1	2	1	-11.82692308	n/a	n/a
18999.01425	3.5078324	2	92	2	1	2	1	1	2	-11.82692308	n/a	n/a
19002.53888	3.5076962	2	93	2	2	2	1	4	1	-11.82692308	n/a	n/a
19006.05492	3.6411469	2	94	2	1	2	1	5	2	-11.82692308	n/a	n/a
19009.70441	3.7411198	2	95	2	1	1	2	5	1	-11.82692308	n/a	n/a
19013.45386	3.6495187	2	96	2	1	1	1	4	2	-11.82692308	n/a	n/a
19017.11169	3.5078194	2	97	2	2	1	2	5	2	-11.82692308	n/a	n/a
19020.62784	3.7244711	2	98	2	2	2	2	4	2	-11.82692308	n/a	n/a
19024.36076	3.5077185	2	99	2	1	2	2	4	2	-11.82692308	n/a	n/a
19027.87681	3.5077756	2	100	2	2	1	2	4	1	-11.82692308	n/a	n/a
