onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
21441.38839	3.790898558	2	1	2	2	1	2	2	1	-35.76923077	n/a	n/a
21445.18762	3.5079643	2	2	2	1	1	2	1	1	-35.76923077	n/a	n/a
21448.70387	3.507771	2	3	2	2	2	2	1	2	-35.76923077	n/a	n/a
21452.21997	3.6496115	2	4	2	1	1	1	1	1	-35.76923077	n/a	n/a
21455.87778	3.5244909	2	5	2	2	2	1	1	2	-35.76923077	n/a	n/a
21459.41894	3.5078123	2	6	2	2	1	1	4	2	-35.76923077	n/a	n/a
21462.93508	3.7577915	2	7	2	1	1	1	5	2	-35.76923077	n/a	n/a
21466.7012	3.9993954	2	8	2	2	2	2	4	1	-35.76923077	n/a	n/a
21470.70897	3.5079998	2	9	2	1	1	1	4	1	-35.76923077	n/a	n/a
21474.22513	3.7160995	2	10	2	2	2	1	5	1	-35.76923077	n/a	n/a
21477.94964	3.5077736	2	11	2	2	1	2	3	1	-35.76923077	n/a	n/a
21481.46575	3.7579998	2	12	2	2	2	1	2	1	-35.76923077	n/a	n/a
21485.23189	3.7327934	2	13	2	1	2	2	3	1	-35.76923077	n/a	n/a
21488.97301	3.5078369	2	14	2	1	1	1	2	1	-35.76923077	n/a	n/a
21492.48917	3.5078153	2	15	2	2	2	1	2	1	-35.76923077	n/a	n/a
21496.00529	3.5078714	2	16	2	1	1	1	4	1	-35.76923077	n/a	n/a
21499.5215	3.8077866	2	17	2	2	1	1	5	2	-35.76923077	n/a	n/a
21503.33761	3.5578221	2	18	2	2	2	2	3	2	-35.76923077	n/a	n/a
21506.90387	3.9743122	2	19	2	1	2	1	3	2	-35.76923077	n/a	n/a
21510.88663	3.8077762	2	20	2	1	2	2	4	2	-35.76923077	n/a	n/a
21514.70263	3.5078477	2	21	2	2	2	1	1	2	-35.76923077	n/a	n/a
21518.21881	3.9994329	2	22	2	2	1	1	1	1	-35.76923077	n/a	n/a
21522.22665	3.5077455	2	23	2	2	1	1	1	1	-35.76923077	n/a	n/a
21525.74273	3.6827766	2	24	2	2	1	1	1	2	-35.76923077	n/a	n/a
21529.43386	3.7577918	2	25	2	2	1	1	4	1	-35.76923077	n/a	n/a
21551.88894	3.6828288	2	26	2	1	2	1	2	2	-35.76923077	n/a	n/a
21555.5801	3.6995652	2	27	2	2	1	2	1	2	-35.76923077	n/a	n/a
21559.28791	3.7077271	2	28	2	1	1	2	2	1	-35.76923077	n/a	n/a
21563.00402	3.5077945	2	29	2	2	1	2	3	2	-35.76923077	n/a	n/a
21566.52018	3.8077777	2	30	2	1	1	2	3	1	-35.76923077	n/a	n/a
21570.3363	3.6746025	2	31	2	2	1	2	2	2	-35.76923077	n/a	n/a
21574.01911	3.9994238	2	32	2	2	1	2	1	1	-35.76923077	n/a	n/a
21625.1951	3.9993921	2	33	2	1	2	1	4	2	-35.76923077	n/a	n/a
21629.20283	3.5078319	2	34	2	2	2	1	5	1	-35.76923077	n/a	n/a
21632.71899	3.5078507	2	35	2	2	1	2	1	2	-35.76923077	n/a	n/a
21636.23517	3.4994953	2	36	2	1	1	1	5	1	-35.76923077	n/a	n/a
21639.74298	3.507843	2	37	2	2	1	1	4	2	-35.76923077	n/a	n/a
21643.25915	3.9994264	2	38	2	1	2	2	4	2	-35.76923077	n/a	n/a
21647.26691	3.5079406	2	39	2	2	1	1	1	1	-35.76923077	n/a	n/a
21650.78319	3.9992957	2	40	2	1	1	1	2	2	-35.76923077	n/a	n/a
21654.79098	3.5076777	2	41	2	1	2	2	4	2	-35.76923077	n/a	n/a
21658.30712	3.5077171	2	42	2	1	1	2	2	1	-35.76923077	n/a	n/a
21661.82316	3.8077815	2	43	2	2	2	1	3	1	-35.76923077	n/a	n/a
