onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
20687.41375	3.8161031	1	1	2	2	2	1	1	2	-35.76923077	n/a	n/a
20773.63459	3.7077985	1	2	2	1	1	1	1	2	-35.76923077	n/a	n/a
20777.35073	3.9994165	1	3	2	2	1	1	4	2	-35.76923077	n/a	n/a
20825.24375	3.507941	1	4	2	2	1	2	3	2	-35.76923077	n/a	n/a
20828.75991	3.5161406	1	5	2	1	1	1	3	2	-35.76923077	n/a	n/a
20832.28439	3.6994864	1	6	2	2	1	2	2	2	-35.76923077	n/a	n/a
20835.9922	3.741143	1	7	2	1	1	2	5	2	-35.76923077	n/a	n/a
20839.74165	3.7244687	1	8	2	2	2	1	4	2	-35.76923077	n/a	n/a
20843.47446	3.7411235	1	9	2	1	2	2	5	1	-35.76923077	n/a	n/a
20847.22389	3.7412806	1	10	2	2	2	2	3	2	-35.76923077	n/a	n/a
20850.97342	3.5077644	1	11	2	1	1	2	5	2	-35.76923077	n/a	n/a
20854.48952	3.782783	1	12	2	2	1	2	5	1	-35.76923077	n/a	n/a
20858.28079	3.7244425	1	13	2	1	1	1	4	2	-35.76923077	n/a	n/a
20862.01346	3.8160842	1	14	2	1	1	1	4	2	-35.76923077	n/a	n/a
20865.83788	3.5078224	1	15	2	2	1	2	5	1	-35.76923077	n/a	n/a
20886.64317	3.7577798	1	16	2	1	1	1	3	2	-35.76923077	n/a	n/a
20890.40929	3.6828267	1	17	2	2	2	2	3	2	-35.76923077	n/a	n/a
20894.10042	3.5078467	1	18	2	1	1	1	3	2	-35.76923077	n/a	n/a
20897.61662	3.5077583	1	19	2	1	1	2	2	1	-35.76923077	n/a	n/a
20901.13274	3.5078427	1	20	2	1	1	2	3	2	-35.76923077	n/a	n/a
20904.64891	3.5078261	1	21	2	1	1	1	2	2	-35.76923077	n/a	n/a
20908.16507	3.5078257	1	22	2	2	1	2	2	2	-35.76923077	n/a	n/a
20911.68122	3.849443	1	23	2	1	1	2	5	1	-35.76923077	n/a	n/a
20915.53914	3.6743246	1	24	2	1	1	2	4	1	-35.76923077	n/a	n/a
20919.2218	3.5078274	1	25	2	1	2	2	5	1	-35.76923077	n/a	n/a
20922.73795	3.4994947	1	26	2	2	2	1	4	1	-35.76923077	n/a	n/a
20926.24587	3.7077037	1	27	2	2	2	2	5	1	-35.76923077	n/a	n/a
20929.96194	3.7494218	1	28	2	1	2	1	3	2	-35.76923077	n/a	n/a
20933.7197	3.5078254	1	29	2	1	2	1	2	2	-35.76923077	n/a	n/a
20937.23585	3.5078217	1	30	2	1	1	2	3	1	-35.76923077	n/a	n/a
20940.752	3.5078376	1	31	2	2	1	1	3	1	-35.76923077	n/a	n/a
20944.26816	3.7078055	1	32	2	2	2	2	2	2	-35.76923077	n/a	n/a
20947.98429	3.5078502	1	33	2	2	2	1	5	2	-35.76923077	n/a	n/a
20951.50046	3.5078331	1	34	2	2	2	1	2	2	-35.76923077	n/a	n/a
20955.0166	3.5078451	1	35	2	1	2	2	2	2	-35.76923077	n/a	n/a
20958.53277	3.5078263	1	36	2	1	1	1	3	1	-35.76923077	n/a	n/a
20962.04911	3.5076521	1	37	2	1	2	1	1	2	-35.76923077	n/a	n/a
20965.56509	3.5078307	1	38	2	2	2	1	4	2	-35.76923077	n/a	n/a
20969.08138	3.5077825	1	39	2	2	2	1	1	1	-35.76923077	n/a	n/a
20972.59742	3.8577814	1	40	2	1	2	1	4	2	-35.76923077	n/a	n/a
20976.46352	3.5078492	1	41	2	2	1	1	1	2	-35.76923077	n/a	n/a
20979.97968	3.5078301	1	42	2	1	1	2	2	1	-35.76923077	n/a	n/a
20983.49596	3.8409663	1	43	2	1	1	2	2	1	-35.76923077	n/a	n/a
20987.34526	3.6911458	1	44	2	1	2	1	1	1	-35.76923077	n/a	n/a
20991.0447	3.5078483	1	45	2	1	2	2	4	2	-35.76923077	n/a	n/a
20994.56088	3.6912803	1	46	2	2	2	1	4	2	-35.76923077	n/a	n/a
20998.26036	3.5078302	1	47	2	2	1	2	4	1	-35.76923077	n/a	n/a
21001.77652	3.7327974	1	48	2	2	2	2	2	2	-35.76923077	n/a	n/a
21005.51765	3.507811	1	49	2	2	1	1	2	1	-35.76923077	n/a	n/a
21009.03384	3.5077952	1	50	2	2	1	1	2	2	-35.76923077	n/a	n/a
