,onset,duration,run_number,trial_number,task,ext_mot_pos,ext_mot_ver_dir,staircase_num,fix_off_prct,trial_type,ext_mot_ori,direction_report,response_duration,trial_onset,trial_offset,button_press_onset,button_left,button_right,fix_break,motion_onset,motion_offset,fixation_onset,fixation_offset,response_onset,response_offset,trial_duration,fix_check_duration,fixation_duration,response_duration,motion_duration,reaction_time
59,648.8894156,3.5077315,1,60,1,2,1,1,3,1,-40,1.0,-1.2079611,629635.0,633143.0,630945.0,630945.0,0.0,0.0,630153.0,632144.0,630153.0,633144.0,632151.0,633144.0,3508.0,518.0,2991.0,993.0,1991.0,-1206.0
60,652.4054648,3.5079383,1,61,1,1,2,2,2,1,-40,1.0,-1.1414232,633151.0,636660.0,634527.0,634527.0,0.0,0.0,633669.0,635660.0,633669.0,636660.0,635667.0,636660.0,3509.0,518.0,2991.0,993.0,1991.0,-1140.0
61,655.9217513,3.5079035,1,62,1,1,1,2,4,2,-35,2.0,-0.8579936,636667.0,640176.0,638327.0,0.0,638327.0,0.0,637185.0,639177.0,637185.0,640176.0,639183.0,640177.0,3509.0,518.0,2991.0,994.0,1992.0,-856.0
62,659.4381105,3.5077596,1,63,1,2,2,1,2,1,-35,2.0,-0.757493,640183.0,643692.0,641943.0,0.0,641943.0,0.0,640701.0,642693.0,640701.0,643693.0,642699.0,643693.0,3509.0,518.0,2992.0,994.0,1992.0,-756.0
63,662.9542176,3.5079161,1,64,1,1,1,2,5,2,-40,2.0,-0.8410892,643699.0,647209.0,645377.0,0.0,645377.0,0.0,644218.0,646209.0,644218.0,647209.0,646216.0,647209.0,3510.0,519.0,2991.0,993.0,1991.0,-839.0
64,666.4706066,3.5077417,1,65,1,2,2,1,3,1,-40,2.0,-0.8913305,647216.0,650725.0,648842.0,0.0,648842.0,0.0,647733.0,649725.0,647733.0,650725.0,649732.0,650725.0,3509.0,517.0,2992.0,993.0,1992.0,-890.0
65,669.9868456,3.5077798,1,66,1,2,1,2,1,2,-45,1.0,-1.1410706,650732.0,654241.0,652108.0,652108.0,0.0,0.0,651250.0,653242.0,651250.0,654241.0,653248.0,654241.0,3509.0,518.0,2991.0,993.0,1992.0,-1140.0
66,673.5029368,3.4996334,1,67,1,1,1,2,4,1,-40,1.0,-1.1829763,654248.0,657750.0,655575.0,655575.0,0.0,0.0,654758.0,656749.0,654758.0,657750.0,656756.0,657750.0,3502.0,510.0,2992.0,994.0,1991.0,-1181.0
67,677.0109371,3.5078586,1,68,1,1,2,2,2,1,-35,2.0,-0.8408768,657756.0,661265.0,659433.0,0.0,659433.0,0.0,658274.0,660265.0,658274.0,661265.0,660272.0,661265.0,3509.0,518.0,2991.0,993.0,1991.0,-839.0
68,680.5271356,3.5079072,1,69,1,1,1,2,4,1,-40,2.0,-0.8328001,661272.0,664781.0,662957.0,0.0,662957.0,0.0,661791.0,663782.0,661791.0,664781.0,663788.0,664781.0,3509.0,519.0,2990.0,993.0,1991.0,-831.0
