,onset,duration,run_number,trial_number,task,ext_mot_pos,ext_mot_ver_dir,staircase_num,fix_off_prct,trial_type,ext_mot_ori,direction_report,response_duration,trial_onset,trial_offset,button_press_onset,button_left,button_right,fix_break,motion_onset,motion_offset,fixation_onset,fixation_offset,response_onset,response_offset,trial_duration,fix_check_duration,fixation_duration,response_duration,motion_duration,reaction_time,miss_time_trial,blink_trial,no_saccade_trial,main_sac_trial,innacurate_sac_trial,early_sac_trial,late_sac_trial,sac_x_onset_trial,sac_x_offset_trial,sac_y_onset_trial,sac_y_offset_trial,sac_t_onset_trial,sac_t_offset_trial,sac_dur_trial,sac_vpeak_trial,sac_dist_trial,sac_amp_trial,sac_dist_ang_trial,sac_lat_trial,sac_amp_ang_trial,cor_sac_trial,cor_sac_x_onset_trial,cor_sac_x_offset_trial,cor_sac_y_onset_trial,cor_sac_y_offset_trial,cor_sac_t_onset_trial,cor_sac_t_offset_trial,cor_sac_dur_trial,cor_sac_vpeak_trial,cor_sac_dist_trial,cor_sac_amp_trial,cor_sac_dist_ang_trial,cor_sac_amp_ang_trial,gabor_sac_onset_x,gabor_sac_onset_y,sac_onset_gabor_path_prct
0,1532.07134,3.7993601,1,1,2,2,1,2,2,1,-43.26923077,n/a,n/a,1512813.0,1516612.0,0.0,0.0,0.0,1514778.0,1513611.0,1515612.0,1513611.0,1514211.0,1515619.0,1516612.0,3799.0,798.0,600.0,993.0,2001.0,-1515619.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1903842676627592,10.436519400058527,-0.5399990137343723,-0.7753831992083275,1514760.0,1514833.0,73.0,532.1673346001354,10.248838513026053,10.959901725726704,0.022968932866050312,549.0,0.03727728744846317,1.0,5.521143762220016,5.763451011972619,-0.6057681243815065,-0.6957679600039025,1515278.0,1515302.0,24.0,102.47798196054319,0.2584816699395306,0.6863704132735462,0.35563588430076265,-0.20827544705671328,10.21222439018208,-0.22544950036036554,0.575
1,1535.879032,3.5078238,1,2,2,1,1,1,1,1,-43.26923077,n/a,n/a,1516619.0,1520128.0,0.0,0.0,0.0,1518378.0,1517136.0,1519129.0,1517136.0,1517528.0,1519135.0,1520128.0,3509.0,517.0,392.0,993.0,1993.0,-1519135.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15230741413020657,-9.57805942950645,-0.7684601349296841,-1.291151487967438,1518364.0,1518431.0,67.0,582.3084070391427,9.440233434926796,10.275171444380158,3.0861958467063824,836.0,3.066396866226428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1539.39518,3.5078686,1,3,2,1,2,2,5,2,-43.26923077,n/a,n/a,1520135.0,1523644.0,0.0,0.0,0.0,1522128.0,1520652.0,1522645.0,1520652.0,1521844.0,1522651.0,1523645.0,3509.0,517.0,1192.0,994.0,1993.0,-1522651.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.10038443204036315,-9.751136036472595,-0.2423072497526026,0.9657674668710867,1522111.0,1522207.0,96.0,541.1888373292475,9.726070689204182,10.216045787992554,-3.0170610819910553,267.0,-3.021356321136937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.636673170546228,0.6763485010810967,0.7291666666666666
3,1542.911397,3.5077926,1,4,2,1,1,2,1,1,-43.26923077,n/a,n/a,1523651.0,1527161.0,0.0,0.0,0.0,1525184.0,1524168.0,1526161.0,1524168.0,1524561.0,1526167.0,1527161.0,3510.0,517.0,393.0,994.0,1993.0,-1526167.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10730749631901051,-10.014212479061133,-0.4603837745299434,-1.3223052772213473,1525165.0,1525199.0,34.0,588.046857547693,10.158153143599531,10.145244626143327,3.0566402908746686,604.0,3.0555045867540502,1.0,-10.014212479061133,-9.449982740351501,-1.311920680803376,-1.2530746344348893,1525201.0,1525240.0,39.0,160.29713787741238,0.5672900979371486,1.5126420173804043,-0.10391877869128745,-0.11697505472808914,-9.994264205670753,-0.006093229739468063,0.5
4,1546.427509,3.5247004,1,5,2,1,2,1,3,2,-43.26923077,n/a,n/a,1527167.0,1530695.0,0.0,0.0,0.0,1528819.0,1527701.0,1529694.0,1527702.0,1528494.0,1529701.0,1530696.0,3528.0,535.0,792.0,995.0,1993.0,-1529701.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.062307578507810525,-9.283829197664005,-0.07615370706510526,0.45346071025129997,1528803.0,1528875.0,72.0,573.1138848781441,9.361130491021939,9.80749554729032,-3.0849865246508252,309.0,-3.0698828451744418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.143394858231133,0.15233074348673306,0.55
5,1549.968691,3.5078035,1,6,2,2,2,1,4,1,-43.26923077,n/a,n/a,1530710.0,1534218.0,0.0,0.0,0.0,1532443.0,1531226.0,1533217.0,1531227.0,1532217.0,1533225.0,1534218.0,3508.0,517.0,990.0,993.0,1991.0,-1533225.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010384596417967108,9.609213218760353,-0.04153838567187631,0.6092296565208302,1532425.0,1532500.0,75.0,487.0158258897011,9.62086326510458,10.360256399136896,-0.0676930226939689,208.0,-0.08563845200266607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71894607786698,0.29856825723399805,0.6
6,1553.484823,3.5414037,1,7,2,2,2,2,1,2,-43.26923077,n/a,n/a,1534224.0,1537767.0,0.0,0.0,0.0,1535641.0,1534774.0,1536767.0,1534774.0,1535168.0,1536774.0,1537768.0,3543.0,550.0,394.0,994.0,1993.0,-1536774.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.23538418547395523,9.626520879456967,-0.006923064278647363,0.46384530666926704,1535624.0,1535692.0,68.0,460.13247737029843,9.873134981797582,10.526660951514662,-0.04769983803839772,456.0,-0.07273660421950054,1.0,-0.08653830348307236,-0.22499958905598813,0.6092296565208302,0.5849989315455684,1536551.0,1536575.0,24.0,27.907764311239482,0.1405654852207017,0.17762079019887145,2.968346987137417,-2.5644004397163163,10.200752801523588,-0.21326304088142548,0.425
7,1557.034447,3.5076717,1,8,2,2,2,1,3,1,-43.26923077,n/a,n/a,1537774.0,1541284.0,0.0,0.0,0.0,1539317.0,1538291.0,1540284.0,1538291.0,1539084.0,1540290.0,1541284.0,3510.0,517.0,793.0,994.0,1993.0,-1540290.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11423056059765394,9.26998306910671,-0.2526918461705697,-0.0692306427864579,1539294.0,1539370.0,76.0,474.8755180250557,9.157590404152012,9.397962860361547,-0.020035126011105808,210.0,-0.04679472242453635,1.0,0.11423056059765394,9.26998306910671,-0.2526918461705697,-0.0692306427864579,1539294.0,1539370.0,76.0,474.8755180250557,9.157590404152012,9.397962860361547,-0.020035126011105808,-0.04679472242453635,9.994264205670756,0.006093229739468063,0.5
8,1560.550613,3.5076838,1,9,2,1,1,1,4,2,-43.26923077,n/a,n/a,1541290.0,1544799.0,0.0,0.0,0.0,1543040.0,1541807.0,1543799.0,1541807.0,1542800.0,1543806.0,1544799.0,3509.0,517.0,993.0,993.0,1992.0,-1543806.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1730766069661447,-9.882674257766864,-0.18346120338411182,-0.9034598883632762,1543021.0,1543087.0,66.0,590.7326564853987,10.081494113470995,10.379542505085364,3.070113947551712,221.0,3.061802559903119,1.0,0.1730766069661447,-9.882674257766864,-0.18346120338411182,-0.9034598883632762,1543021.0,1543087.0,66.0,590.7326564853987,10.081494113470995,10.379542505085364,3.070113947551712,3.061802559903119,-9.696002900549997,-0.32294117619187424,0.6083333333333333
9,1564.06679,3.5076772,1,10,2,1,2,1,2,2,-43.26923077,n/a,n/a,1544806.0,1548315.0,0.0,0.0,0.0,1546232.0,1545323.0,1547316.0,1545323.0,1545916.0,1547323.0,1548315.0,3509.0,517.0,593.0,992.0,1993.0,-1547323.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.010384596417967108,-9.190367829902284,0.14192281771223947,0.27346103900650787,1546219.0,1546287.0,68.0,449.826438172219,9.180925578105644,9.474686457911579,-3.1272648256611335,303.0,-3.0937141293465147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.868076730427354,-0.140144284007793,0.45
