onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
776.2099097	3.7243021	2	1	1	2	1	2	3	1	-65	n/a	n/a
779.9425543	3.5078176	2	2	1	1	1	1	2	2	-15	2	0.4587143
783.4587155	3.7661525	2	3	1	1	2	2	5	1	-65	1	-0.3828696
787.2331997	3.5077884	2	4	1	1	2	1	2	2	-20	2	-0.515867
790.7493181	3.5161894	2	5	1	1	2	1	1	1	-25	2	-0.7411907
794.2738503	3.5078033	2	6	1	1	2	2	3	2	-60	1	-0.374026
797.7900167	3.5078211	2	7	1	1	1	1	2	2	-30	2	-0.0661705
801.3061333	3.5078864	2	8	1	2	1	2	3	2	-55	1	-0.2413287
804.8223397	3.5078263	2	9	1	1	1	1	5	1	-35	2	-0.0824204
808.3384982	3.5078147	2	10	1	2	1	2	4	2	-50	1	0.4503642
811.8546457	3.5077856	2	11	1	2	1	1	3	1	-40	2	-0.0164182
815.370759	3.507853	2	12	1	1	1	1	3	2	-45	1	0.4425576
818.8869509	3.5078127	2	13	1	1	2	1	2	2	-40	1	-0.3329878
822.4031307	3.5078294	2	14	1	2	2	1	5	2	-35	2	-0.4997662
825.919276	3.5078133	2	15	1	2	1	1	1	2	-40	1	-0.6497163
829.4354518	3.5078438	2	16	1	2	1	1	2	1	-35	2	-0.474841
832.9516	3.5078286	2	17	1	1	2	1	4	2	-40	2	-0.6495477
836.4677748	3.5078146	2	18	1	1	2	2	2	1	-45	2	0.2253201
839.9839108	3.574468	2	19	1	2	1	2	2	2	-50	1	0.7586943
843.5667289	3.4994925	2	20	1	1	2	1	5	1	-45	2	-0.005982
847.0745411	3.5078312	2	21	1	1	2	2	2	1	-45	1	-0.108071
850.5907008	3.5078301	2	22	1	2	2	1	5	2	-50	2	0.025157
854.1068609	3.507858	2	23	1	2	1	2	3	1	-40	1	-0.2247435
857.6230392	3.5078424	2	24	1	2	2	2	4	2	-35	2	0.2172625
861.1392244	3.5077848	2	25	1	1	2	2	2	2	-40	1	-0.3163987
864.6553403	3.5078191	2	26	1	2	2	2	1	1	-35	2	-0.2497513
868.1715023	3.50783	2	27	1	2	1	2	3	1	-40	2	0.2584441
871.687665	3.5078748	2	28	1	2	1	1	5	1	-55	1	-0.2247545
875.2038798	3.507825	2	29	1	1	2	2	5	1	-45	1	-0.2748741
878.7200241	3.5078415	2	30	1	2	1	2	5	1	-40	2	0.2916595
882.2362172	3.5078481	2	31	1	1	1	2	1	2	-45	2	0.0335169
885.7523632	3.5078871	2	32	1	1	1	2	5	2	-50	1	0.0251617
889.2685231	3.5078183	2	33	1	1	1	2	3	2	-45	1	0.3251257
892.7846569	3.5078537	2	34	1	2	2	1	2	1	-50	2	-0.0243763
896.3009832	3.5076981	2	35	1	2	2	1	1	2	-55	2	0.333442
899.8170066	3.5078278	2	36	1	1	2	2	5	1	-40	2	0.1499985
903.3331884	3.5078124	2	37	1	2	2	2	2	2	-45	2	0.1835936
906.8493309	3.4994533	2	38	1	1	2	2	1	2	-50	2	0.141705
910.3571451	3.5078434	2	39	1	2	2	2	1	2	-55	2	-0.158021
913.8734436	3.5077072	2	40	1	2	2	1	1	2	-60	1	0.2168256
917.3894748	3.5078247	2	41	1	2	2	1	1	2	-55	1	0.7584048
920.9056429	3.5078677	2	42	1	1	1	2	4	2	-60	1	0.3334545
924.4218052	3.5077985	2	43	1	2	2	1	4	1	-50	2	-0.5748294
927.9379225	3.5078508	2	44	1	2	1	2	2	1	-55	1	-0.2747533
931.4541659	3.5077943	2	45	1	1	2	1	3	2	-55	1	-0.7663486
934.970258	3.5078835	2	46	1	2	2	2	1	2	-50	1	0.2002427
938.4864585	3.5078279	2	47	1	2	1	2	1	2	-45	1	-0.0746909
942.0026053	3.5078441	2	48	1	1	2	1	5	2	-50	1	-1.024633
945.5189081	3.5077919	2	49	1	2	1	2	3	1	-40	1	-0.3412117
949.0349865	3.5077872	2	50	1	2	1	1	5	2	-45	1	-0.2080021
952.5511048	3.5078284	2	51	1	1	1	1	1	1	-40	2	-0.8248396
956.0672689	3.5078277	2	52	1	1	1	2	1	1	-35	2	-1.0413006
959.5834336	3.507816	2	53	1	2	2	1	2	1	-45	2	-0.7579625
963.09958	3.5078308	2	54	1	1	2	1	2	1	-50	1	-1.0658426
966.6157733	3.507799	2	55	1	2	2	2	3	1	-40	2	-0.2829913
970.1319055	3.5078562	2	56	1	1	2	2	5	1	-45	2	-0.2247355
973.6480956	3.5078229	2	57	1	1	1	2	3	2	-50	1	-0.8248003
977.1642456	3.507843	2	58	1	1	2	1	1	2	-45	1	-0.8579834
980.6805283	3.5077234	2	59	1	1	1	2	3	1	-45	2	-0.4496682
984.1965883	3.5078149	2	60	1	1	1	1	4	1	-40	2	-0.1665368
987.7127326	3.5078262	2	61	1	1	2	2	2	2	-50	1	-0.399725
991.2288958	3.5078049	2	62	1	2	2	1	1	2	-45	2	-0.3912099
994.7450367	3.5078537	2	63	1	2	1	1	1	2	-50	1	-0.5249434
998.2612258	3.5078255	2	64	1	1	1	2	1	2	-45	1	-0.1414064
1001.777402	3.5078155	2	65	1	1	2	1	5	2	-45	1	-0.232901
1005.293547	3.5078479	2	66	1	2	1	1	1	1	-40	2	-0.8746531
1008.809903	3.5076254	2	67	1	1	2	2	1	1	-40	1	-0.4330586
1012.325862	3.507826	2	68	1	2	2	1	1	1	-45	2	-0.2747123
1015.842026	3.5078285	2	69	1	1	2	2	1	1	-35	2	-0.2913801
1019.358175	3.5078224	2	70	1	1	2	1	4	2	-50	1	-0.5580418
1022.874459	3.5076935	2	71	1	1	1	2	1	1	-40	2	-0.599714
1026.390496	3.5078648	2	72	1	2	1	1	4	1	-45	2	0.05851
1029.906693	3.5078409	2	73	1	1	2	2	3	2	-45	1	-0.6330024
1033.42287	3.5078283	2	74	1	1	1	1	1	2	-50	2	-0.1496515
1036.939024	3.5078236	2	75	1	1	2	2	5	2	-40	2	-0.5829884
1040.45518	3.5078219	2	76	1	1	1	2	1	2	-45	1	-0.3413778
1043.971324	3.5078547	2	77	1	1	1	1	1	1	-55	1	-0.1663432
1047.487523	3.5078199	2	78	1	1	2	1	1	1	-50	2	-1.0496439
1051.003811	3.5076843	2	79	1	2	2	2	2	2	-40	2	-0.5497197
1054.51982	3.5078486	2	80	1	1	2	1	4	2	-55	1	-1.0245404
1058.044356	3.5077951	2	81	1	1	2	2	5	2	-45	2	-1.1578703
1061.560467	3.5078608	2	82	1	2	2	2	4	1	-50	2	-0.9163388
1065.07666	3.5078414	2	83	1	2	1	2	2	2	-55	1	-1.1829458
1068.592967	3.5076947	2	84	1	1	1	2	5	2	-50	1	-1.0913041
1072.108986	3.5078482	2	85	1	2	1	2	2	1	-45	1	-0.9163092
1075.625322	3.5076643	2	86	1	1	1	1	2	2	-50	1	-0.2997396
1079.141318	3.5078465	2	87	1	2	1	1	1	1	-45	1	-0.5913378
1082.657496	3.5077888	2	88	1	2	1	1	5	2	-40	1	-0.416325
1086.173722	3.5077566	2	89	1	1	2	2	1	1	-40	2	-0.7493705
1089.689824	3.5078253	2	90	1	2	2	2	3	1	-45	2	-1.0579602
1093.205978	3.5078295	2	91	1	1	1	1	1	1	-35	2	-0.432868
1096.722275	3.5078621	2	92	1	2	1	1	5	1	-40	2	-0.4247052
1100.238309	3.5078148	2	93	1	2	2	1	4	1	-45	2	-1.0413019
1103.754453	3.4995173	2	94	1	1	1	1	4	1	-50	1	-1.1829447
1107.262301	3.5078164	2	95	1	1	1	1	5	2	-45	2	-0.758151
1110.778418	3.5078717	2	96	1	2	1	2	1	1	-50	1	0.08356
1114.294746	3.5077138	2	97	1	1	1	1	4	1	-50	1	-1.0245846
1117.810923	3.5076776	2	98	1	2	2	1	1	1	-45	2	-1.0329999
1121.327069	3.5077361	2	99	1	2	1	2	2	1	-45	1	-0.9330493
1124.843144	3.5079527	2	100	1	1	1	2	3	1	-40	2	-1.0829614
