,onset,duration,run_number,trial_number,task,ext_mot_pos,ext_mot_ver_dir,staircase_num,fix_off_prct,trial_type,ext_mot_ori,direction_report,response_duration,trial_onset,trial_offset,button_press_onset,button_left,button_right,fix_break,motion_onset,motion_offset,fixation_onset,fixation_offset,response_onset,response_offset,trial_duration,fix_check_duration,fixation_duration,response_duration,motion_duration,reaction_time
0,295.8110237,3.8827905,1,1,1,2,2,2,5,2,-65,1.0,0.8002732,226438.0,230320.0,230129.0,230129.0,0.0,0.0,227330.0,229321.0,227330.0,230321.0,229328.0,230321.0,3882.0,892.0,2991.0,993.0,1991.0,801.0
1,299.702148,3.5079235,1,2,1,2,2,1,5,1,-15,2.0,0.4168739,230328.0,233836.0,233263.0,0.0,233263.0,0.0,230846.0,232837.0,230846.0,233837.0,232844.0,233837.0,3508.0,518.0,2991.0,993.0,1991.0,419.0
2,303.2185375,3.5078008,1,3,1,1,2,1,5,2,-20,2.0,-0.1493978,233844.0,237353.0,236212.0,0.0,236212.0,0.0,234362.0,236353.0,234362.0,237353.0,236360.0,237353.0,3509.0,518.0,2991.0,993.0,1991.0,-148.0
3,306.7346611,3.5078915,1,4,1,2,1,1,3,2,-25,1.0,-0.4911747,237360.0,240869.0,239387.0,239387.0,0.0,0.0,237878.0,239869.0,237879.0,240869.0,239876.0,240869.0,3509.0,519.0,2990.0,993.0,1991.0,-489.0
4,310.2508796,3.5163227,1,5,1,2,1,1,1,1,-20,1.0,-0.107262,240876.0,244394.0,243295.0,243295.0,0.0,0.0,241403.0,243395.0,241404.0,244395.0,243401.0,244396.0,3518.0,528.0,2991.0,995.0,1992.0,-106.0
5,313.7838795,3.5079028,1,6,1,1,1,2,4,2,-60,1.0,-0.1079778,244410.0,247918.0,246819.0,246819.0,0.0,0.0,244927.0,246918.0,244927.0,247919.0,246925.0,247919.0,3508.0,517.0,2992.0,994.0,1991.0,-106.0
6,317.3001006,3.5079242,1,7,1,2,2,2,3,2,-55,1.0,0.0677984,247925.0,251435.0,250511.0,250511.0,0.0,0.0,248443.0,250434.0,248443.0,251435.0,250442.0,251435.0,3510.0,518.0,2992.0,993.0,1991.0,69.0
7,320.8164881,3.5077946,1,8,1,2,2,1,3,2,-15,2.0,-0.1410677,251442.0,254951.0,253819.0,0.0,253819.0,0.0,251960.0,253951.0,251960.0,254951.0,253958.0,254951.0,3509.0,518.0,2991.0,993.0,1991.0,-139.0
8,324.3326125,3.5079376,1,9,1,1,1,1,5,1,-20,2.0,-0.1579555,254958.0,258467.0,257318.0,0.0,257318.0,0.0,255476.0,257467.0,255476.0,258468.0,257474.0,258468.0,3509.0,518.0,2992.0,994.0,1991.0,-156.0
9,327.848869,3.5162677,1,10,1,1,1,1,3,2,-25,2.0,0.1938111,258474.0,261992.0,261187.0,0.0,261187.0,0.0,258992.0,260983.0,258992.0,261992.0,260990.0,261992.0,3518.0,518.0,3000.0,1002.0,1991.0,197.0
10,331.3734578,3.4995452,1,11,1,2,2,2,3,1,-50,1.0,0.2419323,261998.0,265499.0,264750.0,264750.0,0.0,0.0,262509.0,264499.0,262509.0,265499.0,264506.0,265499.0,3501.0,511.0,2990.0,993.0,1990.0,244.0
11,334.881343,3.5079473,1,12,1,1,1,2,1,2,-45,1.0,0.2001549,265506.0,269015.0,268225.0,268225.0,0.0,0.0,266025.0,268016.0,266025.0,269015.0,268023.0,269016.0,3509.0,519.0,2990.0,993.0,1991.0,202.0
12,338.3976116,3.5078957,1,13,1,1,1,1,4,1,-30,2.0,-0.5997171,269022.0,272532.0,270940.0,0.0,270940.0,0.0,269541.0,271532.0,269541.0,272532.0,271539.0,272532.0,3510.0,519.0,2991.0,993.0,1991.0,-599.0
13,341.9138403,3.5079682,1,14,1,2,1,2,3,2,-40,1.0,-0.3829405,272539.0,276048.0,274674.0,274674.0,0.0,0.0,273056.0,275048.0,273056.0,276048.0,275055.0,276048.0,3509.0,517.0,2992.0,993.0,1992.0,-381.0
14,345.4302544,3.5078806,1,15,1,2,2,2,4,1,-35,2.0,-0.6830341,276055.0,279564.0,277890.0,0.0,277890.0,0.0,276573.0,278565.0,276573.0,279564.0,278571.0,279564.0,3509.0,518.0,2991.0,993.0,1992.0,-681.0
15,348.9463818,3.5079202,1,16,1,2,2,2,2,2,-40,1.0,0.7252417,279571.0,283081.0,282815.0,282815.0,0.0,0.0,280089.0,282081.0,280089.0,283081.0,282088.0,283081.0,3510.0,518.0,2992.0,993.0,1992.0,727.0
16,352.4627668,3.5078018,1,17,1,2,1,2,4,2,-35,2.0,0.4336034,283088.0,286597.0,286039.0,0.0,286039.0,0.0,283605.0,285597.0,283605.0,286597.0,285604.0,286597.0,3509.0,517.0,2992.0,993.0,1992.0,435.0
17,355.9789017,3.4995922,1,18,1,1,2,2,3,1,-40,1.0,-0.074748,286604.0,290105.0,289039.0,289039.0,0.0,0.0,287114.0,289105.0,287114.0,290105.0,289112.0,290105.0,3501.0,510.0,2991.0,993.0,1991.0,-73.0
18,359.4868166,3.5079298,1,19,1,2,2,2,3,1,-35,2.0,-0.0663735,290111.0,293621.0,292563.0,0.0,292563.0,0.0,290630.0,292621.0,290630.0,293622.0,292628.0,293622.0,3510.0,519.0,2992.0,994.0,1991.0,-65.0
19,363.0030809,3.5079341,1,20,1,1,1,2,2,1,-40,1.0,0.5666496,293628.0,297137.0,296712.0,296712.0,0.0,0.0,294146.0,296137.0,294146.0,297137.0,296144.0,297137.0,3509.0,518.0,2991.0,993.0,1991.0,568.0
20,366.5193527,3.5079031,1,21,1,1,1,2,3,2,-35,2.0,0.3166834,297144.0,300653.0,299978.0,0.0,299978.0,0.0,297663.0,299654.0,297663.0,300653.0,299661.0,300653.0,3509.0,519.0,2990.0,992.0,1991.0,317.0
21,370.0355871,3.5079214,1,22,1,1,2,1,5,1,-35,2.0,0.2923284,300660.0,304169.0,303471.0,0.0,303471.0,0.0,301179.0,303170.0,301179.0,304169.0,303176.0,304170.0,3509.0,519.0,2990.0,994.0,1991.0,295.0
22,373.5518392,3.5079363,1,23,1,2,2,1,4,2,-40,2.0,0.1754761,304176.0,307686.0,306870.0,0.0,306870.0,0.0,304694.0,306686.0,304694.0,307686.0,306693.0,307686.0,3510.0,518.0,2992.0,993.0,1992.0,177.0
23,377.0681,3.5079161,1,24,1,1,2,1,2,2,-45,2.0,0.3004964,307693.0,311202.0,310511.0,0.0,310511.0,0.0,308210.0,310202.0,308210.0,311202.0,310209.0,311202.0,3509.0,517.0,2992.0,993.0,1992.0,302.0
24,380.5843471,3.5079224,1,25,1,1,2,2,1,1,-40,1.0,0.0584869,311209.0,314718.0,313786.0,313786.0,0.0,0.0,311727.0,313719.0,311727.0,314719.0,313725.0,314719.0,3509.0,518.0,2992.0,994.0,1992.0,61.0
25,384.100717,3.5078105,1,26,1,1,1,1,3,1,-50,1.0,0.4417657,314725.0,318235.0,317685.0,317685.0,0.0,0.0,315243.0,317235.0,315243.0,318235.0,317241.0,318235.0,3510.0,518.0,2992.0,994.0,1992.0,444.0
26,387.616988,3.5077998,1,27,1,1,1,1,4,2,-45,1.0,0.525101,318241.0,321751.0,321284.0,321284.0,0.0,0.0,318759.0,320751.0,318759.0,321751.0,320758.0,321751.0,3510.0,518.0,2992.0,993.0,1992.0,526.0
27,391.1331228,3.507933,1,28,1,2,2,2,4,1,-35,2.0,0.3834518,321758.0,325267.0,324658.0,0.0,324658.0,0.0,322276.0,324267.0,322276.0,325267.0,324274.0,325267.0,3509.0,518.0,2991.0,993.0,1991.0,384.0
28,394.6493637,3.5078981,1,29,1,1,1,2,5,1,-40,2.0,0.3333645,325274.0,328783.0,328125.0,0.0,328125.0,0.0,325792.0,327783.0,325792.0,328783.0,327790.0,328784.0,3509.0,518.0,2991.0,994.0,1991.0,335.0
29,398.1655945,3.5079341,1,30,1,1,2,1,3,1,-40,1.0,-0.2082223,328790.0,332300.0,331099.0,331099.0,0.0,0.0,329308.0,331299.0,329308.0,332300.0,331306.0,332300.0,3510.0,518.0,2992.0,994.0,1991.0,-207.0
30,401.6818638,3.5079177,1,31,1,2,1,1,5,1,-35,1.0,0.1251928,332306.0,335816.0,334949.0,334949.0,0.0,0.0,332824.0,334815.0,332824.0,335816.0,334822.0,335816.0,3510.0,518.0,2992.0,994.0,1991.0,127.0
31,405.1981044,3.5079449,1,32,1,2,1,2,1,2,-45,1.0,-0.2909459,335822.0,339332.0,338050.0,338050.0,0.0,0.0,336341.0,338332.0,336341.0,339333.0,338339.0,339333.0,3510.0,519.0,2992.0,994.0,1991.0,-289.0
32,408.7144878,3.5079467,1,33,1,2,1,1,1,1,-30,2.0,-0.1163983,339339.0,342849.0,341740.0,0.0,341740.0,0.0,339857.0,341848.0,339857.0,342849.0,341855.0,342849.0,3510.0,518.0,2992.0,994.0,1991.0,-115.0
33,412.2306512,3.5078891,1,34,1,2,2,2,5,1,-40,1.0,0.0253497,342855.0,346364.0,345398.0,345398.0,0.0,0.0,343373.0,345364.0,343373.0,346364.0,345371.0,346364.0,3509.0,518.0,2991.0,993.0,1991.0,27.0
34,415.7468789,3.5080462,1,35,1,1,1,1,3,2,-35,2.0,-0.2164139,346371.0,349881.0,348673.0,0.0,348673.0,0.0,346890.0,348881.0,346890.0,349881.0,348887.0,349881.0,3510.0,519.0,2991.0,994.0,1991.0,-214.0
35,419.2631448,3.5078981,1,36,1,2,1,1,1,2,-40,1.0,0.325133,349887.0,353397.0,352731.0,352731.0,0.0,0.0,350406.0,352397.0,350406.0,353397.0,352404.0,353397.0,3510.0,519.0,2991.0,993.0,1991.0,327.0
36,422.7793794,3.5079211,1,37,1,1,1,1,3,1,-35,2.0,0.1171344,353404.0,356913.0,356038.0,0.0,356038.0,0.0,353921.0,355913.0,353921.0,356913.0,355920.0,356913.0,3509.0,517.0,2992.0,993.0,1992.0,118.0
37,426.3039645,3.5079228,1,38,1,1,1,1,2,1,-40,2.0,0.1423031,356930.0,360437.0,359589.0,0.0,359589.0,0.0,357447.0,359438.0,357447.0,360437.0,359445.0,360437.0,3507.0,517.0,2990.0,992.0,1991.0,144.0
38,429.8202376,3.507917,1,39,1,2,2,2,3,2,-35,2.0,-0.1415707,360444.0,363953.0,362821.0,0.0,362821.0,0.0,360963.0,362954.0,360963.0,363953.0,362961.0,363954.0,3509.0,519.0,2990.0,993.0,1991.0,-140.0
39,433.3364677,3.5079214,1,40,1,1,2,1,2,2,-45,1.0,-0.3830938,363960.0,367470.0,366095.0,366095.0,0.0,0.0,364478.0,366470.0,364478.0,367470.0,366477.0,367470.0,3510.0,518.0,2992.0,993.0,1992.0,-382.0
