onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
4128.219387	3.8994275	1	1	1	1	2	2	1	2	-65	n/a	n/a
4132.127147	3.5078822	1	2	1	1	1	1	1	1	-15	n/a	n/a
4135.643363	3.9994076	1	3	1	2	2	2	2	1	-65	n/a	n/a
4139.651104	3.5078334	1	4	1	1	1	2	4	2	-65	1	-0.9743145
4143.167267	3.5161676	1	5	1	1	1	1	3	1	-15	1	0.5586057
4146.700123	3.5078191	1	6	1	2	1	2	2	1	-60	2	0.3335054
4150.216275	3.50782	1	7	1	1	1	1	4	1	-10	1	0.4592952
4153.732427	3.5078496	1	8	1	1	1	2	3	2	-65	2	0.3263857
4157.248736	3.507695	1	9	1	2	1	1	4	2	-5	1	0.5918917
4160.764721	3.5078828	1	10	1	2	1	2	1	1	-70	2	0.3752561
4164.280923	3.507832	1	11	1	1	1	1	3	1	0	2	0.4171482
4167.797088	3.5078317	1	12	1	2	2	2	3	2	-75	1	0.3176272
4171.313253	3.507833	1	13	1	1	2	1	3	2	-5	2	0.3422842
4174.829416	3.5078388	1	14	1	2	2	2	2	2	-70	1	0.3751518
4178.345573	3.5078256	1	15	1	2	1	2	2	2	-65	2	0.3335215
4181.86173	3.507866	1	16	1	1	1	2	3	1	-70	2	0.3251075
4185.377899	3.5078591	1	17	1	2	1	1	5	1	-10	1	0.3584492
4188.894089	3.5078422	1	18	1	2	1	2	5	1	-75	2	0.4501056
4192.410258	3.5078336	1	19	1	1	1	1	5	2	-5	1	0.3084749
4195.926424	3.5078386	1	20	1	1	1	2	5	2	-80	2	0.2751276
4199.442595	3.507814	1	21	1	2	2	1	4	2	0	1	0.3334487
4202.958744	3.507836	1	22	1	1	1	2	4	1	-85	2	0.2834782
4206.474912	3.5078718	1	23	1	2	1	1	3	1	5	2	0.4001037
4209.991058	3.507972	1	24	1	1	2	1	4	2	0	1	0.3501656
4213.507261	3.5078019	1	25	1	2	2	2	1	1	-90	1	0.308463
4217.023413	3.5078394	1	26	1	2	2	1	5	2	5	1	0.4584581
4220.539581	3.5078296	1	27	1	1	2	1	5	1	10	2	0.3667825
4224.055732	3.7994594	1	28	1	2	1	1	1	1	5	1	0.3755806
4227.863654	3.7243389	1	29	1	1	2	2	5	2	-85	1	0.3001229
4231.596322	3.5078612	1	30	1	1	2	2	2	1	-80	1	0.3751334
4235.112507	3.5078372	1	31	1	2	2	1	1	1	10	1	0.3501186
4238.628678	3.5078298	1	32	1	2	2	2	1	2	-75	1	0.3334426
4242.144839	3.5078557	1	33	1	2	2	2	5	1	-70	1	0.3167731
4245.661014	3.5078076	1	34	1	2	2	2	5	1	-65	1	0.408433
4249.177184	3.5078297	1	35	1	2	1	2	3	2	-60	2	0.3251108
4252.693347	3.5078368	1	36	1	2	1	1	1	1	15	2	0.3083437
4256.209517	3.50783	1	37	1	1	2	2	2	2	-65	1	0.3168137
4259.725694	3.5078362	1	38	1	1	2	1	4	2	10	2	0.2001342
4263.24185	3.5078356	1	39	1	1	2	1	4	2	5	2	0.2921952
4266.758158	3.5077	1	40	1	1	2	1	2	2	0	1	0.324995
4270.274188	3.5078343	1	41	1	1	2	2	4	1	-60	1	0.3083774
4273.790373	3.5078166	1	42	1	2	2	2	3	1	-55	1	0.2751117
4277.306507	3.5078611	1	43	1	2	1	1	1	1	5	1	0.4751173
4280.822774	3.5077092	1	44	1	2	2	1	5	1	10	1	0.3917981
4284.338843	3.5078507	1	45	1	2	2	1	3	1	15	2	0.3501399
4287.855025	3.5078512	1	46	1	2	1	2	2	2	-50	2	-0.1331194
4291.371334	3.5077126	1	47	1	1	1	1	2	2	10	2	0.4088738
