onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
5404.696429	3.999191701	1	1	1	2	1	1	5	2	-15	n/a	n/a
5408.703983	3.5078052	1	2	1	1	1	2	3	1	-65	1	-0.4245649
5412.220128	3.5078233	1	3	1	1	1	1	1	2	-15	2	-0.9986665
5415.736285	3.6161231	1	4	1	2	2	2	2	1	-60	1	-0.4569491
5419.369188	3.5162271	1	5	1	2	2	1	4	1	-20	2	-1.0400582
5422.910274	3.9911557	1	6	1	1	2	2	2	1	-55	1	-1.2155019
5426.909714	3.5077938	1	7	1	2	2	1	2	1	-25	2	-0.5993898
5430.425846	3.9994179	1	8	1	2	2	1	2	2	-30	2	-0.7495692
5434.433632	3.5077939	1	9	1	2	1	2	5	2	-50	2	0.7507229
5437.949757	3.9994393	1	10	1	1	1	2	2	1	-55	2	0.8417758
5441.957502	3.4995037	1	11	1	2	2	2	4	1	-60	1	-0.8411345
5445.465465	3.5077005	1	12	1	1	2	1	2	1	-35	1	-0.2490189
5448.981501	3.5078051	1	13	1	2	2	1	1	1	-30	2	-0.8328461
5452.497833	3.540979	1	14	1	1	2	1	3	1	-35	1	-0.3412592
5456.047135	3.507823	1	15	1	2	1	2	5	1	-55	1	-0.2079638
5459.563289	3.6577949	1	16	1	1	1	2	1	1	-50	2	-0.0913907
5598.643305	3.6994148	1	17	1	2	2	2	5	2	-55	1	-0.0497982
5602.351054	3.5078199	1	18	1	1	2	2	3	2	-50	1	-0.9496218
5605.867214	3.5078334	1	19	1	1	1	1	1	1	-30	2	-0.9163255
5609.383511	3.5076964	1	20	1	1	1	1	2	2	-35	2	-0.9163186
5612.899554	3.6161038	1	21	1	2	1	2	5	2	-45	1	-0.8246559
5616.524001	3.5078668	1	22	1	1	2	2	5	2	-40	1	-0.4997324
5620.040201	3.5078347	1	23	1	2	1	2	1	1	-35	2	-0.9245796
5623.556361	3.5078315	1	24	1	2	1	2	4	2	-40	2	-0.5247038
5627.072522	3.5079068	1	25	1	1	1	1	1	2	-40	2	-0.8239883
5630.588687	3.5078168	1	26	1	1	2	2	4	1	-45	1	-0.8246779
5634.10486	3.5078158	1	27	1	1	2	2	3	1	-40	1	-0.2247299
5637.621007	3.4995009	1	28	1	2	2	1	4	1	-45	1	-0.4997046
5641.128839	3.507889	1	29	1	2	1	2	2	2	-35	2	-0.5415041
5644.645085	3.9995187	1	30	1	2	1	2	2	2	-40	1	-0.6746717
5648.65292	3.5076538	1	31	1	1	1	1	5	2	-40	2	-0.7657711
5652.169031	3.5076905	1	32	1	2	1	1	2	1	-45	1	-0.7164671
5655.685086	3.5078408	1	33	1	1	1	1	1	2	-40	2	-0.8413278
5659.201263	3.5078175	1	34	1	2	2	2	3	1	-35	1	-0.6081383
5662.717409	3.5078309	1	35	1	2	1	1	3	2	-45	1	-0.2081144
5666.233576	3.5078408	1	36	1	1	2	1	4	1	-40	1	-0.6074407
5669.749746	3.7744634	1	37	1	1	1	1	1	1	-35	2	-1.0245021
5673.532541	3.5078173	1	38	1	2	1	1	2	2	-40	1	-0.0580714
5677.048673	3.5078338	1	39	1	1	1	2	5	1	-30	2	-0.7077956
5680.564837	3.5079325	1	40	1	2	1	1	4	2	-35	1	-0.0831475
5684.081016	3.5078155	1	41	1	1	2	2	2	1	-35	2	-0.2825668
5687.597179	3.507832	1	42	1	1	1	2	4	1	-40	1	-0.2409047
5691.113345	3.5078265	1	43	1	2	1	1	3	1	-30	2	-1.007663
5694.629505	3.5078191	1	44	1	1	2	1	5	2	-35	1	-0.4330458
5698.145656	3.5078441	1	45	1	2	2	2	2	2	-35	2	-0.8746526
5701.661962	3.5076874	1	46	1	2	2	1	1	1	-30	2	-0.508162
5705.177962	3.5078796	1	47	1	1	2	1	2	1	-35	1	-0.3830824
5708.694174	3.5078073	1	48	1	2	2	1	4	2	-30	2	-0.8661417
5712.210456	3.5077002	1	49	1	1	1	1	5	2	-35	1	0.2752539
5715.726587	3.5077333	1	50	1	2	1	1	3	1	-30	2	-0.8079014
5719.242651	3.524487	1	51	1	2	1	1	3	2	-35	2	-0.8246748
5795.348437	3.5078177	1	52	1	2	1	2	4	1	-40	2	-0.9912956
5798.864585	3.7827981	1	53	1	2	1	1	1	1	-40	1	-0.1497502
5802.655708	3.5078579	1	54	1	1	2	1	3	2	-35	1	-0.9163431
5806.171865	3.5078418	1	55	1	2	2	2	5	1	-45	1	-0.458022
5809.688039	3.5078585	1	56	1	1	2	1	3	1	-30	1	-0.7080256
5813.204196	3.5078475	1	57	1	1	2	2	1	2	-40	1	-1.1579847
5816.73708	3.5078046	1	58	1	1	2	1	2	2	-25	1	-0.6247316
5820.253216	3.5078463	1	59	1	2	1	1	1	2	-20	2	-1.2079085
5823.769342	3.5079338	1	60	1	1	2	2	2	1	-35	1	-0.8995625
5827.285564	3.507841	1	61	1	2	1	1	2	2	-25	2	-1.0161399
5830.801729	3.5078212	1	62	1	2	1	2	5	2	-30	2	-1.2912486
5834.317996	3.507704	1	63	1	2	1	1	2	1	-30	2	-0.9246652
5837.834186	3.507882	1	64	1	1	2	1	5	2	-35	1	-1.0746051
5841.350234	3.7828028	1	65	1	1	1	2	3	1	-35	2	-0.7831249
5845.141357	3.5078094	1	66	1	2	1	2	5	1	-40	2	-1.0580947
5848.657632	3.5077097	1	67	1	2	1	2	2	1	-45	2	-1.2245754
5852.173678	3.7910966	1	68	1	2	2	2	1	2	-50	1	-0.8412326
5855.97312	3.5078462	1	69	1	1	1	2	3	1	-45	1	-0.4663551
5859.489297	3.5078394	1	70	1	1	1	2	3	1	-40	1	-0.4663485
