onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
4964.059845	3.7911307	1	1	1	1	1	1	4	2	-15	n/a	n/a
4967.859295	3.6744643	1	2	1	2	1	2	5	1	-65	1	-0.0661182
4971.542087	3.507803	1	3	1	1	1	2	1	1	-60	1	-0.7494909
4975.058243	3.5078372	1	4	1	2	1	1	2	2	-15	2	-1.1910814
4978.574417	3.5161344	1	5	1	2	2	2	4	2	-55	2	-0.1914594
4982.107226	3.5078249	1	6	1	1	1	1	3	1	-20	2	0.6508498
4985.623382	3.50781	1	7	1	1	2	2	1	1	-60	1	0.5253844
4989.13955	3.5078345	1	8	1	1	1	2	1	2	-55	1	0.5249661
4992.6557	3.5078106	1	9	1	2	1	1	4	2	-25	2	0.6333669
4996.171859	3.507845	1	10	1	1	2	1	1	2	-30	2	0.4758637
4999.688127	3.5076883	1	11	1	2	2	1	1	1	-35	2	0.4918093
5003.204144	3.5078288	1	12	1	2	1	2	3	2	-50	1	0.4259129
5006.720304	3.5078305	1	13	1	2	1	2	1	2	-45	1	0.4667608
5010.236461	3.5078288	1	14	1	1	1	2	3	2	-40	2	0.3167858
5013.752742	3.5076726	1	15	1	1	1	2	4	1	-45	2	0.1918036
5017.26875	3.5078194	1	16	1	1	2	2	4	1	-50	1	0.400113
5020.784903	3.5078248	1	17	1	2	2	1	5	1	-40	1	0.4250878
5024.301057	3.5078641	1	18	1	1	1	1	1	2	-35	2	0.3418505
5027.8172	3.4996099	1	19	1	2	1	2	5	1	-45	2	0.4084342
5031.325047	3.5078285	1	20	1	1	1	1	3	1	-40	2	0.0833397
5034.841201	3.5078264	1	21	1	2	2	2	3	2	-50	2	0.5586396
5038.357373	3.5078107	1	22	1	2	2	2	3	2	-55	1	0.5334236
5041.873511	3.5077872	1	23	1	1	2	1	5	2	-45	1	0.3671685
5045.389669	3.5078701	1	24	1	1	2	2	3	2	-50	1	0.4416313
5048.905885	3.5077659	1	25	1	1	1	1	5	1	-40	1	0.8333772
5052.422112	3.5076965	1	26	1	1	1	2	1	2	-45	1	0.9833626
5055.938136	3.5078246	1	27	1	1	1	2	2	1	-40	2	0.4084491
5059.454291	3.5078221	1	28	1	2	2	2	5	2	-45	1	0.9500057
5062.970428	3.5078439	1	29	1	2	1	2	5	1	-40	1	0.6668613
5066.486585	3.5078293	1	30	1	1	2	1	3	1	-35	2	0.858362
5070.002747	3.5078249	1	31	1	1	2	1	1	1	-40	1	0.4165607
5073.518896	3.5078461	1	32	1	2	2	2	4	1	-35	2	0.4584238
5077.035056	3.507838	1	33	1	1	1	2	3	2	-40	2	0.5000749
5080.551241	3.5079721	1	34	1	2	1	1	3	2	-35	2	0.5170618
5084.067446	3.5410734	1	35	1	1	1	2	3	1	-45	2	0.5916457
5087.61699	3.940975	1	36	1	2	1	1	2	1	-40	1	0.5499467
5091.566295	3.5078096	1	37	1	2	1	1	3	2	-35	2	0.5083806
5095.082457	3.5078238	1	38	1	2	1	1	4	2	-40	2	0.18347
5098.598727	3.5077341	1	39	1	1	2	2	4	2	-50	1	0.3751317
5102.114768	3.5078204	1	40	1	1	2	2	1	2	-45	1	0.1833595
5105.630924	3.5078241	1	41	1	2	1	1	5	2	-45	1	0.5168199
5109.147077	3.5078724	1	42	1	1	2	2	2	2	-40	1	0.3751052
5112.663308	3.5077392	1	43	1	2	2	2	1	1	-35	2	0.4416177
5116.179381	3.5078277	1	44	1	1	1	2	2	1	-40	2	0.5582883
5119.695541	3.5079539	1	45	1	1	2	1	2	2	-40	1	0.3917469
5123.211694	3.5078439	1	46	1	2	2	2	1	1	-45	2	0.4834248
5126.727866	3.507824	1	47	1	2	2	2	2	2	-50	1	0.4667459
5130.244132	3.507718	1	48	1	2	2	2	1	1	-45	1	0.7417581
5133.760183	3.9994229	1	49	1	2	1	1	3	2	-35	2	0.5167856
5137.767938	3.5077956	1	50	1	1	2	1	4	2	-40	2	0.5584157
5141.28422	3.5077252	1	51	1	2	1	1	5	1	-45	1	0.5250945
5144.800237	3.5079741	1	52	1	1	2	2	5	2	-40	1	0.4167504
5148.316427	3.5078147	1	53	1	1	1	1	2	1	-40	2	0.5500888
5151.832571	3.5078327	1	54	1	1	1	1	2	2	-45	1	0.3501331
5155.348746	3.5078064	1	55	1	2	1	1	1	1	-40	1	0.4585893
5158.864969	3.5077216	1	56	1	2	1	2	4	2	-35	2	0.4667803
