onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
5388.581782	3.6911097	2	1	1	2	2	2	5	1	-65	1	0.6752863
5392.281241	3.5078501	2	2	1	2	2	2	3	2	-60	1	0.4336124
5395.797417	3.5078121	2	3	1	1	1	2	2	1	-55	1	0.4669738
5399.313562	3.5078289	2	4	1	1	1	1	5	2	-15	2	0.3168375
5402.829724	4.0077561	2	5	1	1	1	1	3	1	-20	2	0.4756188216
5406.854143	3.5079454	2	6	1	2	2	2	1	2	-50	2	0.7168525
5410.370312	3.5078283	2	7	1	1	2	2	2	1	-55	1	0.3420556
5413.886464	3.5078228	2	8	1	2	2	2	1	2	-50	2	0.4918853
5417.402623	3.5079676	2	9	1	1	1	1	1	2	-25	2	0.4758535
5420.918785	3.5078254	2	10	1	2	1	2	2	1	-55	1	0.4094431
5424.434946	3.5078393	2	11	1	2	1	1	4	2	-30	2	0.4834674
5427.951159	3.507799	2	12	1	2	1	1	2	2	-35	1	0.5001302
5431.467273	3.5078367	2	13	1	2	1	1	5	2	-30	2	0.5250672
5434.983423	3.507849	2	14	1	2	2	1	3	1	-35	2	0.4834852
5438.499604	3.5078325	2	15	1	1	1	2	3	2	-50	1	0.4834172
5442.015772	3.5078285	2	16	1	1	2	2	5	2	-45	1	0.4001013
5445.53193	3.5078326	2	17	1	1	2	1	4	2	-40	1	0.4676193
5449.048094	3.507847	2	18	1	2	2	2	3	1	-40	2	0.3833367
5452.5643	3.507755	2	19	1	1	1	2	3	2	-45	1	0.5501141
5456.080547	3.5076995	2	20	1	2	2	1	1	2	-35	2	0.3667861
5459.605031	3.5077276	2	21	1	2	2	2	2	2	-40	2	0.4834357
5463.121078	3.5077666	2	22	1	2	1	2	1	1	-45	1	0.5834085
5466.653901	3.5078284	2	23	1	1	1	2	4	1	-40	2	0.4167718
5470.170053	3.507815	2	24	1	2	1	1	2	2	-40	1	0.4167681
5473.686224	3.5079487	2	25	1	1	1	1	3	2	-35	2	0.4250199
5477.20237	3.5078451	2	26	1	2	1	2	2	2	-45	1	0.4418141
5480.718522	3.5078532	2	27	1	1	1	2	2	2	-40	2	0.3916796
5484.234709	3.5078232	2	28	1	2	1	2	4	1	-45	1	0.4501131
5487.750872	3.5078268	2	29	1	1	2	2	2	2	-40	1	0.3835296
5491.267036	3.5079876	2	30	1	1	2	1	3	1	-40	2	-0.0162892
5494.791533	3.5078017	2	31	1	1	2	2	2	1	-35	2	0.2839122
5498.307666	3.5829119	2	32	1	1	2	2	5	2	-40	2	0.4589333
5501.898974	3.5076981	2	33	1	1	1	1	4	2	-45	2	0.4255643
5505.415004	3.507831	2	34	1	1	1	1	5	2	-50	1	0.5750911
5508.931179	3.5077916	2	35	1	2	1	2	5	1	-45	1	0.4588783
5512.447401	3.5077545	2	36	1	1	1	2	2	2	-40	2	0.2172013
5515.963492	3.5079571	2	37	1	1	2	2	5	2	-45	2	0.4417743
5519.479659	3.5244697	2	38	1	2	1	1	1	1	-45	1	0.5417879
5523.012463	3.5078268	2	39	1	2	2	1	5	2	-40	2	-0.3581053
5526.528642	3.5078263	2	40	1	2	1	1	2	2	-45	1	0.6667759
5530.044797	3.5078065	2	41	1	1	2	1	4	2	-40	1	0.6834171
5533.561106	3.5410152	2	42	1	1	1	2	5	1	-50	1	0.766538
5537.110454	3.5078005	2	43	1	1	1	1	1	1	-35	2	0.8333321
5540.626852	3.999209051	2	44	1	1	1	1	2	2	-40	1	0.4915738
5544.634378	3.5078337	2	45	1	2	2	1	3	1	-35	2	0.500092
5548.150542	3.5494879	2	46	1	2	1	2	2	2	-45	2	0.4833204
5551.708473	3.5077336	2	47	1	1	1	1	5	2	-40	2	0.4833704
5555.224524	3.5078337	2	48	1	2	2	1	1	2	-45	1	0.5669274
5558.740827	3.5077841	2	49	1	1	2	1	5	2	-40	1	0.7500795
5562.256893	3.5077911	2	50	1	2	1	2	1	2	-50	1	0.6749937
5565.773015	3.5078124	2	51	1	1	2	2	1	1	-45	1	-0.0413189
5569.289157	3.5078264	2	52	1	2	2	2	2	1	-40	2	0.6417239
5572.805314	3.5078333	2	53	1	1	1	1	1	2	-35	2	0.8667128
5576.321484	3.507856	2	54	1	1	2	1	4	2	-40	1	0.5167578
5579.837664	3.5078253	2	55	1	2	1	1	1	2	-35	2	0.4001106
5583.353821	3.507832	2	56	1	1	1	2	1	2	-45	1	0.7751705
5586.869984	3.5078158	2	57	1	1	1	2	1	2	-40	1	0.5417708
5590.386122	3.5078574	2	58	1	1	2	1	1	2	-40	n/a	n/a
5593.902308	3.507943	2	59	1	1	2	1	3	1	-40	2	0.5584206
5597.418477	3.5077996	2	60	1	1	1	2	2	2	-35	2	0.5750863
5600.934834	3.507632	2	61	1	1	2	1	1	1	-45	1	0.4251163
5604.450772	3.5078538	2	62	1	2	1	1	5	1	-40	2	0.4251367
5607.966953	3.5078703	2	63	1	2	2	1	4	2	-45	2	0.4252969
5611.483267	3.5076863	2	64	1	2	1	1	1	2	-50	1	0.433434
5614.999265	3.5078402	2	65	1	1	1	2	1	2	-40	2	0.7168215
5618.515433	3.5078047	2	66	1	2	1	2	1	2	-45	1	0.5750877
5622.031593	3.5078282	2	67	1	2	1	2	3	2	-40	2	0.3752662
5625.547756	3.5078387	2	68	1	2	2	2	3	2	-45	1	0.5750752
5629.064062	3.5077102	2	69	1	1	1	2	3	1	-40	2	0.3584111
5632.580098	3.5078036	2	70	1	2	1	2	3	1	-45	1	0.5084282
5636.096262	3.507874	2	71	1	2	1	1	2	1	-45	2	0.0923388
5639.612522	3.507861	2	72	1	2	2	1	3	1	-50	1	0.4749816
5643.128705	3.5078286	2	73	1	2	1	1	5	2	-45	1	0.3917778
5646.644798	3.5077834	2	74	1	1	2	2	3	2	-40	2	0.4001176
5650.161023	3.5077282	2	75	1	2	1	2	4	1	-45	1	0.666754
5653.67709	3.5077984	2	76	1	1	2	1	5	2	-40	1	0.4507604
5657.193225	3.5078593	2	77	1	1	1	2	4	1	-40	2	0.5751133
5660.709428	3.5078034	2	78	1	1	2	1	1	1	-35	2	0.3667901
5664.225687	3.5077408	2	79	1	1	2	2	3	2	-45	1	0.3334701
5667.74171	3.4995056	2	80	1	2	2	2	5	2	-40	2	0.4504019
5671.24954	3.5078335	2	81	1	2	1	2	1	2	-45	1	0.4917632
5674.7657	3.5578484	2	82	1	2	1	1	1	1	-40	2	0.9083947
5678.331878	3.899435	2	83	1	1	1	1	3	2	-45	2	0.5250417
5682.239634	3.5078799	2	84	1	2	2	2	4	2	-40	2	0.4084268
5685.764157	3.5078172	2	85	1	2	2	1	3	2	-50	1	0.5416058216
5689.280312	3.5077923	2	86	1	1	1	2	5	2	-45	1	0.5584021
5692.79661	3.5076706	2	87	1	2	2	2	2	1	-40	1	0.3583075
5696.312629	3.5078078	2	88	1	1	1	2	4	2	-35	2	0.3999541
5699.828808	3.5078359	2	89	1	2	1	2	3	2	-40	2	0.4834155
5703.344974	3.507788	2	90	1	1	1	1	3	1	-45	2	0.3585174
5706.861249	3.5661335	2	91	1	1	2	1	5	2	-50	1	0.5584307
