onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
15262.64532	3.7660597	2	1	2	2	2	2	2	2	-28.36538462	n/a	n/a
15266.41971	3.8244641	2	2	2	2	1	1	3	1	-28.36538462	n/a	n/a
15270.25252	3.8494493	2	3	2	1	1	1	3	1	-28.36538462	n/a	n/a
15274.11029	3.7828029	2	4	2	2	2	2	4	1	-28.36538462	n/a	n/a
15277.90989	3.8659997	2	5	2	1	1	1	2	2	-28.36538462	n/a	n/a
15281.79255	3.7994829	2	6	2	2	2	1	3	2	-28.36538462	n/a	n/a
15285.60035	3.7994526	2	7	2	2	2	2	4	2	-28.36538462	n/a	n/a
15289.40821	3.8743987	2	8	2	1	2	2	1	1	-28.36538462	n/a	n/a
15293.29094	3.7829396	2	9	2	1	2	2	5	2	-28.36538462	n/a	n/a
15297.08207	3.9244314	2	10	2	1	2	1	5	1	-28.36538462	n/a	n/a
15301.01498	3.9992993	2	11	2	2	2	1	5	2	-28.36538462	n/a	n/a
15305.02272	3.9993225	2	12	2	1	1	1	1	2	-28.36538462	n/a	n/a
15309.03038	3.9995059	2	13	2	1	1	1	5	1	-28.36538462	n/a	n/a
15313.03817	3.9994366	2	14	2	1	1	1	2	2	-28.36538462	n/a	n/a
15317.04613	3.7992619	2	15	2	1	2	2	4	1	-28.36538462	n/a	n/a
15320.85376	3.9995539	2	16	2	1	2	2	3	2	-28.36538462	n/a	n/a
15324.86165	3.7826576	2	17	2	1	1	2	4	2	-28.36538462	n/a	n/a
15328.65264	3.8912681	2	18	2	2	2	1	4	2	-28.36538462	n/a	n/a
15332.55208	3.9994596	2	19	2	2	2	1	1	1	-28.36538462	n/a	n/a
15336.55986	3.9577777	2	20	2	1	1	2	1	2	-28.36538462	n/a	n/a
15340.52615	3.7909621	2	21	2	2	2	2	2	1	-28.36538462	n/a	n/a
15344.32558	3.7826733	2	22	2	1	2	1	5	2	-28.36538462	n/a	n/a
15348.11659	3.9994179	2	23	2	2	2	1	1	2	-28.36538462	n/a	n/a
15352.12435	3.6494729	2	24	2	1	1	1	3	2	-28.36538462	n/a	n/a
15355.78215	3.8827857	2	25	2	2	1	2	3	1	-28.36538462	n/a	n/a
15359.67327	3.9744582	2	26	2	1	1	2	5	2	-28.36538462	n/a	n/a
15363.65606	3.9994397	2	27	2	1	1	2	4	1	-28.36538462	n/a	n/a
15367.66383	3.8078133	2	28	2	1	1	1	4	1	-28.36538462	n/a	n/a
15371.48016	3.8492346	2	29	2	2	2	1	5	1	-28.36538462	n/a	n/a
15375.33789	3.657696	2	30	2	1	1	1	2	1	-28.36538462	n/a	n/a
15379.00392	3.9661413	2	31	2	2	2	2	4	1	-28.36538462	n/a	n/a
