,onset,duration,run_number,trial_number,task,ext_mot_pos,ext_mot_ver_dir,staircase_num,fix_off_prct,trial_type,ext_mot_ori,direction_report,response_duration,trial_onset,trial_offset,button_press_onset,button_left,button_right,fix_break,motion_onset,motion_offset,fixation_onset,fixation_offset,response_onset,response_offset,trial_duration,fix_check_duration,fixation_duration,response_duration,motion_duration,reaction_time,miss_time_trial,blink_trial,no_saccade_trial,main_sac_trial,innacurate_sac_trial,early_sac_trial,late_sac_trial,sac_x_onset_trial,sac_x_offset_trial,sac_y_onset_trial,sac_y_offset_trial,sac_t_onset_trial,sac_t_offset_trial,sac_dur_trial,sac_vpeak_trial,sac_dist_trial,sac_amp_trial,sac_dist_ang_trial,sac_lat_trial,sac_amp_ang_trial,cor_sac_trial,cor_sac_x_onset_trial,cor_sac_x_offset_trial,cor_sac_y_onset_trial,cor_sac_y_offset_trial,cor_sac_t_onset_trial,cor_sac_t_offset_trial,cor_sac_dur_trial,cor_sac_vpeak_trial,cor_sac_dist_trial,cor_sac_amp_trial,cor_sac_dist_ang_trial,cor_sac_amp_ang_trial,gabor_sac_onset_x,gabor_sac_onset_y,sac_onset_gabor_path_prct
0,14665.94643,3.8077934,1,1,2,2,1,2,5,2,-28.36538462,n/a,n/a,12242351.0,12246159.0,0.0,0.0,0.0,12244002.0,12243158.0,12245159.0,12243158.0,12244359.0,12245166.0,12246160.0,3808.0,807.0,1201.0,994.0,2001.0,-12245166.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14669.76262,3.5077727,1,2,2,2,2,2,4,2,-28.36538462,n/a,n/a,12246166.0,12249676.0,0.0,0.0,0.0,12247909.0,12246683.0,12248676.0,12246683.0,12247676.0,12248683.0,12249676.0,3510.0,517.0,993.0,993.0,1993.0,-12248683.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5226913530377578,10.481519317869722,-0.010384596417967108,0.1730766069661447,12247887.0,12247944.0,57.0,458.076449737939,11.005739888933466,11.08890407496244,-0.016670364996377546,211.0,-0.046528893508495976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.805192122621218,0.36081047973316194,0.6
2,14673.27873,3.9994193,1,3,2,1,2,1,1,2,-28.36538462,n/a,n/a,12249682.0,12253683.0,0.0,0.0,0.0,12252948.0,12250692.0,12252682.0,12250692.0,12251082.0,12252691.0,12253683.0,4001.0,1010.0,390.0,992.0,1990.0,-12252691.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,14694.93391,3.5078334,1,4,2,1,1,1,1,1,-28.36538462,n/a,n/a,12271337.0,12274846.0,0.0,0.0,0.0,12273181.0,12271854.0,12273847.0,12271854.0,12272247.0,12273853.0,12274847.0,3509.0,517.0,393.0,994.0,1993.0,-12273853.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6646141707499973,-10.443442464337174,-0.2561533783098934,-0.11423056059765394,12273158.0,12273204.0,46.0,370.3879827314313,9.779858121754552,9.843327241849698,-3.127080398126565,911.0,-3.120491318940071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,14698.45006,3.6661386,1,5,2,2,2,1,4,2,-28.36538462,n/a,n/a,12274853.0,12278522.0,0.0,0.0,0.0,12276755.0,12275529.0,12277521.0,12275529.0,12276522.0,12277528.0,12278523.0,3669.0,676.0,993.0,995.0,1992.0,-12277528.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14702.13287,3.8077847,1,6,2,1,2,1,5,1,-28.36538462,n/a,n/a,12278538.0,12282346.0,0.0,0.0,0.0,12280794.0,12279354.0,12281345.0,12279355.0,12280544.0,12281353.0,12282346.0,3808.0,817.0,1189.0,993.0,1991.0,-12281353.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.498460628062496,-10.429596335779879,-0.1730766069661447,1.0592288346328065,12280775.0,12280843.0,68.0,415.61856562090014,10.007298993559333,10.02590761481096,-3.0181386370041468,231.0,-3.0117561499858354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.409494109592131,0.7584383553574634,0.7125
6,14705.94898,3.9994403,1,7,2,1,1,2,3,2,-28.36538462,n/a,n/a,12282352.0,12286353.0,0.0,0.0,0.0,12285345.0,12283361.0,12285352.0,12283361.0,12284152.0,12285361.0,12286353.0,4001.0,1009.0,791.0,992.0,1991.0,-12285361.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,14709.95678,3.8493952,1,8,2,1,1,1,1,2,-28.36538462,n/a,n/a,12286360.0,12290211.0,0.0,0.0,0.0,12288103.0,12287219.0,12289211.0,12287220.0,12287610.0,12289218.0,12290211.0,3851.0,860.0,390.0,993.0,1992.0,-12289218.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8203831170195276,-10.384596417968684,-0.43269151741536177,0.13153822129426843,12288085.0,12288141.0,56.0,380.753237843371,9.58084188702105,9.660726910343868,-3.0826671020175516,475.0,3.082437058134621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.123245799974331,0.22826785452506276,0.43333333333333335
8,14713.81457,3.8827217,1,9,2,2,2,1,1,1,-28.36538462,n/a,n/a,12290218.0,12294102.0,0.0,0.0,0.0,12291760.0,12291111.0,12293102.0,12291111.0,12291501.0,12293109.0,12294102.0,3884.0,893.0,390.0,993.0,1991.0,-12293109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,14717.70562,3.5078174,1,10,2,1,1,2,3,1,-28.36538462,n/a,n/a,12294109.0,12297619.0,0.0,0.0,0.0,12295435.0,12294625.0,12296618.0,12294625.0,12295419.0,12296625.0,12297619.0,3510.0,516.0,794.0,994.0,1993.0,-12296625.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9761520632890578,-10.574980685631443,-0.2423072497526026,0.3426916817929658,12295421.0,12295480.0,59.0,399.1199761871655,9.616638428838263,9.649234271279687,-3.08072311599194,2.0,-3.0784130130925926,1.0,-9.57805942950645,-9.536521043834574,-0.3911531317434855,-0.4776914352265578,12296492.0,12296514.0,22.0,15.044285765574191,0.09599122592171574,0.1101724712137096,1.123276351637712,0.8076167287241471,-10.186856535444953,0.3460835213767069,0.4
10,14721.22181,3.7994209,1,11,2,1,1,1,4,1,-28.36538462,n/a,n/a,12297625.0,12301426.0,0.0,0.0,0.0,12299691.0,12298434.0,12300426.0,12298434.0,12299424.0,12300433.0,12301426.0,3801.0,809.0,990.0,993.0,1992.0,-12300433.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8307677134374947,-10.73767269617962,-0.2423072497526026,-0.5365374815950487,12299676.0,12299731.0,55.0,398.2116242429597,9.911273266660084,9.942024696353984,3.111901870399202,252.0,-3.1029359623287514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.765435412952078,-0.434445271515441,0.6208333333333333
11,14725.02957,3.8244532,1,12,2,2,1,1,2,2,-28.36538462,n/a,n/a,12301433.0,12305259.0,0.0,0.0,0.0,12303049.0,12302266.0,12304258.0,12302266.0,12302859.0,12304265.0,12305259.0,3826.0,833.0,593.0,994.0,1992.0,-12304265.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,14728.86239,3.6661439,1,13,2,2,1,2,5,1,-28.36538462,n/a,n/a,12305265.0,12308933.0,0.0,0.0,0.0,12306725.0,12305941.0,12307933.0,12305941.0,12307133.0,12307940.0,12308933.0,3668.0,676.0,1192.0,993.0,1992.0,-12307940.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6473065100533828,9.083060333583278,-0.01384612855729079,0.079615239204425,12306709.0,12306769.0,60.0,417.80667429345596,9.730815687238534,9.718777169786183,-0.009604827364110521,-424.0,0.04346636640658266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,14732.53684,3.5328242,1,14,2,2,1,2,4,1,-28.36538462,n/a,n/a,12308940.0,12312474.0,0.0,0.0,0.0,12310766.0,12309483.0,12311474.0,12309483.0,12310473.0,12311481.0,12312474.0,3534.0,543.0,990.0,993.0,1991.0,-12311481.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6923064278645789,9.159214040648376,-0.08307677134374868,-1.0557673024934828,12310740.0,12310789.0,49.0,430.8151446845624,9.899423337291825,10.018284604947718,0.0984160871255535,267.0,0.10245349023462001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.250467270915575,-0.463899188228351,0.6291666666666667
14,14736.07801,3.7661156,1,15,2,1,1,1,3,1,-28.36538462,n/a,n/a,12312481.0,12316248.0,0.0,0.0,0.0,12314707.0,12313257.0,12315249.0,12313257.0,12314047.0,12315255.0,12316249.0,3767.0,776.0,790.0,994.0,1992.0,-12315255.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7961523920442657,-10.564596089213476,-0.14538434985156315,-0.46384530666926704,12314686.0,12314734.0,48.0,430.38421599926426,9.773633390187197,9.786434579481718,3.109003203739251,639.0,3.087094775855037,1.0,-10.561134557074151,-10.60959600702467,-0.4742299030872381,-0.6092296565208302,12314736.0,12314759.0,23.0,20.068263882582226,0.1434344643328004,0.16919068281524519,1.9154436424129195,2.6046819108497403,-9.590505890407865,-0.7584383553574634,0.7125
15,14739.8525,3.9994234,1,16,2,2,2,1,1,2,-28.36538462,n/a,n/a,12316255.0,12320257.0,0.0,0.0,0.0,12318349.0,12317265.0,12319256.0,12317265.0,12317655.0,12319263.0,12320257.0,4002.0,1010.0,390.0,994.0,1991.0,-12319263.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,14743.86022,3.6578768,1,17,2,1,1,2,4,1,-28.36538462,n/a,n/a,12320263.0,12323923.0,0.0,0.0,0.0,12322130.0,12320930.0,12322922.0,12320930.0,12321923.0,12322929.0,12323923.0,3660.0,667.0,993.0,994.0,1992.0,-12322929.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7511524742330696,-11.059595185136647,0.13153822129426843,-0.24576878189192627,12322116.0,12322172.0,56.0,410.80899272224167,10.315345447372785,10.358519686470075,3.105007239296878,193.0,3.0934532265579544,1.0,-0.7511524742330696,-11.059595185136647,0.13153822129426843,-0.24576878189192627,12322116.0,12322172.0,56.0,410.80899272224167,10.315345447372785,10.358519686470075,3.105007239296878,3.0934532265579544,-9.82109480648887,-0.33135656302025185,0.5916666666666667
