onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
14665.94643	3.8077934	1	1	2	2	1	2	5	2	-28.36538462	n/a	n/a
14669.76262	3.5077727	1	2	2	2	2	2	4	2	-28.36538462	n/a	n/a
14673.27873	3.9994193	1	3	2	1	2	1	1	2	-28.36538462	n/a	n/a
14694.93391	3.5078334	1	4	2	1	1	1	1	1	-28.36538462	n/a	n/a
14698.45006	3.6661386	1	5	2	2	2	1	4	2	-28.36538462	n/a	n/a
14702.13287	3.8077847	1	6	2	1	2	1	5	1	-28.36538462	n/a	n/a
14705.94898	3.9994403	1	7	2	1	1	2	3	2	-28.36538462	n/a	n/a
14709.95678	3.8493952	1	8	2	1	1	1	1	2	-28.36538462	n/a	n/a
14713.81457	3.8827217	1	9	2	2	2	1	1	1	-28.36538462	n/a	n/a
14717.70562	3.5078174	1	10	2	1	1	2	3	1	-28.36538462	n/a	n/a
14721.22181	3.7994209	1	11	2	1	1	1	4	1	-28.36538462	n/a	n/a
14725.02957	3.8244532	1	12	2	2	1	1	2	2	-28.36538462	n/a	n/a
14728.86239	3.6661439	1	13	2	2	1	2	5	1	-28.36538462	n/a	n/a
14732.53684	3.5328242	1	14	2	2	1	2	4	1	-28.36538462	n/a	n/a
14736.07801	3.7661156	1	15	2	1	1	1	3	1	-28.36538462	n/a	n/a
14739.8525	3.9994234	1	16	2	2	2	1	1	2	-28.36538462	n/a	n/a
14743.86022	3.6578768	1	17	2	1	1	2	4	1	-28.36538462	n/a	n/a
14747.52635	3.682804	1	18	2	1	1	1	5	2	-28.36538462	n/a	n/a
14751.21748	3.5328267	1	19	2	2	2	1	5	1	-28.36538462	n/a	n/a
14754.75866	3.9994675	1	20	2	2	2	2	4	2	-28.36538462	n/a	n/a
14758.76645	3.7412095	1	21	2	2	1	2	3	2	-28.36538462	n/a	n/a
14762.51594	3.5411033	1	22	2	1	2	2	4	1	-28.36538462	n/a	n/a
14766.06553	3.9242994	1	23	2	2	2	2	2	2	-28.36538462	n/a	n/a
14769.99817	3.7577914	1	24	2	1	2	1	3	2	-28.36538462	n/a	n/a
14773.7644	3.6493673	1	25	2	1	2	1	5	2	-28.36538462	n/a	n/a
14777.4221	3.7744763	1	26	2	2	1	2	2	1	-28.36538462	n/a	n/a
14781.20491	3.5244845	1	27	2	1	1	1	3	2	-28.36538462	n/a	n/a
14784.73775	3.999431	1	28	2	1	1	1	3	1	-28.36538462	n/a	n/a
14788.74562	3.5077031	1	29	2	1	2	1	5	2	-28.36538462	n/a	n/a
14792.26165	3.8078035	1	30	2	2	2	2	4	2	-28.36538462	n/a	n/a
14796.07779	3.9660831	1	31	2	1	1	1	5	1	-28.36538462	n/a	n/a
14800.05243	3.9408789	1	32	2	1	2	2	2	1	-28.36538462	n/a	n/a
14804.00167	3.6744645	1	33	2	1	1	2	1	1	-28.36538462	n/a	n/a
