onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
37039.69426	3.7077152	2	1	2	2	2	2	5	2	-16.53846154	n/a	n/a
37043.4103	3.6662719	2	2	2	1	1	1	3	2	-16.53846154	n/a	n/a
37047.08478	3.5078034	2	3	2	2	2	1	2	2	-16.53846154	n/a	n/a
37050.6011	3.7076	2	4	2	2	1	2	5	2	-16.53846154	n/a	n/a
37054.31704	3.6995041	2	5	2	1	2	1	2	2	-16.53846154	n/a	n/a
37058.02488	3.7494546	2	6	2	1	1	2	2	1	-16.53846154	n/a	n/a
37061.78261	3.6994714	2	7	2	1	1	1	2	2	-16.53846154	n/a	n/a
37065.49042	3.5077995	2	8	2	1	1	1	4	2	-16.53846154	n/a	n/a
37069.00655	3.7579472	2	9	2	1	1	1	3	2	-16.53846154	n/a	n/a
37072.77268	3.6912068	2	10	2	2	2	2	1	2	-16.53846154	n/a	n/a
37076.47231	3.7326045	2	11	2	1	1	2	1	1	-16.53846154	n/a	n/a
37080.21344	3.6409538	2	12	2	1	1	1	2	2	-16.53846154	n/a	n/a
37083.86272	3.657798	2	13	2	1	1	1	4	1	-16.53846154	n/a	n/a
37087.52885	3.9994426	2	14	2	2	1	2	2	1	-16.53846154	n/a	n/a
37091.53661	3.9994382	2	15	2	2	1	2	3	1	-16.53846154	n/a	n/a
37095.54438	3.8077717	2	16	2	2	1	1	4	2	-16.53846154	n/a	n/a
37099.36047	3.699461	2	17	2	1	2	1	5	2	-16.53846154	n/a	n/a
37103.06833	3.7660338	2	18	2	1	2	2	3	2	-16.53846154	n/a	n/a
37106.84269	3.7911271	2	19	2	1	2	2	1	1	-16.53846154	n/a	n/a
37110.64216	3.7410937	2	20	2	2	2	1	2	1	-16.53846154	n/a	n/a
37114.39184	3.507588753	2	21	2	1	1	1	1	2	-16.53846154	n/a	n/a
37117.90776	3.5078189	2	22	2	1	2	2	5	2	-16.53846154	n/a	n/a
37121.42391	3.6746472	2	23	2	1	1	2	5	2	-16.53846154	n/a	n/a
37125.10682	3.5743684	2	24	2	2	2	1	1	1	-16.53846154	n/a	n/a
37128.68951	3.5078156	2	25	2	2	2	2	4	1	-16.53846154	n/a	n/a
37132.20566	3.7077625	2	26	2	1	1	1	3	1	-16.53846154	n/a	n/a
37135.92178	3.7244819	2	27	2	2	1	2	2	2	-16.53846154	n/a	n/a
37139.65459	3.5494749	2	28	2	2	2	2	2	2	-16.53846154	n/a	n/a
37143.21238	3.50782	2	29	2	2	2	2	4	2	-16.53846154	n/a	n/a
37146.72856	3.5828107	2	30	2	2	2	2	2	2	-16.53846154	n/a	n/a
37150.3197	3.5078247	2	31	2	2	2	1	5	1	-16.53846154	n/a	n/a
37153.83585	3.8410922	2	32	2	2	2	2	1	1	-16.53846154	n/a	n/a
37157.68528	3.5078433	2	33	2	1	1	1	3	2	-16.53846154	n/a	n/a
37161.20144	3.5078296	2	34	2	1	2	2	4	1	-16.53846154	n/a	n/a
37164.71759	3.7578013	2	35	2	1	1	2	5	2	-16.53846154	n/a	n/a
37168.4837	3.5495399	2	36	2	1	2	1	2	2	-16.53846154	n/a	n/a
37172.04166	3.5078111	2	37	2	1	2	2	2	1	-16.53846154	n/a	n/a
37175.55769	3.5078734	2	38	2	2	1	2	5	2	-16.53846154	n/a	n/a
37179.07386	3.707781	2	39	2	1	2	2	5	1	-16.53846154	n/a	n/a
37182.78995	3.699463	2	40	2	2	2	1	4	2	-16.53846154	n/a	n/a
37186.49775	3.7244997	2	41	2	1	2	1	4	2	-16.53846154	n/a	n/a
37190.23055	3.6744522	2	42	2	1	2	1	3	1	-16.53846154	n/a	n/a
37193.92169	3.5078083	2	43	2	1	2	2	5	2	-16.53846154	n/a	n/a
37197.43783	3.7077918	2	44	2	2	2	1	1	1	-16.53846154	n/a	n/a
37201.15394	3.6911446	2	45	2	2	1	2	2	1	-16.53846154	n/a	n/a
37204.85339	3.6911621	2	46	2	1	1	1	5	2	-16.53846154	n/a	n/a
37208.55288	3.7746036	2	47	2	2	2	1	2	2	-16.53846154	n/a	n/a
37212.33568	3.5078026	2	48	2	2	2	2	4	2	-16.53846154	n/a	n/a
37215.8518	3.7244288	2	49	2	2	1	2	2	2	-16.53846154	n/a	n/a
37219.5847	3.7162085	2	50	2	2	2	1	2	1	-16.53846154	n/a	n/a
37223.30908	3.6911207	2	51	2	2	2	2	4	1	-16.53846154	n/a	n/a
37227.00851	3.5078242	2	52	2	1	2	1	4	2	-16.53846154	n/a	n/a
