,onset,duration,run_number,trial_number,task,ext_mot_pos,ext_mot_ver_dir,staircase_num,fix_off_prct,trial_type,ext_mot_ori,direction_report,response_duration,trial_onset,trial_offset,button_press_onset,button_left,button_right,fix_break,motion_onset,motion_offset,fixation_onset,fixation_offset,response_onset,response_offset,trial_duration,fix_check_duration,fixation_duration,response_duration,motion_duration,reaction_time
53,5802.655708,3.5078579,1,54,1,1,2,1,3,2,-35,1.0,-0.9163431,3379112.0,3382622.0,3380713.0,3380713.0,0.0,0.0,3379630.0,3381622.0,3379630.0,3382622.0,3381628.0,3382622.0,3510.0,518.0,2992.0,994.0,1992.0,-915.0
54,5806.171865,3.5078418,1,55,1,2,2,2,5,1,-45,1.0,-0.458022,3382628.0,3386138.0,3384689.0,3384689.0,0.0,0.0,3383146.0,3385137.0,3383146.0,3386138.0,3385144.0,3386138.0,3510.0,518.0,2992.0,994.0,1991.0,-455.0
55,5809.688039,3.5078585,1,56,1,1,2,1,3,1,-30,1.0,-0.7080256,3386144.0,3389654.0,3387954.0,3387954.0,0.0,0.0,3386662.0,3388654.0,3386662.0,3389654.0,3388661.0,3389654.0,3510.0,518.0,2992.0,993.0,1992.0,-707.0
56,5813.204196,3.5078475,1,57,1,1,2,2,1,2,-40,1.0,-1.1579847,3389660.0,3393170.0,3391020.0,3391020.0,0.0,0.0,3390179.0,3392170.0,3390179.0,3393171.0,3392177.0,3393171.0,3510.0,519.0,2992.0,994.0,1991.0,-1157.0
57,5816.73708,3.5078046,1,58,1,1,2,1,2,2,-25,1.0,-0.6247316,3393195.0,3396703.0,3395086.0,3395086.0,0.0,0.0,3393711.0,3395703.0,3393711.0,3396703.0,3395710.0,3396703.0,3508.0,516.0,2992.0,993.0,1992.0,-624.0
58,5820.253216,3.5078463,1,59,1,2,1,1,1,2,-20,2.0,-1.2079085,3396710.0,3400219.0,3398019.0,0.0,3398019.0,0.0,3397227.0,3399219.0,3397227.0,3400219.0,3399226.0,3400219.0,3509.0,517.0,2992.0,993.0,1992.0,-1207.0
59,5823.769342,3.5079338,1,60,1,1,2,2,2,1,-35,1.0,-0.8995625,3400226.0,3403735.0,3401844.0,3401844.0,0.0,0.0,3400744.0,3402735.0,3400744.0,3403735.0,3402742.0,3403735.0,3509.0,518.0,2991.0,993.0,1991.0,-898.0
60,5827.285564,3.507841,1,61,1,2,1,1,2,2,-25,2.0,-1.0161399,3403742.0,3407252.0,3405244.0,0.0,3405244.0,0.0,3404260.0,3406251.0,3404260.0,3407252.0,3406258.0,3407252.0,3510.0,518.0,2992.0,994.0,1991.0,-1014.0
61,5830.801729,3.5078212,1,62,1,2,1,2,5,2,-30,2.0,-1.2912486,3407258.0,3410767.0,3408485.0,0.0,3408485.0,0.0,3407776.0,3409767.0,3407776.0,3410767.0,3409774.0,3410767.0,3509.0,518.0,2991.0,993.0,1991.0,-1289.0
62,5834.317996,3.507704,1,63,1,2,1,1,2,1,-30,2.0,-0.9246652,3410774.0,3414283.0,3412367.0,0.0,3412367.0,0.0,3411293.0,3413284.0,3411293.0,3414283.0,3413290.0,3414284.0,3509.0,519.0,2990.0,994.0,1991.0,-923.0
63,5837.834186,3.507882,1,64,1,1,2,1,5,2,-35,1.0,-1.0746051,3414291.0,3417800.0,3415733.0,3415733.0,0.0,0.0,3414808.0,3416800.0,3414808.0,3417800.0,3416807.0,3417800.0,3509.0,517.0,2992.0,993.0,1992.0,-1074.0
64,5841.350234,3.7828028,1,65,1,1,1,2,3,1,-35,2.0,-0.7831249,3417806.0,3421591.0,3419816.0,0.0,3419816.0,0.0,3418599.0,3420591.0,3418599.0,3421591.0,3420598.0,3421591.0,3785.0,793.0,2992.0,993.0,1992.0,-782.0
65,5845.141357,3.5078094,1,66,1,2,1,2,5,1,-40,2.0,-1.0580947,3421598.0,3425107.0,3423057.0,0.0,3423057.0,0.0,3422115.0,3424107.0,3422115.0,3425107.0,3424114.0,3425108.0,3509.0,517.0,2992.0,994.0,1992.0,-1057.0
66,5848.657632,3.5077097,1,67,1,2,1,2,2,1,-45,2.0,-1.2245754,3425114.0,3428623.0,3426407.0,0.0,3426407.0,0.0,3425632.0,3427623.0,3425632.0,3428623.0,3427630.0,3428623.0,3509.0,518.0,2991.0,993.0,1991.0,-1223.0
67,5852.173678,3.7910966,1,68,1,2,2,2,1,2,-50,1.0,-0.8412326,3428630.0,3432422.0,3430589.0,3430589.0,0.0,0.0,3429431.0,3431423.0,3429431.0,3432423.0,3431429.0,3432423.0,3792.0,801.0,2992.0,994.0,1992.0,-840.0
68,5855.97312,3.5078462,1,69,1,1,1,2,3,1,-45,1.0,-0.4663551,3432429.0,3435939.0,3434480.0,3434480.0,0.0,0.0,3432948.0,3434939.0,3432948.0,3435939.0,3434945.0,3435939.0,3510.0,519.0,2991.0,994.0,1991.0,-465.0
69,5859.489297,3.5078394,1,70,1,1,1,2,3,1,-40,1.0,-0.4663485,3435945.0,3439455.0,3437997.0,3437997.0,0.0,0.0,3436463.0,3438454.0,3436463.0,3439455.0,3438462.0,3439455.0,3510.0,518.0,2992.0,993.0,1991.0,-465.0
70,5863.00547,3.5078313,1,71,1,1,2,2,4,1,-35,1.0,-0.8413343,3439461.0,3442971.0,3441138.0,3441138.0,0.0,0.0,3439980.0,3441971.0,3439980.0,3442972.0,3441978.0,3442972.0,3510.0,519.0,2992.0,994.0,1991.0,-840.0
71,5866.521769,3.5077281,1,72,1,1,2,1,2,2,-30,1.0,-0.6914035,3442978.0,3446487.0,3444804.0,3444804.0,0.0,0.0,3443496.0,3445487.0,3443496.0,3446487.0,3445494.0,3446487.0,3509.0,518.0,2991.0,993.0,1991.0,-690.0
72,5870.037826,3.5077739,1,73,1,2,2,1,4,2,-25,2.0,-1.224677,3446494.0,3450003.0,3447787.0,0.0,3447787.0,0.0,3447012.0,3449003.0,3447012.0,3450003.0,3449010.0,3450003.0,3509.0,518.0,2991.0,993.0,1991.0,-1223.0
73,5873.554095,3.6576866,1,74,1,2,2,2,1,2,-30,2.0,-1.1244372,3450010.0,3453669.0,3451553.0,0.0,3451553.0,0.0,3450679.0,3452670.0,3450679.0,3453669.0,3452676.0,3453670.0,3659.0,669.0,2990.0,994.0,1991.0,-1123.0
74,5877.220256,3.5076995,1,75,1,1,2,2,1,2,-35,1.0,-1.1912733,3453676.0,3457185.0,3455003.0,3455003.0,0.0,0.0,3454194.0,3456186.0,3454194.0,3457186.0,3456192.0,3457186.0,3509.0,518.0,2992.0,994.0,1992.0,-1189.0
75,5880.73628,3.5078396,1,76,1,2,1,2,1,2,-30,2.0,-1.2991564,3457192.0,3460701.0,3458411.0,0.0,3458411.0,0.0,3457710.0,3459702.0,3457710.0,3460701.0,3459708.0,3460701.0,3509.0,518.0,2991.0,993.0,1992.0,-1297.0
76,5884.252439,3.507856,1,77,1,2,1,1,2,1,-30,2.0,-1.1912661,3460708.0,3464218.0,3462035.0,0.0,3462035.0,0.0,3461226.0,3463218.0,3461226.0,3464218.0,3463225.0,3464218.0,3510.0,518.0,2992.0,993.0,1992.0,-1190.0
77,5887.768615,3.5078356,1,78,1,1,2,1,3,1,-35,1.0,-1.3162515,3464225.0,3467734.0,3465426.0,3465426.0,0.0,0.0,3464742.0,3466734.0,3464742.0,3467734.0,3466741.0,3467734.0,3509.0,517.0,2992.0,993.0,1992.0,-1315.0
78,5891.28492,3.9909738,1,79,1,1,1,1,3,2,-30,2.0,-0.9079796,3467741.0,3471733.0,3469834.0,0.0,3469834.0,0.0,3468742.0,3470733.0,3468742.0,3471733.0,3470740.0,3471733.0,3992.0,1001.0,2991.0,993.0,1991.0,-906.0
79,5895.284225,3.5078056,1,80,1,2,1,2,2,2,-35,2.0,-1.1824371,3471740.0,3475249.0,3473075.0,0.0,3473075.0,0.0,3472259.0,3474250.0,3472259.0,3475249.0,3474256.0,3475249.0,3509.0,519.0,2990.0,993.0,1991.0,-1181.0
80,5898.800362,3.8577741,1,81,1,1,2,1,2,1,-35,1.0,-0.9247398,3475256.0,3479115.0,3477199.0,3477199.0,0.0,0.0,3476124.0,3478116.0,3476124.0,3479116.0,3478123.0,3479116.0,3859.0,868.0,2992.0,993.0,1992.0,-924.0
81,5902.66672,3.5077696,1,82,1,2,1,2,3,2,-40,2.0,-1.1412228,3479123.0,3482632.0,3480499.0,0.0,3480499.0,0.0,3479640.0,3481632.0,3479640.0,3482632.0,3481639.0,3482632.0,3509.0,517.0,2992.0,993.0,1992.0,-1140.0
82,5906.18266,3.5078259,1,83,1,2,1,1,1,2,-30,2.0,-1.0995832,3482638.0,3486148.0,3484057.0,0.0,3484057.0,0.0,3483156.0,3485149.0,3483156.0,3486148.0,3485155.0,3486149.0,3510.0,518.0,2992.0,994.0,1993.0,-1098.0
83,5909.699012,3.5076981,1,84,1,2,2,1,3,2,-35,1.0,-0.8825425,3486155.0,3489664.0,3487790.0,3487790.0,0.0,0.0,3486673.0,3488664.0,3486673.0,3489665.0,3488671.0,3489665.0,3509.0,518.0,2992.0,994.0,1991.0,-881.0
84,5913.215167,3.5076751,1,85,1,1,1,2,1,1,-45,2.0,-0.6580076,3489671.0,3493181.0,3491530.0,0.0,3491530.0,0.0,3490189.0,3492180.0,3490189.0,3493181.0,3492187.0,3493181.0,3510.0,518.0,2992.0,994.0,1991.0,-657.0
85,5916.731163,3.8827991,1,86,1,1,2,1,3,2,-30,1.0,-0.8414399,3493187.0,3497072.0,3495239.0,3495239.0,0.0,0.0,3494080.0,3496071.0,3494080.0,3497072.0,3496078.0,3497072.0,3885.0,893.0,2992.0,994.0,1991.0,-839.0
