onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
41001.17368	3.5078371	1	28	1	1	1	2	3	1	-25	2	-0.8911918
41004.6898	3.999447	1	29	1	2	1	1	5	2	-40	1	-1.3077473
41008.69759	3.507817	1	30	1	2	2	2	3	1	-30	2	-1.2994724
41012.21372	3.5078382	1	31	1	2	1	1	4	2	-35	1	-1.2828926
41015.72991	3.5079552	1	32	1	1	2	2	4	2	-35	1	-0.7663273
41019.24606	3.5078047	1	33	1	2	1	2	2	2	-30	2	-0.9162902
41022.7622	3.5078405	1	34	1	2	2	1	5	1	-30	2	-0.8829881
41026.27837	3.5078098	1	35	1	1	2	2	3	1	-35	1	-1.0746145
41029.79452	3.5078091	1	36	1	1	2	1	5	1	-35	1	-1.2079225
41033.31067	3.507837	1	37	1	1	2	1	5	1	-30	1	-1.1746518
41036.82691	3.507745	1	38	1	2	2	1	2	1	-25	2	-1.0911828
41040.34303	3.507811	1	39	1	1	1	2	3	2	-30	2	0.2670626
41043.85921	3.5078987	1	40	1	1	2	2	1	1	-35	2	-0.2997374
41047.37531	3.507822	1	41	1	1	1	2	2	2	-40	1	0.5418811
41050.89144	3.5078435	1	42	1	2	2	1	2	2	-30	2	-0.5664347
41054.40761	3.5078106	1	43	1	1	1	2	1	2	-35	1	-0.9913332
41057.92376	3.5078216	1	44	1	1	2	1	3	2	-35	2	-0.6580675
41061.4399	3.5078366	1	45	1	2	1	1	3	2	-40	1	-0.6408802
41064.95616	3.5077455	1	46	1	1	2	1	1	1	-35	1	-0.758013
41068.47223	3.4994998	1	47	1	1	2	2	5	1	-30	1	-0.6080653
41071.98007	3.5078177	1	48	1	1	1	1	1	2	-30	1	-0.291342
41075.49621	3.5078255	1	49	1	2	1	2	3	1	-25	2	-0.4496301
41079.01238	3.5078049	1	50	1	2	2	2	1	2	-30	2	-0.7747043
41082.52851	3.507862	1	51	1	2	1	1	5	2	-25	2	-1.1898072
41086.04468	3.4994774	1	52	1	2	2	2	4	1	-35	1	0.0834777
41089.55249	3.5079548	1	53	1	2	2	2	1	1	-30	2	-0.1747524
41093.06866	3.507982	1	54	1	1	1	1	2	2	-30	1	-0.5246354
41096.58482	3.4996203	1	55	1	1	1	1	1	1	-25	1	-0.8412265
41100.09264	3.5078766	1	56	1	1	1	1	1	2	-20	2	-0.8829776
41103.60897	3.507634	1	57	1	2	1	2	1	2	-35	2	0.091902
41107.12494	3.5078346	1	58	1	2	2	2	2	2	-40	2	-0.2580705
41110.64111	3.5078022	1	59	1	2	1	2	5	2	-45	1	-1.1245593
41114.15726	3.5078118	1	60	1	2	1	2	5	1	-40	1	-0.6830078
41117.67362	3.5075934	1	61	1	2	2	2	1	1	-35	1	0.0334796
41121.18958	3.8244344	1	62	1	1	2	1	3	1	-25	1	-0.8574742
41125.02237	3.5078179	1	63	1	1	1	2	2	1	-30	1	-0.7162477
41128.53851	3.5078191	1	64	1	1	2	1	3	1	-20	1	-0.9078575
41132.05464	3.4994895	1	65	1	1	1	2	5	2	-25	2	-1.2578378
41135.56249	3.6911352	1	66	1	1	2	1	1	1	-15	1	-1.2991256
41139.26194	3.507838	1	67	1	2	2	1	1	2	-10	1	-0.9412746
41142.77818	3.5078604	1	68	1	1	2	2	5	2	-30	2	0.3167867
41146.29426	3.6661333	1	69	1	2	2	1	5	1	-5	2	0.208505
41149.96872	3.50805209	1	70	1	1	1	1	2	1	-10	2	-0.6746557
41153.48499	3.5077044	1	71	1	1	1	1	4	2	-15	2	-0.2330864
41157.00101	3.5078355	1	72	1	2	2	2	5	2	-35	2	-0.0247799
41160.51719	3.5078178	1	73	1	1	1	2	4	2	-40	1	-0.349579
41164.03334	3.5078362	1	74	1	1	1	1	4	1	-20	1	-0.4996367
41167.54948	3.5078531	1	75	1	2	2	2	3	2	-35	2	-0.3497476
41171.06578	3.7909993	1	76	1	2	2	1	5	1	-15	2	-0.9912861
41174.86511	3.5078257	1	77	1	2	2	1	2	1	-20	2	-0.2747532
41178.38125	3.5078372	1	78	1	1	2	1	5	2	-25	2	-0.1247628
41181.89751	3.5744001	1	79	1	1	2	1	3	2	-30	1	-0.9079995
41185.48022	3.5078398	1	80	1	2	2	2	4	2	-40	1	-1.1162108
41188.9964	3.5494267	1	81	1	1	1	2	1	1	-35	1	-0.5578092
41192.55419	3.5078279	1	82	1	2	2	1	1	2	-25	2	-0.8413309
41196.07035	3.4995133	1	83	1	2	2	1	5	2	-30	2	-0.7662515
41199.57819	3.5078119	1	84	1	2	1	2	5	1	-30	1	-1.1163261
41203.09433	3.5078273	1	85	1	2	1	1	1	2	-35	1	-1.2412298
41206.61049	3.5078248	1	86	1	2	2	2	2	1	-25	2	-0.608034
41210.12672	3.5077584	1	87	1	2	1	2	4	2	-30	1	-0.4413486
41213.64283	3.50781	1	88	1	1	1	2	1	2	-25	2	-0.8162856
41217.15897	3.5078638	1	89	1	2	1	2	2	2	-30	2	-1.1829937
41220.67516	3.5078073	1	90	1	2	1	2	2	2	-35	2	-1.2078453
41224.19129	3.5078223	1	91	1	1	2	1	3	2	-30	2	-0.2747146
41227.70756	3.5078176	1	92	1	2	1	1	1	1	-35	1	-1.2410703
41231.22383	3.5077234	1	93	1	2	2	1	1	1	-30	2	-0.8496395
41234.7398	3.5078028	1	94	1	1	1	2	5	1	-40	1	0.0334651
41238.25604	3.9076561	1	95	1	1	2	1	5	2	-35	1	-0.3413786
41242.17202	3.5078316	1	96	1	2	1	2	4	2	-35	1	-1.0080013
41245.68819	3.5078191	1	97	1	2	2	1	2	2	-30	2	-0.5997291
41249.20432	3.5078089	1	98	1	2	1	1	1	2	-35	1	-1.2329295
41252.7205	3.5078021	1	99	1	1	1	2	5	2	-30	2	0.1584933
41256.23664	3.5078409	1	100	1	2	2	1	4	2	-30	1	-0.924659
