onset	duration	run_number	trial_number	task	ext_mot_pos	ext_mot_ver_dir	staircase_num	fix_off_prct	trial_type	ext_mot_ori	direction_report	response_duration
12662.97116	4.0326627	1	1	1	1	2	2	4	2	-65	1	-0.1494563
12667.01218	3.8327416	1	2	1	2	2	1	1	1	-15	2	-1.1494646
12670.85324	3.9994365	1	3	1	2	1	1	3	2	-20	1	-0.8911687
12674.86102	3.5078361	1	4	1	2	2	2	5	1	-60	1	-0.1745745
12678.38565	3.5077565	1	5	1	2	2	2	5	2	-55	1	-0.3888897
12681.90168	3.8661293	1	6	1	1	1	2	2	2	-50	1	-0.6655929
12685.77614	3.5078304	1	7	1	1	2	1	1	1	-15	2	-1.0234273
12689.29231	3.5078248	1	8	1	2	1	1	2	2	-20	2	-0.8245474
12692.80847	3.507828	1	9	1	2	1	1	3	1	-25	2	-1.0828644
12696.32475	3.5076927	1	10	1	1	1	2	1	2	-45	1	-0.4740771
12699.84079	3.5078614	1	11	1	1	1	1	4	1	-30	1	-0.1659042
12703.35696	3.5161497	1	12	1	1	2	1	1	2	-25	2	-0.5389268
12706.88158	3.507699	1	13	1	1	1	2	1	2	-40	1	-0.8831005
12710.39774	3.5077054	1	14	1	1	1	1	5	1	-30	1	-0.8746337
12713.91376	3.5078522	1	15	1	1	2	2	1	2	-35	2	-1.0330655
12717.42997	3.5078452	1	16	1	2	2	1	1	1	-25	2	-1.1912627
12720.94614	3.5078122	1	17	1	1	2	1	5	1	-30	1	-1.0497493
12724.46228	3.5077889	1	18	1	1	1	1	3	2	-25	2	-1.074328
12727.97842	3.5078333	1	19	1	2	1	2	2	1	-40	2	-0.8741845
12731.49458	3.8744427	1	20	1	2	2	1	5	2	-30	2	-1.1829365
12735.37736	3.507903	1	21	1	2	1	2	2	2	-45	2	-1.1829158
12738.89355	3.5078156	1	22	1	2	1	2	5	2	-50	2	-0.7246321
12742.4097	3.4994993	1	23	1	1	1	2	5	2	-55	1	-0.816478
12745.91753	3.5078295	1	24	1	2	1	1	1	1	-35	2	-1.0579592
12749.4337	3.5078461	1	25	1	2	1	2	3	1	-50	1	-0.8662732
12752.94989	3.5078067	1	26	1	1	2	1	3	2	-40	1	-1.0656607
12756.4662	3.5243239	1	27	1	1	1	1	5	2	-35	1	-0.9164357
12759.99885	3.6244806	1	28	1	2	2	1	2	2	-30	2	-1.1830647
12763.63166	3.5078438	1	29	1	2	1	1	4	1	-35	2	-0.9579681
12767.14796	3.5077104	1	30	1	2	1	1	3	1	-40	2	-0.8324702
12770.664	3.507846	1	31	1	2	1	1	1	1	-45	2	-0.6496968
12774.18018	3.5079704	1	32	1	1	1	1	4	1	-50	1	-0.5745213
12818.73215	3.5078108	1	33	1	2	2	2	2	2	-45	2	-0.9413448
12822.2483	3.5078159	1	34	1	2	1	2	4	2	-50	1	-0.9662859
12825.76443	3.5078864	1	35	1	1	1	2	1	2	-45	1	-1.1079741
12829.28062	3.5078062	1	36	1	2	2	1	1	1	-45	2	-1.2246084
12832.79675	3.99945	1	37	1	1	1	1	4	1	-50	1	-1.1242026
